Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File
BEL,392.4,0.04,103120125.0,-0.01,,,,,,,,,863550.0,-89.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
HDFCLIFE,544.3,1.61,47206500.0,-0.02,,,,,,,,,1179200.0,-89.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
DMART,3998.8,0.51,5154450.0,0.28,,,,,,,,,31350.0,-89.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
TATACONSUM,1093.5,0.39,15677750.0,0.1,,,,,,,,,125950.0,-89.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
SUZLON,48.8,0.74,460933800.0,-0.02,,,,,,,,,2590800.0,-89.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
NMDC,85.15,0.45,344938500.0,0.07,,,,,,,,,1458000.0,-89.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
ICICIPRULI,514.7,1.14,17940375.0,0.57,,,,,,,,,365375.0,-89.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
WIPRO,188.59,0.07,215526000.0,-0.04,,,,,,,,,1605000.0,-89.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
SRF,2642.7,0.28,4582800.0,0.21,,,,,,,,,32000.0,-89.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
PERSISTENT,5560.0,1.05,3553250.0,-0.05,,,,,,,,,44375.0,-89.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
ITC,287.7,0.0,156923250.0,0.04,,,,,,,,,905625.0,-89.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
NAM-INDIA,1188.5,1.03,7396250.0,0.76,,,,,,,,,146250.0,-89.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
TITAN,4902.6,0.1,5250875.0,0.03,,,,,,,,,52150.0,-89.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
SONACOMS,794.0,1.09,10847375.0,0.22,,,,,,,,,197225.0,-90.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
FEDERALBNK,358.65,0.11,84482500.0,0.16,,,,,,,,,650000.0,-90.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
TATASTEEL,192.27,0.38,170214000.0,0.12,,,,,,,,,1740750.0,-90.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
BIOCON,427.95,0.47,47422500.0,0.09,,,,,,,,,605000.0,-90.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
DALBHARAT,1831.0,0.73,3763825.0,0.06,,,,,,,,,12350.0,-90.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
HYUNDAI,2215.7,0.86,3956975.0,-0.06,,,,,,,,,77000.0,-90.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
HCLTECH,1366.3,0.18,27316000.0,0.01,,,,,,,,,228400.0,-90.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
HINDUNILVR,2096.7,0.33,14802600.0,0.09,,,,,,,,,156900.0,-91.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
LICHSGFIN,505.55,0.35,29981000.0,0.17,,,,,,,,,232000.0,-91.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
BLUESTARCO,1698.3,1.76,3446300.0,0.37,,,,,,,,,98475.0,-91.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
GRASIM,3167.0,1.02,11900500.0,0.06,,,,,,,,,58750.0,-91.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
UPL,583.0,-0.35,33795055.0,1.02,,,,,,,,,1090775.0,-91.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
PHOENIXLTD,1959.0,0.66,3608850.0,-0.08,,,,,,,,,45850.0,-91.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
TCS,2448.0,-0.38,30785850.0,0.11,,,,,,,,,231525.0,-91.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
DABUR,410.25,0.32,29048750.0,0.95,,,,,,,,,748750.0,-91.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
PFC,419.8,0.05,54852200.0,0.2,,,,,,,,,535600.0,-91.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
GODREJCP,1073.0,1.4,11210000.0,0.21,,,,,,,,,98000.0,-91.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
HDFCAMC,2583.2,1.26,6353700.0,-0.04,,,,,,,,,81300.0,-91.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
PIIND,2794.3,-0.19,2732275.0,0.05,,,,,,,,,15925.0,-91.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
WAAREEENER,2702.6,0.77,7446950.0,-0.13,,,,,,,,,46375.0,-91.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
NESTLEIND,1505.4,1.1,7970000.0,1.8,,,,,,,,,449500.0,-91.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
ASTRAL,1437.1,-0.08,7089850.0,0.11,,,,,,,,,39950.0,-91.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
PETRONET,282.3,0.68,31984600.0,-0.06,,,,,,,,,241300.0,-91.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
MFSL,1532.9,1.77,9438400.0,0.05,,,,,,,,,100400.0,-92.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
APLAPOLLO,1917.7,-0.66,5577950.0,-0.06,,,,,,,,,50400.0,-92.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
AMBER,7485.0,1.21,1228300.0,-0.68,,,,,,,,,23400.0,-92.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
SBILIFE,1885.5,0.87,5787000.0,-0.54,,,,,,,,,123375.0,-92.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
COLPAL,2039.7,0.63,5034975.0,0.16,,,,,,,,,55825.0,-92.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
JSWSTEEL,1299.4,0.27,39778425.0,0.12,,,,,,,,,159300.0,-92.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
COCHINSHIP,1447.8,0.48,5205200.0,-0.15,,,,,,,,,58400.0,-92.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
SAIL,175.19,0.36,177105400.0,-0.15,,,,,,,,,1880000.0,-92.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
TATAPOWER,383.4,0.26,62061450.0,-0.11,,,,,,,,,226200.0,-92.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
PAYTM,1423.9,0.95,20600150.0,0.13,,,,,,,,,775025.0,-92.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
DRREDDY,1160.3,0.48,13500000.0,0.11,,,,,,,,,180625.0,-92.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
HAL,4668.8,0.33,5124000.0,0.09,,,,,,,,,49950.0,-92.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
KPITTECH,621.1,-0.14,12606150.0,-0.07,,,,,,,,,173600.0,-92.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
GVT&D,4390.0,0.86,2775625.0,0.11,,,,,,,,,32125.0,-93.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
AUROPHARMA,1583.1,-0.35,10688700.0,0.36,,,,,,,,,134750.0,-93.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
CAMS,812.15,0.56,7373025.0,-0.51,,,,,,,,,229350.0,-93.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
LTM,4564.6,0.37,2329500.0,0.23,,,,,,,,,27150.0,-93.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
COALINDIA,415.15,-0.24,74853450.0,0.07,,,,,,,,,384750.0,-93.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
JSWENERGY,570.2,0.13,24433675.0,-0.06,,,,,,,,,86000.0,-93.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
HAVELLS,1293.3,0.45,8948000.0,-0.08,,,,,,,,,74500.0,-94.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
KEI,5570.1,0.88,1714125.0,-0.43,,,,,,,,,162225.0,-94.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
DIVISLAB,8424.5,-0.12,3556700.0,0.41,,,,,,,,,39400.0,-94.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
IREDA,116.71,0.36,78219150.0,0.91,,,,,,,,,1719500.0,-94.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
TECHM,1655.8,0.24,17120400.0,-0.07,,,,,,,,,91200.0,-95.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
LICI,398.2,2.02,64290800.0,-2.93,,,,,,,,,3927000.0,-95.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
CDSL,1345.4,0.42,10426725.0,0.34,,,,,,,,,95000.0,-95.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
ABB,7733.5,0.52,2162500.0,0.14,,,,,,,,,38250.0,-95.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
PATANJALI,359.8,0.04,34123725.0,0.15,,,,,,,,,268750.0,-96.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
UNITDSPR,1535.0,-0.04,7652800.0,0.05,,,,,,,,,43600.0,-96.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
CROMPTON,269.3,1.13,60094650.0,0.07,,,,,,,,,277350.0,-96.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
PREMIERENE,1039.0,-0.56,7285200.0,-0.05,,,,,,,,,41600.0,-96.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
GODFRYPHLP,2312.4,-0.83,1838375.0,-0.62,,,,,,,,,53075.0,-96.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
FOCIT,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx
