Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target,Replay Eligible,Filter Reason,High,Low,Close,Outcome,Outcome Reason,Exit Price,Points,Return %
MARICO,861.95,-1.45,17360400.0,8.86,,,,,,,,,4092000.0,-53.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,PAT:Short Buildup|SCR:|P:-1.45|OI:8.86|VOL:-53.21|FUT:nan,PDNA_E37C312C,20,LOW,SELL,VALID SELL,HIGH,861.95,879.1890000000001,827.472,True,Eligible,879.0,849.55,858.05,EOD EXIT,Neither target nor stop reached; exited at close,858.05,3.900000000000091,0.4524624398167052
GLENMARK,2217.4,-0.42,11740125.0,0.48,,,,,,,,,179625.0,-71.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.42|OI:0.48|VOL:-71.51|FUT:nan,PDNA_C0EEA9B4,20,LOW,SELL,VALID SELL,HIGH,2217.4,2261.748,2128.704,True,Eligible,2272.0,2212.2,2260.0,STOP LOSS HIT,Stop loss breached during replay range,2261.748,-44.347999999999956,-1.999999999999998
MAXHEALTH,1072.2,-0.13,9895200.0,0.29,,,,,,,,,103950.0,-87.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.13|OI:0.29|VOL:-87.07|FUT:nan,PDNA_00541152,20,LOW,SELL,VALID SELL,HIGH,1072.2,1093.644,1029.312,True,Eligible,1085.7,1068.0,1080.9,EOD EXIT,Neither target nor stop reached; exited at close,1080.9,-8.700000000000045,-0.811415780637945
DIVISLAB,8424.5,-0.12,3556700.0,0.41,,,,,,,,,39400.0,-94.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.12|OI:0.41|VOL:-94.58|FUT:nan,PDNA_8A8D0C22,20,LOW,SELL,VALID SELL,HIGH,8424.5,8592.99,8087.519999999999,True,Eligible,8465.0,8372.0,8434.0,EOD EXIT,Neither target nor stop reached; exited at close,8434.0,-9.5,-0.11276633628108494
PIIND,2794.3,-0.19,2732275.0,0.05,,,,,,,,,15925.0,-91.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.19|OI:0.05|VOL:-91.72|FUT:nan,PDNA_72675F64,20,LOW,SELL,VALID SELL,HIGH,2794.3,2850.186,2682.528,True,Eligible,2820.3,2772.5,2772.6,EOD EXIT,Neither target nor stop reached; exited at close,2772.6,21.700000000000273,0.7765808968256906
TCS,2448.0,-0.38,30785850.0,0.11,,,,,,,,,231525.0,-91.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.38|OI:0.11|VOL:-91.52|FUT:nan,PDNA_0ACE79DC,20,LOW,SELL,VALID SELL,HIGH,2448.0,2496.96,2350.08,True,Eligible,2474.0,2420.5,2432.4,EOD EXIT,Neither target nor stop reached; exited at close,2432.4,15.599999999999909,0.6372549019607806
VMM,110.47,-1.24,47374800.0,0.68,,,,,,,,,819650.0,-88.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-1.24|OI:0.68|VOL:-88.39|FUT:nan,PDNA_91E71AFF,20,LOW,SELL,VALID SELL,HIGH,110.47,112.6794,106.0512,True,Eligible,112.02,109.15,109.8,EOD EXIT,Neither target nor stop reached; exited at close,109.8,0.6700000000000017,0.6064995021272759
BRITANNIA,5423.5,-0.02,1887500.0,0.63,,,,,,,,,28000.0,-88.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.02|OI:0.63|VOL:-88.25|FUT:nan,PDNA_F8579D2D,20,LOW,SELL,VALID SELL,HIGH,5423.5,5531.97,5206.56,True,Eligible,5498.5,5412.0,5430.5,EOD EXIT,Neither target nor stop reached; exited at close,5430.5,-7.0,-0.12906794505393196
DELHIVERY,469.55,-0.42,27761425.0,0.19,,,,,,,,,539500.0,-88.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.42|OI:0.19|VOL:-88.71|FUT:nan,PDNA_21A59782,20,LOW,SELL,VALID SELL,HIGH,469.55,478.941,450.768,True,Eligible,475.05,467.5,470.6,EOD EXIT,Neither target nor stop reached; exited at close,470.6,-1.0500000000000114,-0.22361835800234509
UPL,583.0,-0.35,33795055.0,1.02,,,,,,,,,1090775.0,-91.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_5_8_2026 (2).xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.35|OI:1.02|VOL:-91.27|FUT:nan,PDNA_8B4DDD51,20,LOW,SELL,VALID SELL,HIGH,583.0,594.66,559.68,True,Eligible,586.75,578.35,583.2,EOD EXIT,Neither target nor stop reached; exited at close,583.2,-0.20000000000004547,-0.03430531732419305
