Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID
INDIGO,5332.5,-0.29,5534850.0,-0.19,,,,,,,,,93600.0,-79.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Long Unwinding,PAT:Long Unwinding|SCR:|P:-0.29|OI:-0.19|VOL:-79.14|FUT:nan,PDNA_9F6397BD
NESTLEIND,1538.2,0.97,7694500.0,-0.05,,,,,,,,,192500.0,-78.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.97|OI:-0.05|VOL:-78.83|FUT:nan,PDNA_8CE0951C
AMBER,7409.5,-0.71,1192600.0,0.9,,,,,,,,,24500.0,-78.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.71|OI:0.9|VOL:-78.77|FUT:nan,PDNA_024CAC54
BHEL,412.75,0.39,80994375.0,0.09,,,,,,,,,989625.0,-83.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.39|OI:0.09|VOL:-83.21|FUT:nan,PDNA_4E883261
M&M,3458.2,0.77,11967800.0,0.14,,,,,,,,,152400.0,-83.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.77|OI:0.14|VOL:-83.3|FUT:nan,PDNA_DDC37087
ANGELONE,297.35,-0.32,28660000.0,0.46,,,,,,,,,467500.0,-83.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.32|OI:0.46|VOL:-83.93|FUT:nan,PDNA_E7430086
MIDCPNIFTY,14913.4,0.1,1916520.0,0.04,,,,,,,,,18960.0,-83.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.1|OI:0.04|VOL:-83.39|FUT:nan,PDNA_589AD7CF
CAMS,790.4,-1.3,7498425.0,0.43,,,,,,,,,128700.0,-84.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-1.3|OI:0.43|VOL:-84.43|FUT:nan,PDNA_FCCB9CA4
COLPAL,2033.7,-0.29,5022600.0,0.17,,,,,,,,,39325.0,-84.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.29|OI:0.17|VOL:-84.59|FUT:nan,PDNA_C29B3315
PRESTIGE,1592.0,0.63,5237550.0,0.61,,,,,,,,,68400.0,-84.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.63|OI:0.61|VOL:-84.62|FUT:nan,PDNA_D0A88D5E
GMRAIRPORT,106.55,0.48,128472525.0,0.17,,,,,,,,,927675.0,-84.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.48|OI:0.17|VOL:-84.37|FUT:nan,PDNA_0EF52A63
DELHIVERY,468.05,0.16,26979150.0,0.05,,,,,,,,,560250.0,-85.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.16|OI:0.05|VOL:-85.38|FUT:nan,PDNA_7E06E539
ASIANPAINT,2749.9,-0.29,7472000.0,0.08,,,,,,,,,73250.0,-86.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.29|OI:0.08|VOL:-86.1|FUT:nan,PDNA_7443CC36
UPL,574.45,-0.52,34940030.0,0.59,,,,,,,,,352300.0,-86.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.52|OI:0.59|VOL:-86.16|FUT:nan,PDNA_8408745F
LICHSGFIN,497.4,-0.34,31580000.0,0.39,,,,,,,,,353000.0,-86.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.34|OI:0.39|VOL:-86.26|FUT:nan,PDNA_CA2499C3
SUZLON,48.37,-0.14,457377800.0,0.01,,,,,,,,,2336800.0,-86.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.14|OI:0.01|VOL:-86.39|FUT:nan,PDNA_D39B7EB5
IOC,142.44,-0.34,152675250.0,0.19,,,,,,,,,1096875.0,-82.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.34|OI:0.19|VOL:-82.81|FUT:nan,PDNA_853CD5E3
TATAELXSI,3782.6,1.0,2312875.0,-0.24,,,,,,,,,30875.0,-82.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:1.0|OI:-0.24|VOL:-82.94|FUT:nan,PDNA_BBCC4771
BPCL,323.1,-1.09,39616525.0,0.43,,,,,,,,,452275.0,-78.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-1.09|OI:0.43|VOL:-78.66|FUT:nan,PDNA_E8AFD57A
SENSEX,78975.0,-0.25,38520.0,-2.18,,,,,,,,,3520.0,-86.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,OI Reduction,Long Unwinding,PAT:Long Unwinding|SCR:|P:-0.25|OI:-2.18|VOL:-86.89|FUT:nan,PDNA_5EA06353
RVNL,234.52,-0.48,35839650.0,1.41,,,,,,,,,1085700.0,-86.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.48|OI:1.41|VOL:-86.5|FUT:nan,PDNA_E455708A
OFSS,11715.0,-0.03,1244800.0,0.53,,,,,,,,,18700.0,-86.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.03|OI:0.53|VOL:-86.47|FUT:nan,PDNA_6FD85B12
LAURUSLABS,1838.6,0.49,16595400.0,0.09,,,,,,,,,226100.0,-87.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.49|OI:0.09|VOL:-87.68|FUT:nan,PDNA_A4EFB8DD
360ONE,1187.0,0.32,4189000.0,1.37,,,,,,,,,130000.0,-88.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.32|OI:1.37|VOL:-88.05|FUT:nan,PDNA_6AD88CE7
KAYNES,3852.6,-0.25,4179900.0,-0.15,,,,,,,,,110250.0,-88.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Long Unwinding,PAT:Long Unwinding|SCR:|P:-0.25|OI:-0.15|VOL:-88.1|FUT:nan,PDNA_4284D750
COFORGE,1798.0,0.69,13395950.0,-0.01,,,,,,,,,161500.0,-88.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.69|OI:-0.01|VOL:-88.36|FUT:nan,PDNA_2C39F010
CHOLAFIN,1911.7,-1.41,13650625.0,0.4,,,,,,,,,363125.0,-87.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-1.41|OI:0.4|VOL:-87.15|FUT:nan,PDNA_7760150F
BLUESTARCO,1569.0,0.93,4474275.0,-0.28,,,,,,,,,504400.0,-88.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.93|OI:-0.28|VOL:-88.52|FUT:nan,PDNA_B9B04FFD
ADANIENSOL,1612.5,-0.21,19344150.0,-0.14,,,,,,,,,118800.0,-88.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Long Unwinding,PAT:Long Unwinding|SCR:|P:-0.21|OI:-0.14|VOL:-88.58|FUT:nan,PDNA_3BA6D1E5
UNITDSPR,1527.3,-0.21,7492400.0,0.02,,,,,,,,,41200.0,-88.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.21|OI:0.02|VOL:-88.61|FUT:nan,PDNA_CA5DC83B
DIXON,14115.0,-0.21,2559650.0,0.04,,,,,,,,,23900.0,-88.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.21|OI:0.04|VOL:-88.76|FUT:nan,PDNA_E8278913
WIPRO,188.15,0.64,213456000.0,0.0,,,,,,,,,933000.0,-88.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.64|OI:0.0|VOL:-88.84|FUT:nan,PDNA_4515D5ED
SBIN,1090.7,0.07,81819000.0,0.67,,,,,,,,,2565750.0,-88.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.07|OI:0.67|VOL:-88.97|FUT:nan,PDNA_83E1522F
ASHOKLEY,176.59,-0.61,136605000.0,0.34,,,,,,,,,1565000.0,-89.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.61|OI:0.34|VOL:-89.03|FUT:nan,PDNA_64C53CED
OBEROIRLTY,1795.0,0.34,5583550.0,0.33,,,,,,,,,66150.0,-87.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.34|OI:0.33|VOL:-87.84|FUT:nan,PDNA_806FCF3C
BAJAJHLDNG,11373.0,-1.04,341700.0,-0.04,,,,,,,,,1950.0,-89.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,PAT:Long Unwinding|SCR:|P:-1.04|OI:-0.04|VOL:-89.03|FUT:nan,PDNA_86917E07
AMBUJACEM,435.7,-0.64,82960800.0,0.17,,,,,,,,,458400.0,-89.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.64|OI:0.17|VOL:-89.16|FUT:nan,PDNA_F952FCDC
TATACONSUM,1091.5,-0.26,15774000.0,0.02,,,,,,,,,66550.0,-89.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.26|OI:0.02|VOL:-89.35|FUT:nan,PDNA_EA82331C
HDFCAMC,2551.6,0.09,6634500.0,0.04,,,,,,,,,34500.0,-89.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.09|OI:0.04|VOL:-89.34|FUT:nan,PDNA_3E2BF524
MARUTI,13939.0,0.17,2096250.0,-0.15,,,,,,,,,27600.0,-89.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.17|OI:-0.15|VOL:-89.74|FUT:nan,PDNA_1414E7D4
RADICO,4469.2,0.1,804000.0,-0.24,,,,,,,,,14400.0,-89.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.1|OI:-0.24|VOL:-89.75|FUT:nan,PDNA_EF837AE8
CDSL,1332.8,-0.46,10499400.0,0.38,,,,,,,,,72200.0,-89.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.46|OI:0.38|VOL:-89.85|FUT:nan,PDNA_2200C378
NATIONALUM,379.05,-0.34,42862500.0,0.04,,,,,,,,,656250.0,-89.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.34|OI:0.04|VOL:-89.37|FUT:nan,PDNA_8F2DFDB8
RECLTD,362.0,-0.39,44416575.0,-0.09,,,,,,,,,341775.0,-89.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Long Unwinding,PAT:Long Unwinding|SCR:|P:-0.39|OI:-0.09|VOL:-89.96|FUT:nan,PDNA_BAAB5472
PFC,415.1,-0.42,56527900.0,0.25,,,,,,,,,419900.0,-90.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.42|OI:0.25|VOL:-90.07|FUT:nan,PDNA_3F2D3951
