Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason
PIIND,2765.3,-0.34,2802800.0,0.6,,,,,,,,,37975.0,-73.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ABCAPITAL,412.5,-2.88,37947100.0,1.68,,,,,,,,,2511000.0,-39.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
HEROMOTOCO,5640.0,0.57,4701900.0,1.1,,,,,,,,,301950.0,-48.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ALKEM,5615.0,-0.03,1408250.0,-0.16,,,,,,,,,36625.0,-61.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
NIFTYNXT50,74454.0,0.1,19625.0,0.77,,,,,,,,,650.0,-62.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
DALBHARAT,1810.0,-1.29,3687450.0,-0.31,,,,,,,,,119275.0,-43.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
PREMIERENE,1022.3,-1.27,7372950.0,2.09,,,,,,,,,531050.0,-28.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
IDEA,12.73,0.0,5896616025.0,0.07,,,,,,,,,20084475.0,-80.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
INFY,1181.0,0.84,84238800.0,0.17,,,,,,,,,1040000.0,-81.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
DRREDDY,1169.3,0.44,14195625.0,0.38,,,,,,,,,223750.0,-82.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
INDIGO,5332.5,-0.29,5534850.0,-0.19,,,,,,,,,93600.0,-79.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
NESTLEIND,1538.2,0.97,7694500.0,-0.05,,,,,,,,,192500.0,-78.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
AMBER,7409.5,-0.71,1192600.0,0.9,,,,,,,,,24500.0,-78.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BHEL,412.75,0.39,80994375.0,0.09,,,,,,,,,989625.0,-83.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
M&M,3458.2,0.77,11967800.0,0.14,,,,,,,,,152400.0,-83.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ANGELONE,297.35,-0.32,28660000.0,0.46,,,,,,,,,467500.0,-83.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
MIDCPNIFTY,14913.4,0.1,1916520.0,0.04,,,,,,,,,18960.0,-83.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
CAMS,790.4,-1.3,7498425.0,0.43,,,,,,,,,128700.0,-84.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
COLPAL,2033.7,-0.29,5022600.0,0.17,,,,,,,,,39325.0,-84.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
PRESTIGE,1592.0,0.63,5237550.0,0.61,,,,,,,,,68400.0,-84.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
GMRAIRPORT,106.55,0.48,128472525.0,0.17,,,,,,,,,927675.0,-84.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
DELHIVERY,468.05,0.16,26979150.0,0.05,,,,,,,,,560250.0,-85.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ASIANPAINT,2749.9,-0.29,7472000.0,0.08,,,,,,,,,73250.0,-86.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
UPL,574.45,-0.52,34940030.0,0.59,,,,,,,,,352300.0,-86.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
LICHSGFIN,497.4,-0.34,31580000.0,0.39,,,,,,,,,353000.0,-86.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SUZLON,48.37,-0.14,457377800.0,0.01,,,,,,,,,2336800.0,-86.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
IOC,142.44,-0.34,152675250.0,0.19,,,,,,,,,1096875.0,-82.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
TATAELXSI,3782.6,1.0,2312875.0,-0.24,,,,,,,,,30875.0,-82.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BPCL,323.1,-1.09,39616525.0,0.43,,,,,,,,,452275.0,-78.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
SENSEX,78975.0,-0.25,38520.0,-2.18,,,,,,,,,3520.0,-86.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,OI Reduction
RVNL,234.52,-0.48,35839650.0,1.41,,,,,,,,,1085700.0,-86.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
OFSS,11715.0,-0.03,1244800.0,0.53,,,,,,,,,18700.0,-86.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
LAURUSLABS,1838.6,0.49,16595400.0,0.09,,,,,,,,,226100.0,-87.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
360ONE,1187.0,0.32,4189000.0,1.37,,,,,,,,,130000.0,-88.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
KAYNES,3852.6,-0.25,4179900.0,-0.15,,,,,,,,,110250.0,-88.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
COFORGE,1798.0,0.69,13395950.0,-0.01,,,,,,,,,161500.0,-88.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
CHOLAFIN,1911.7,-1.41,13650625.0,0.4,,,,,,,,,363125.0,-87.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
BLUESTARCO,1569.0,0.93,4474275.0,-0.28,,,,,,,,,504400.0,-88.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ADANIENSOL,1612.5,-0.21,19344150.0,-0.14,,,,,,,,,118800.0,-88.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
UNITDSPR,1527.3,-0.21,7492400.0,0.02,,,,,,,,,41200.0,-88.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
DIXON,14115.0,-0.21,2559650.0,0.04,,,,,,,,,23900.0,-88.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
WIPRO,188.15,0.64,213456000.0,0.0,,,,,,,,,933000.0,-88.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SBIN,1090.7,0.07,81819000.0,0.67,,,,,,,,,2565750.0,-88.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ASHOKLEY,176.59,-0.61,136605000.0,0.34,,,,,,,,,1565000.0,-89.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
OBEROIRLTY,1795.0,0.34,5583550.0,0.33,,,,,,,,,66150.0,-87.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BAJAJHLDNG,11373.0,-1.04,341700.0,-0.04,,,,,,,,,1950.0,-89.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
AMBUJACEM,435.7,-0.64,82960800.0,0.17,,,,,,,,,458400.0,-89.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
TATACONSUM,1091.5,-0.26,15774000.0,0.02,,,,,,,,,66550.0,-89.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
HDFCAMC,2551.6,0.09,6634500.0,0.04,,,,,,,,,34500.0,-89.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
MARUTI,13939.0,0.17,2096250.0,-0.15,,,,,,,,,27600.0,-89.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
RADICO,4469.2,0.1,804000.0,-0.24,,,,,,,,,14400.0,-89.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
CDSL,1332.8,-0.46,10499400.0,0.38,,,,,,,,,72200.0,-89.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
NATIONALUM,379.05,-0.34,42862500.0,0.04,,,,,,,,,656250.0,-89.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
RECLTD,362.0,-0.39,44416575.0,-0.09,,,,,,,,,341775.0,-89.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
PFC,415.1,-0.42,56527900.0,0.25,,,,,,,,,419900.0,-90.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
PATANJALI,353.7,0.03,34925675.0,0.19,,,,,,,,,466550.0,-90.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
NIFTY,24675.9,-0.26,11830195.0,-0.02,,,,,,,,,198705.0,-90.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
JIOFIN,260.8,-1.4,183779400.0,0.13,,,,,,,,,1807150.0,-90.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
BHARATFORG,2224.9,0.1,8042500.0,0.13,,,,,,,,,145000.0,-90.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
CROMPTON,254.95,-5.38,61034200.0,2.2,,,,,,,,,4095750.0,-31.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
BAJAJFINSV,2024.0,-3.56,7888200.0,-0.51,,,,,,,,,671400.0,-21.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
INDIANB,886.8,0.4,12183000.0,1.01,,,,,,,,,335000.0,-90.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
TMPV,345.35,0.14,74249600.0,0.07,,,,,,,,,652800.0,-90.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
DABUR,412.9,-0.15,28243750.0,-0.09,,,,,,,,,156250.0,-90.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BEL,401.85,0.27,104040675.0,-0.12,,,,,,,,,1694325.0,-90.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
GODREJCP,1082.0,0.23,11361500.0,-0.02,,,,,,,,,53000.0,-90.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
NAM-INDIA,1167.1,-1.24,7500000.0,0.05,,,,,,,,,40625.0,-90.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
KFINTECH,929.85,0.23,4329175.0,0.08,,,,,,,,,36225.0,-90.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
PAGEIND,39890.0,0.36,221540.0,0.0,,,,,,,,,2280.0,-90.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
TRENT,3012.3,-3.11,10776600.0,1.96,,,,,,,,,555750.0,-91.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
IRFC,89.19,-0.69,89121900.0,0.17,,,,,,,,,537075.0,-91.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SIEMENS,3969.1,-0.2,3414425.0,0.04,,,,,,,,,33950.0,-91.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SHRIRAMFIN,1118.0,-1.77,24829200.0,-0.63,,,,,,,,,815100.0,-91.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
BANKINDIA,143.12,-0.26,91410800.0,0.19,,,,,,,,,920400.0,-91.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
MANKIND,2447.2,0.27,3216500.0,-0.05,,,,,,,,,16000.0,-91.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ASTRAL,1445.4,0.06,7041400.0,0.05,,,,,,,,,39525.0,-90.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
EICHERMOT,8003.0,0.38,3655500.0,-0.04,,,,,,,,,20700.0,-91.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
AXISBANK,1253.0,-0.48,80225000.0,0.06,,,,,,,,,298125.0,-91.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
GAIL,174.8,-0.69,89101450.0,0.5,,,,,,,,,812950.0,-91.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ZYDUSLIFE,1106.3,-0.13,10227600.0,0.27,,,,,,,,,57600.0,-91.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
NYKAA,330.6,-1.05,48843750.0,0.26,,,,,,,,,443750.0,-91.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
ADANIGREEN,1378.6,-0.04,26836800.0,0.07,,,,,,,,,72000.0,-91.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
MOTILALOFS,863.2,-0.46,6629350.0,0.2,,,,,,,,,39525.0,-91.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SONACOMS,797.0,0.56,11920475.0,0.33,,,,,,,,,267050.0,-92.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
INDHOTEL,735.0,-0.25,20853000.0,0.07,,,,,,,,,117000.0,-92.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
PNB,114.5,-0.3,286936000.0,0.08,,,,,,,,,1632000.0,-92.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
MFSL,1514.0,-0.79,9165600.0,0.05,,,,,,,,,57200.0,-92.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
TITAN,5004.9,0.1,5386325.0,-0.06,,,,,,,,,119700.0,-92.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BIOCON,434.55,-1.31,49150000.0,0.5,,,,,,,,,1640000.0,-92.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,Negative Price Momentum
NTPC,347.8,0.36,100443000.0,0.1,,,,,,,,,402000.0,-92.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
GODREJPROP,2100.6,-0.1,8057075.0,0.1,,,,,,,,,51350.0,-92.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SUNPHARMA,1961.0,0.04,13853350.0,0.04,,,,,,,,,60550.0,-91.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
HDFCLIFE,543.15,-0.33,48006200.0,0.06,,,,,,,,,178200.0,-91.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
GLENMARK,2274.5,0.11,11722875.0,0.15,,,,,,,,,78000.0,-92.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
NAUKRI,1240.2,0.02,13732400.0,-0.01,,,,,,,,,46750.0,-93.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
CIPLA,1472.0,-0.45,9093725.0,0.13,,,,,,,,,82450.0,-93.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
HINDPETRO,395.85,-0.3,45303300.0,0.04,,,,,,,,,202500.0,-93.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
FORCEMOT,18725.0,-0.45,237325.0,0.2,,,,,,,,,3025.0,-93.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
JINDALSTEL,1103.0,-0.57,14448125.0,0.13,,,,,,,,,110000.0,-93.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
BANKNIFTY,58025.4,-0.27,2117550.0,0.4,,,,,,,,,40470.0,-93.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
TATAPOWER,379.4,-0.07,62674800.0,0.05,,,,,,,,,136300.0,-93.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
ULTRACEMCO,12048.0,-0.64,1598350.0,0.13,,,,,,,,,8850.0,-93.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
HDFCBANK,737.85,-0.21,315010800.0,0.12,,,,,,,,,1503450.0,-93.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
MUTHOOTFIN,2905.0,-0.08,6954200.0,0.4,,,,,,,,,105600.0,-93.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
WAAREEENER,2662.9,-0.5,7387625.0,0.05,,,,,,,,,10325.0,-93.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
HINDALCO,1032.7,0.3,52783500.0,0.08,,,,,,,,,594300.0,-93.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
POLYCAB,9289.5,-0.62,2277500.0,0.26,,,,,,,,,22750.0,-93.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
PNBHOUSING,1150.3,-0.11,7321600.0,0.27,,,,,,,,,144950.0,-93.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
CONCOR,510.7,-0.44,21736250.0,0.01,,,,,,,,,65000.0,-93.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
NBCC,95.68,-0.83,102323000.0,0.23,,,,,,,,,429000.0,-93.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
SBILIFE,1865.0,-0.62,5620125.0,0.14,,,,,,,,,31500.0,-93.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
COALINDIA,415.15,0.11,74653650.0,0.02,,,,,,,,,144450.0,-93.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_7_8_2026.xlsx,0,SELL,
