Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID
KFINTECH,934.75,0.85,3653550.0,0.35,,,,,,,,,53475.0,-97.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.85|OI:0.35|VOL:-97.29|FUT:nan,PDNA_17C94B23
HINDUNILVR,2118.0,0.1,15240600.0,0.05,,,,,,,,,50400.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.1|OI:0.05|VOL:-97.22|FUT:nan,PDNA_C6510C9B
NHPC,78.5,0.18,118907550.0,0.02,,,,,,,,,194600.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.18|OI:0.02|VOL:-97.22|FUT:nan,PDNA_EE486B99
JSWENERGY,548.4,0.28,25221650.0,0.06,,,,,,,,,35475.0,-97.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.28|OI:0.06|VOL:-97.16|FUT:nan,PDNA_57EAD9BD
ASIANPAINT,2761.6,0.16,7540500.0,0.11,,,,,,,,,77250.0,-97.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.16|OI:0.11|VOL:-97.19|FUT:nan,PDNA_900F325A
TRENT,3021.8,0.34,10966050.0,0.02,,,,,,,,,16875.0,-97.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.34|OI:0.02|VOL:-97.14|FUT:nan,PDNA_EE8662A3
EICHERMOT,7870.0,0.01,4133100.0,0.05,,,,,,,,,45700.0,-97.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.01|OI:0.05|VOL:-97.11|FUT:nan,PDNA_AC9E0A59
BAJAJHLDNG,11054.0,0.55,333600.0,-0.04,,,,,,,,,675.0,-97.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.55|OI:-0.04|VOL:-97.67|FUT:nan,PDNA_679C0960
COALINDIA,414.0,0.0,81174150.0,-0.08,,,,,,,,,253800.0,-98.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.0|OI:-0.08|VOL:-98.08|FUT:nan,PDNA_692CD52D
DABUR,427.35,-0.15,29772500.0,0.07,,,,,,,,,217500.0,-98.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.15|OI:0.07|VOL:-98.21|FUT:nan,PDNA_B3BD760E
COLPAL,2094.4,0.18,4803975.0,0.12,,,,,,,,,23100.0,-98.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.18|OI:0.12|VOL:-98.21|FUT:nan,PDNA_CF7B7B11
WAAREEENER,2599.3,0.42,7720475.0,0.38,,,,,,,,,81375.0,-98.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.42|OI:0.38|VOL:-98.24|FUT:nan,PDNA_94CCB79D
NMDC,85.51,0.15,340787250.0,0.02,,,,,,,,,243000.0,-98.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.15|OI:0.02|VOL:-98.03|FUT:nan,PDNA_A7A98F27
PFC,424.85,0.26,49461100.0,-0.03,,,,,,,,,118300.0,-97.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.26|OI:-0.03|VOL:-97.96|FUT:nan,PDNA_A9B3D9DD
CROMPTON,262.8,0.48,58125250.0,0.01,,,,,,,,,96750.0,-97.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.48|OI:0.01|VOL:-97.95|FUT:nan,PDNA_F3F20411
DLF,660.7,0.45,46889150.0,0.01,,,,,,,,,94050.0,-97.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.45|OI:0.01|VOL:-97.94|FUT:nan,PDNA_A3AD1948
ICICIPRULI,513.3,0.28,18769175.0,0.04,,,,,,,,,22200.0,-98.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.28|OI:0.04|VOL:-98.21|FUT:nan,PDNA_AF664E17
PATANJALI,357.2,0.08,30793375.0,-0.02,,,,,,,,,174150.0,-97.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Covering,PAT:Short Covering|SCR:|P:0.08|OI:-0.02|VOL:-97.89|FUT:nan,PDNA_5EC9127D
