Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
SUZLON,47.68,0.4,458952600.0,0.07,,,,,,,,,1231900.0,-97.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.4|OI:0.07|VOL:-97.76|FUT:nan,PDNA_1BB9A362,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,47.68,,
NATIONALUM,356.3,1.83,45271875.0,0.08,,,,,,,,,1473750.0,-81.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.83|OI:0.08|VOL:-81.01|FUT:nan,PDNA_B81184AC,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,356.3,,
BAJFINANCE,1098.0,3.76,68487000.0,1.72,,,,,,,,,7505250.0,-48.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:3.76|OI:1.72|VOL:-48.68|FUT:nan,PDNA_F76649ED,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1098.0,,
KFINTECH,934.75,0.85,3653550.0,0.35,,,,,,,,,53475.0,-97.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.85|OI:0.35|VOL:-97.29|FUT:nan,PDNA_17C94B23,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,934.75,,
ALKEM,5834.5,0.13,1383125.0,0.09,,,,,,,,,8375.0,-97.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.13|OI:0.09|VOL:-97.38|FUT:nan,PDNA_7D847550,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5834.5,,
BPCL,318.0,0.16,40128050.0,0.12,,,,,,,,,112575.0,-97.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.16|OI:0.12|VOL:-97.34|FUT:nan,PDNA_3357810D,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,318.0,,
SBICARD,653.85,0.06,22078400.0,0.07,,,,,,,,,57600.0,-97.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.06|OI:0.07|VOL:-97.48|FUT:nan,PDNA_C53080E2,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,653.85,,
DIXON,14189.0,0.28,2278400.0,0.1,,,,,,,,,10800.0,-97.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.28|OI:0.1|VOL:-97.48|FUT:nan,PDNA_14D5D258,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,14189.0,,
TRENT,3021.8,0.34,10966050.0,0.02,,,,,,,,,16875.0,-97.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.34|OI:0.02|VOL:-97.14|FUT:nan,PDNA_EE8662A3,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3021.8,,
EICHERMOT,7870.0,0.01,4133100.0,0.05,,,,,,,,,45700.0,-97.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.01|OI:0.05|VOL:-97.11|FUT:nan,PDNA_AC9E0A59,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,7870.0,,
JSWENERGY,548.4,0.28,25221650.0,0.06,,,,,,,,,35475.0,-97.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.28|OI:0.06|VOL:-97.16|FUT:nan,PDNA_57EAD9BD,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,548.4,,
ASIANPAINT,2761.6,0.16,7540500.0,0.11,,,,,,,,,77250.0,-97.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.16|OI:0.11|VOL:-97.19|FUT:nan,PDNA_900F325A,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2761.6,,
NHPC,78.5,0.18,118907550.0,0.02,,,,,,,,,194600.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.18|OI:0.02|VOL:-97.22|FUT:nan,PDNA_EE486B99,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,78.5,,
MIDCPNIFTY,14712.0,0.05,1867440.0,0.1,,,,,,,,,5640.0,-97.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.05|OI:0.1|VOL:-97.23|FUT:nan,PDNA_AA60C721,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,14712.0,,
HINDUNILVR,2118.0,0.1,15240600.0,0.05,,,,,,,,,50400.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.1|OI:0.05|VOL:-97.22|FUT:nan,PDNA_C6510C9B,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2118.0,,
INOXWIND,75.85,0.74,106592000.0,0.05,,,,,,,,,236800.0,-98.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.74|OI:0.05|VOL:-98.48|FUT:nan,PDNA_DB14BF77,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,75.85,,
COCHINSHIP,1411.7,0.33,5708000.0,0.02,,,,,,,,,1600.0,-99.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.33|OI:0.02|VOL:-99.8|FUT:nan,PDNA_E2267FA0,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1411.7,,
PAGEIND,41045.0,0.17,239980.0,0.02,,,,,,,,,140.0,-99.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.17|OI:0.02|VOL:-99.83|FUT:nan,PDNA_D732CE81,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,41045.0,,
DLF,660.7,0.45,46889150.0,0.01,,,,,,,,,94050.0,-97.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.45|OI:0.01|VOL:-97.94|FUT:nan,PDNA_A3AD1948,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,660.7,,
ICICIPRULI,513.3,0.28,18769175.0,0.04,,,,,,,,,22200.0,-98.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.28|OI:0.04|VOL:-98.21|FUT:nan,PDNA_AF664E17,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,513.3,,
CROMPTON,262.8,0.48,58125250.0,0.01,,,,,,,,,96750.0,-97.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.48|OI:0.01|VOL:-97.95|FUT:nan,PDNA_F3F20411,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,262.8,,
NMDC,85.51,0.15,340787250.0,0.02,,,,,,,,,243000.0,-98.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.15|OI:0.02|VOL:-98.03|FUT:nan,PDNA_A7A98F27,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,85.51,,
WAAREEENER,2599.3,0.42,7720475.0,0.38,,,,,,,,,81375.0,-98.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.42|OI:0.38|VOL:-98.24|FUT:nan,PDNA_94CCB79D,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2599.3,,
COLPAL,2094.4,0.18,4803975.0,0.12,,,,,,,,,23100.0,-98.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.18|OI:0.12|VOL:-98.21|FUT:nan,PDNA_CF7B7B11,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2094.4,,
JSWSTEEL,1284.7,0.58,39265425.0,0.03,,,,,,,,,67500.0,-95.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.58|OI:0.03|VOL:-95.02|FUT:nan,PDNA_E1D42460,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1284.7,,
MCX,2693.0,0.22,7147125.0,0.23,,,,,,,,,50400.0,-94.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.22|OI:0.23|VOL:-94.99|FUT:nan,PDNA_BC439047,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2693.0,,
SBILIFE,1890.8,0.49,6473250.0,0.23,,,,,,,,,27750.0,-95.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.49|OI:0.23|VOL:-95.25|FUT:nan,PDNA_F0B4C5D9,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1890.8,,
YESBANK,22.63,0.13,1194582100.0,0.03,,,,,,,,,3576500.0,-95.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.13|OI:0.03|VOL:-95.16|FUT:nan,PDNA_592231EF,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,22.63,,
ZYDUSLIFE,1130.5,0.78,9792000.0,0.05,,,,,,,,,27900.0,-95.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.78|OI:0.05|VOL:-95.09|FUT:nan,PDNA_190A3716,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1130.5,,
HEROMOTOCO,5361.8,0.12,4762800.0,0.35,,,,,,,,,66600.0,-95.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.12|OI:0.35|VOL:-95.81|FUT:nan,PDNA_C825572E,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5361.8,,
ULTRACEMCO,11917.0,0.33,1706800.0,0.01,,,,,,,,,7050.0,-96.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.33|OI:0.01|VOL:-96.02|FUT:nan,PDNA_81139498,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,11917.0,,
BANKBARODA,244.1,0.43,128863800.0,0.02,,,,,,,,,374400.0,-96.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.43|OI:0.02|VOL:-96.08|FUT:nan,PDNA_E9F8FB55,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,244.1,,
