Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason
MANAPPURAM,372.0,0.83,52773000.0,0.31,,,,,,,,,501000.0,-95.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
LT,3971.1,0.51,11907875.0,0.09,,,,,,,,,69300.0,-95.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
FEDERALBNK,355.85,0.28,86347500.0,0.03,,,,,,,,,315000.0,-95.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
ONGC,240.03,-0.89,55359000.0,0.15,,,,,,,,,447750.0,-95.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
GAIL,175.21,0.33,79509350.0,0.08,,,,,,,,,241400.0,-95.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
INDIANB,835.1,0.41,12387000.0,-0.04,,,,,,,,,45000.0,-95.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
INDUSINDBK,1012.4,-0.15,34185200.0,-0.01,,,,,,,,,91700.0,-95.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
RVNL,223.5,0.02,34950300.0,0.13,,,,,,,,,115500.0,-95.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
TITAN,4865.0,0.1,5600700.0,-0.02,,,,,,,,,20300.0,-95.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
ADANIPORTS,1666.7,-0.25,21475700.0,0.38,,,,,,,,,225150.0,-95.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
OIL,453.15,-1.02,16349200.0,0.08,,,,,,,,,63000.0,-95.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
POWERGRID,286.5,0.37,43325700.0,0.06,,,,,,,,,129200.0,-95.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
IREDA,117.34,0.41,65386250.0,0.06,,,,,,,,,262450.0,-95.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
ADANIENSOL,1678.8,0.96,19057275.0,0.05,,,,,,,,,64125.0,-95.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
INDHOTEL,753.7,0.32,21120000.0,0.15,,,,,,,,,104000.0,-95.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
HINDZINC,541.25,0.4,29034950.0,0.04,,,,,,,,,188650.0,-91.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
HAL,4624.8,0.83,5060550.0,-0.02,,,,,,,,,25050.0,-92.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
CANBK,125.8,0.7,401827500.0,0.02,,,,,,,,,1032750.0,-92.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
HDFCBANK,758.0,0.15,294187400.0,0.09,,,,,,,,,1283100.0,-92.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
MOTHERSON,148.3,0.8,124924950.0,0.05,,,,,,,,,867150.0,-92.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
PIIND,2765.2,-0.22,2751350.0,0.11,,,,,,,,,14350.0,-92.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
TVSMOTOR,4252.3,0.78,10217375.0,0.66,,,,,,,,,156450.0,-92.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
WIPRO,181.54,-2.97,236550000.0,0.62,,,,,,,,,3948000.0,-92.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
SUNPHARMA,2019.5,0.62,13939800.0,0.11,,,,,,,,,75250.0,-93.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
LODHA,1222.0,-0.43,13592500.0,0.01,,,,,,,,,156875.0,-93.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
MUTHOOTFIN,3052.0,0.86,7187125.0,0.12,,,,,,,,,54450.0,-93.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
CIPLA,1480.3,0.49,9729100.0,0.08,,,,,,,,,29750.0,-94.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
APOLLOHOSP,9042.5,0.46,1910250.0,0.14,,,,,,,,,12500.0,-93.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
SHREECEM,26230.0,-0.25,327050.0,0.22,,,,,,,,,1625.0,-93.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
HDFCAMC,2575.0,0.87,6131700.0,-0.04,,,,,,,,,28200.0,-93.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
UPL,606.9,0.14,30438720.0,0.03,,,,,,,,,59620.0,-93.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
RELIANCE,1302.3,0.41,103974500.0,-0.02,,,,,,,,,609000.0,-94.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
IOC,139.3,0.11,144733875.0,0.01,,,,,,,,,541125.0,-94.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
JIOFIN,249.07,0.54,173754300.0,0.09,,,,,,,,,1071600.0,-94.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
TATACONSUM,1097.2,-0.29,15588100.0,0.07,,,,,,,,,49500.0,-94.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
NIFTY,24426.4,0.28,13193310.0,0.1,,,,,,,,,133835.0,-94.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
KOTAKBANK,391.2,0.14,178122000.0,0.0,,,,,,,,,304000.0,-94.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
DRREDDY,1153.2,0.35,13772500.0,0.08,,,,,,,,,82500.0,-94.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
INDIGO,5278.5,0.67,5583900.0,0.03,,,,,,,,,26850.0,-94.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
MFSL,1522.0,0.47,9605600.0,0.01,,,,,,,,,19200.0,-94.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
LUPIN,2433.9,-0.04,5827175.0,0.18,,,,,,,,,31875.0,-95.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
IDFCFIRSTB,85.31,0.65,352505650.0,0.17,,,,,,,,,2235275.0,-91.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
PNBHOUSING,1038.0,0.82,7072650.0,0.6,,,,,,,,,137800.0,-91.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
TATAELXSI,3605.0,-1.96,2530375.0,0.19,,,,,,,,,35000.0,-90.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
BEL,389.2,0.58,101098050.0,0.02,,,,,,,,,692550.0,-90.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
BANKINDIA,138.31,0.52,98774000.0,-0.03,,,,,,,,,514800.0,-90.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
VMM,108.6,0.13,42723650.0,0.17,,,,,,,,,223100.0,-90.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
INFY,1117.0,-3.42,89247600.0,0.75,,,,,,,,,2301200.0,-85.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
NAUKRI,1216.35,-2.53,14454000.0,0.23,,,,,,,,,143550.0,-86.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
TECHM,1625.2,-2.1,18223800.0,0.03,,,,,,,,,477000.0,-86.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
OFSS,11005.0,-1.64,1310900.0,0.35,,,,,,,,,25500.0,-87.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
MAZDOCK,2332.0,0.73,5184900.0,1.53,,,,,,,,,173250.0,-87.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
AXISBANK,1244.1,0.75,79461250.0,-0.01,,,,,,,,,471875.0,-88.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
LTM,4325.9,-2.95,2768550.0,0.39,,,,,,,,,55950.0,-88.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
SBIN,1034.7,0.57,80345250.0,0.03,,,,,,,,,656250.0,-88.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
VEDL,266.95,-0.35,49590300.0,0.19,,,,,,,,,732550.0,-90.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
LAURUSLABS,1798.4,0.77,16495950.0,0.24,,,,,,,,,195500.0,-90.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
ICICIBANK,1436.3,0.55,105735000.0,0.15,,,,,,,,,715400.0,-90.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
GRASIM,3131.5,0.61,11942250.0,-0.08,,,,,,,,,30500.0,-90.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
PNB,112.46,0.42,290816000.0,0.03,,,,,,,,,1584000.0,-89.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
MARUTI,14167.0,0.69,2122200.0,1.01,,,,,,,,,63350.0,-89.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
BANKNIFTY,57520.0,0.39,2107410.0,-0.95,,,,,,,,,59700.0,-89.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
TMPV,337.0,0.46,77502400.0,0.18,,,,,,,,,628800.0,-89.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
BAJAJ-AUTO,11512.5,0.15,1942500.0,0.12,,,,,,,,,23475.0,-90.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
ETERNAL,310.65,-0.53,155355200.0,0.34,,,,,,,,,5211325.0,-78.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
TATAPOWER,380.35,0.65,63273650.0,0.18,,,,,,,,,569850.0,-80.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
HCLTECH,1310.9,-3.45,27480400.0,0.66,,,,,,,,,680800.0,-80.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
NYKAA,337.2,0.81,43996875.0,0.49,,,,,,,,,575000.0,-83.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
IEX,133.46,0.94,71083350.0,0.05,,,,,,,,,691650.0,-84.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
MPHASIS,2265.7,-3.51,4012250.0,1.5,,,,,,,,,179300.0,-83.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
TCS,2355.2,-3.5,32424750.0,1.08,,,,,,,,,963450.0,-82.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
FINNIFTY,26534.2,0.73,29280.0,0.41,,,,,,,,,1080.0,-84.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
COFORGE,1714.8,-1.69,14072825.0,1.18,,,,,,,,,594700.0,-81.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum
LICHSGFIN,518.65,-2.57,25443000.0,2.7,,,,,,,,,1221000.0,-70.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
PERSISTENT,5289.2,-4.08,3687000.0,2.17,,,,,,,,,273375.0,-70.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
TATASTEEL,188.79,0.5,161144500.0,1.09,,,,,,,,,4694250.0,-63.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
SWIGGY,282.6,-3.95,65829575.0,3.27,,,,,,,,,11716500.0,-67.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
MANKIND,2492.4,-3.69,2961750.0,3.37,,,,,,,,,302000.0,-54.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,
