Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File
ICICIPRULI,513.3,0.28,18769175.0,0.04,,,,,,,,,22200.0,-98.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
COALINDIA,414.0,0.0,81174150.0,-0.08,,,,,,,,,253800.0,-98.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
NMDC,85.51,0.15,340787250.0,0.02,,,,,,,,,243000.0,-98.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
NAM-INDIA,1148.3,0.44,7059375.0,0.0,,,,,,,,,7500.0,-98.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
PFC,424.85,0.26,49461100.0,-0.03,,,,,,,,,118300.0,-97.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
CROMPTON,262.8,0.48,58125250.0,0.01,,,,,,,,,96750.0,-97.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
DLF,660.7,0.45,46889150.0,0.01,,,,,,,,,94050.0,-97.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
PATANJALI,357.2,0.08,30793375.0,-0.02,,,,,,,,,174150.0,-97.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MAXHEALTH,1133.0,0.32,9543450.0,0.0,,,,,,,,,17325.0,-97.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ANGELONE,296.9,1.19,26485000.0,0.07,,,,,,,,,272500.0,-97.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
LICI,418.95,0.31,18881800.0,0.0,,,,,,,,,40600.0,-97.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
CONCOR,525.1,0.01,21706250.0,-0.01,,,,,,,,,27500.0,-97.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SUZLON,47.68,0.4,458952600.0,0.07,,,,,,,,,1231900.0,-97.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
INDUSTOWER,393.8,-0.34,92514000.0,-0.05,,,,,,,,,239700.0,-97.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BAJAJHLDNG,11054.0,0.55,333600.0,-0.04,,,,,,,,,675.0,-97.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
DIXON,14189.0,0.28,2278400.0,0.1,,,,,,,,,10800.0,-97.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SBICARD,653.85,0.06,22078400.0,0.07,,,,,,,,,57600.0,-97.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ALKEM,5834.5,0.13,1383125.0,0.09,,,,,,,,,8375.0,-97.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BPCL,318.0,0.16,40128050.0,0.12,,,,,,,,,112575.0,-97.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
KFINTECH,934.75,0.85,3653550.0,0.35,,,,,,,,,53475.0,-97.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
IRFC,88.66,-0.06,85177925.0,0.4,,,,,,,,,553350.0,-97.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ICICIGI,1644.9,-0.12,5076500.0,-0.02,,,,,,,,,7800.0,-97.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MIDCPNIFTY,14712.0,0.05,1867440.0,0.1,,,,,,,,,5640.0,-97.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HINDUNILVR,2118.0,0.1,15240600.0,0.05,,,,,,,,,50400.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
NHPC,78.5,0.18,118907550.0,0.02,,,,,,,,,194600.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ASIANPAINT,2761.6,0.16,7540500.0,0.11,,,,,,,,,77250.0,-97.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
JSWENERGY,548.4,0.28,25221650.0,0.06,,,,,,,,,35475.0,-97.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
TRENT,3021.8,0.34,10966050.0,0.02,,,,,,,,,16875.0,-97.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
EICHERMOT,7870.0,0.01,4133100.0,0.05,,,,,,,,,45700.0,-97.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SONACOMS,765.2,-0.03,10587675.0,-0.32,,,,,,,,,213150.0,-97.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BDL,1229.0,0.66,7329975.0,-0.02,,,,,,,,,25925.0,-97.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
KAYNES,3694.0,1.6,3795750.0,0.0,,,,,,,,,36750.0,-97.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
KALYANKJIL,635.85,-0.18,25004700.0,0.35,,,,,,,,,294300.0,-97.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
VOLTAS,1347.6,0.77,7275375.0,0.21,,,,,,,,,30375.0,-96.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
GODREJPROP,2115.0,-0.09,7378475.0,0.1,,,,,,,,,25675.0,-96.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
APLAPOLLO,1888.6,-0.2,4434150.0,0.06,,,,,,,,,12250.0,-96.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
AUBANK,1041.1,0.62,21657000.0,0.07,,,,,,,,,83000.0,-96.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
FORTIS,956.35,0.29,9007050.0,-0.04,,,,,,,,,18600.0,-96.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ADANIGREEN,1370.0,0.26,26359800.0,-0.02,,,,,,,,,43800.0,-96.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
IDEA,13.03,0.62,5881105950.0,0.03,,,,,,,,,6075375.0,-96.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ITC,285.65,-0.19,156864600.0,0.04,,,,,,,,,376050.0,-96.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
OBEROIRLTY,1827.4,0.46,5476800.0,-0.01,,,,,,,,,11550.0,-96.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
KPITTECH,573.95,-1.79,14187150.0,0.35,,,,,,,,,399125.0,-96.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
GODREJCP,1068.0,-0.51,10410000.0,0.06,,,,,,,,,19000.0,-96.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HDFCLIFE,548.6,0.03,43164000.0,0.14,,,,,,,,,167200.0,-96.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BOSCHLTD,41555.0,0.28,204625.0,0.06,,,,,,,,,750.0,-96.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HINDPETRO,390.8,0.04,43509150.0,0.11,,,,,,,,,188325.0,-96.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BANDHANBNK,173.46,0.71,131418000.0,0.02,,,,,,,,,316800.0,-96.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
PAYTM,1344.9,0.64,19348075.0,0.04,,,,,,,,,118175.0,-96.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
UNOMINDA,1182.5,0.31,4414300.0,0.04,,,,,,,,,23100.0,-96.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SRF,2625.0,0.19,4455000.0,0.09,,,,,,,,,11000.0,-96.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MARICO,885.95,-0.24,14490000.0,0.09,,,,,,,,,96000.0,-96.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MOTILALOFS,853.0,1.37,6883550.0,-0.21,,,,,,,,,37200.0,-96.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
UNIONBANK,171.75,0.23,119147550.0,0.03,,,,,,,,,500025.0,-96.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BSE,3545.9,0.2,8195000.0,0.13,,,,,,,,,37000.0,-96.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
AMBER,7485.5,0.67,1242200.0,-0.08,,,,,,,,,8600.0,-96.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
GMRAIRPORT,104.84,0.59,127182150.0,0.12,,,,,,,,,648675.0,-96.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HAVELLS,1268.6,0.18,9515500.0,0.31,,,,,,,,,52000.0,-96.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
RBLBANK,381.55,0.91,46501050.0,0.02,,,,,,,,,1006475.0,-96.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
PETRONET,279.4,-0.36,31811700.0,0.01,,,,,,,,,83600.0,-96.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
UNITDSPR,1530.9,-0.26,8005200.0,0.35,,,,,,,,,44800.0,-96.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
AUROPHARMA,1586.1,0.48,9862050.0,0.08,,,,,,,,,33000.0,-96.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BRITANNIA,5424.5,-0.41,2034375.0,0.06,,,,,,,,,9250.0,-96.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
CDSL,1345.4,0.29,9639175.0,0.1,,,,,,,,,35625.0,-96.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BANKBARODA,244.1,0.43,128863800.0,0.02,,,,,,,,,374400.0,-96.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ULTRACEMCO,11917.0,0.33,1706800.0,0.01,,,,,,,,,7050.0,-96.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
NESTLEIND,1524.0,0.0,8897500.0,0.38,,,,,,,,,73500.0,-96.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
POLICYBZR,1605.8,0.48,9264850.0,0.01,,,,,,,,,19600.0,-95.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
BHARTIARTL,1965.9,0.21,56177775.0,0.0,,,,,,,,,128250.0,-95.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
RECLTD,371.25,0.15,43819650.0,0.01,,,,,,,,,154350.0,-95.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HEROMOTOCO,5361.8,0.12,4762800.0,0.35,,,,,,,,,66600.0,-95.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
INDHOTEL,753.7,0.32,21120000.0,0.15,,,,,,,,,104000.0,-95.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
JUBLFOOD,437.2,-0.73,17166250.0,0.1,,,,,,,,,92500.0,-95.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
TITAN,4865.0,0.1,5600700.0,-0.02,,,,,,,,,20300.0,-95.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ADANIPORTS,1666.7,-0.25,21475700.0,0.38,,,,,,,,,225150.0,-95.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
OIL,453.15,-1.02,16349200.0,0.08,,,,,,,,,63000.0,-95.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
POWERGRID,286.5,0.37,43325700.0,0.06,,,,,,,,,129200.0,-95.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
IREDA,117.34,0.41,65386250.0,0.06,,,,,,,,,262450.0,-95.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ADANIENSOL,1678.8,0.96,19057275.0,0.05,,,,,,,,,64125.0,-95.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
NTPC,347.75,0.52,99562500.0,-0.05,,,,,,,,,189000.0,-95.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MANAPPURAM,372.0,0.83,52773000.0,0.31,,,,,,,,,501000.0,-95.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
FEDERALBNK,355.85,0.28,86347500.0,0.03,,,,,,,,,315000.0,-95.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
LT,3971.1,0.51,11907875.0,0.09,,,,,,,,,69300.0,-95.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ONGC,240.03,-0.89,55359000.0,0.15,,,,,,,,,447750.0,-95.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
GAIL,175.21,0.33,79509350.0,0.08,,,,,,,,,241400.0,-95.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
INDIANB,835.1,0.41,12387000.0,-0.04,,,,,,,,,45000.0,-95.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
PGEL,626.1,1.52,10716000.0,-0.08,,,,,,,,,102600.0,-95.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
INDUSINDBK,1012.4,-0.15,34185200.0,-0.01,,,,,,,,,91700.0,-95.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
RVNL,223.5,0.02,34950300.0,0.13,,,,,,,,,115500.0,-95.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
LUPIN,2433.9,-0.04,5827175.0,0.18,,,,,,,,,31875.0,-95.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SBILIFE,1890.8,0.49,6473250.0,0.23,,,,,,,,,27750.0,-95.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
YESBANK,22.63,0.13,1194582100.0,0.03,,,,,,,,,3576500.0,-95.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ZYDUSLIFE,1130.5,0.78,9792000.0,0.05,,,,,,,,,27900.0,-95.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ADANIENT,3060.0,0.04,15792063.0,-0.14,,,,,,,,,74160.0,-95.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
JSWSTEEL,1284.7,0.58,39265425.0,0.03,,,,,,,,,67500.0,-95.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MCX,2693.0,0.22,7147125.0,0.23,,,,,,,,,50400.0,-94.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MFSL,1522.0,0.47,9605600.0,0.01,,,,,,,,,19200.0,-94.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
NIFTY,24426.4,0.28,13193310.0,0.1,,,,,,,,,133835.0,-94.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
KOTAKBANK,391.2,0.14,178122000.0,0.0,,,,,,,,,304000.0,-94.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
RELIANCE,1302.3,0.41,103974500.0,-0.02,,,,,,,,,609000.0,-94.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
TATACONSUM,1097.2,-0.29,15588100.0,0.07,,,,,,,,,49500.0,-94.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
JIOFIN,249.07,0.54,173754300.0,0.09,,,,,,,,,1071600.0,-94.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
IOC,139.3,0.11,144733875.0,0.01,,,,,,,,,541125.0,-94.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
INDIGO,5278.5,0.67,5583900.0,0.03,,,,,,,,,26850.0,-94.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
DRREDDY,1153.2,0.35,13772500.0,0.08,,,,,,,,,82500.0,-94.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
CIPLA,1480.3,0.49,9729100.0,0.08,,,,,,,,,29750.0,-94.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MUTHOOTFIN,3052.0,0.86,7187125.0,0.12,,,,,,,,,54450.0,-93.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
APOLLOHOSP,9042.5,0.46,1910250.0,0.14,,,,,,,,,12500.0,-93.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SHREECEM,26230.0,-0.25,327050.0,0.22,,,,,,,,,1625.0,-93.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HDFCAMC,2575.0,0.87,6131700.0,-0.04,,,,,,,,,28200.0,-93.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
UPL,606.9,0.14,30438720.0,0.03,,,,,,,,,59620.0,-93.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
DMART,3929.8,1.25,5094750.0,0.12,,,,,,,,,61350.0,-93.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SOLARINDS,18386.0,1.25,801950.0,-0.02,,,,,,,,,4000.0,-93.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SAIL,171.18,1.07,180564600.0,0.09,,,,,,,,,775500.0,-93.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SUNPHARMA,2019.5,0.62,13939800.0,0.11,,,,,,,,,75250.0,-93.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
GLENMARK,2234.5,1.62,11551125.0,0.03,,,,,,,,,87750.0,-93.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
LODHA,1222.0,-0.43,13592500.0,0.01,,,,,,,,,156875.0,-93.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
PIIND,2765.2,-0.22,2751350.0,0.11,,,,,,,,,14350.0,-92.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
TVSMOTOR,4252.3,0.78,10217375.0,0.66,,,,,,,,,156450.0,-92.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
WIPRO,181.54,-2.97,236550000.0,0.62,,,,,,,,,3948000.0,-92.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
MOTHERSON,148.3,0.8,124924950.0,0.05,,,,,,,,,867150.0,-92.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HAL,4624.8,0.83,5060550.0,-0.02,,,,,,,,,25050.0,-92.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
CANBK,125.8,0.7,401827500.0,0.02,,,,,,,,,1032750.0,-92.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HDFCBANK,758.0,0.15,294187400.0,0.09,,,,,,,,,1283100.0,-92.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
SENSEX,78282.45,0.22,32920.0,2.36,,,,,,,,,1520.0,-91.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
ADANIPOWER,212.06,1.11,154549250.0,-0.19,,,,,,,,,901700.0,-91.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
HINDZINC,541.25,0.4,29034950.0,0.04,,,,,,,,,188650.0,-91.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
M&M,3346.3,1.48,13717800.0,1.36,,,,,,,,,744000.0,-91.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
PNBHOUSING,1038.0,0.82,7072650.0,0.6,,,,,,,,,137800.0,-91.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
IDFCFIRSTB,85.31,0.65,352505650.0,0.17,,,,,,,,,2235275.0,-91.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
VMM,108.6,0.13,42723650.0,0.17,,,,,,,,,223100.0,-90.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
AMBUJACEM,440.7,1.08,78907200.0,0.09,,,,,,,,,468000.0,-90.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx
