Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target,Replay Eligible,Filter Reason,High,Low,Close,Outcome,Outcome Reason,Exit Price,Points,Return %
DABUR,427.35,-0.15,29772500.0,0.07,,,,,,,,,217500.0,-98.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.15|OI:0.07|VOL:-98.21|FUT:nan,PDNA_B3BD760E,20,LOW,SELL,VALID SELL,HIGH,427.35,435.8970000000001,410.256,True,Eligible,429.9,421.45,422.45,EOD EXIT,Neither target nor stop reached; exited at close,422.45,4.900000000000034,1.1466011466011545
IRFC,88.66,-0.06,85177925.0,0.4,,,,,,,,,553350.0,-97.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.06|OI:0.4|VOL:-97.25|FUT:nan,PDNA_CF86C460,20,LOW,SELL,VALID SELL,HIGH,88.66,90.4332,85.11359999999999,True,Eligible,89.84,88.21,89.06,EOD EXIT,Neither target nor stop reached; exited at close,89.06,-0.4000000000000057,-0.4511617414843285
GODREJCP,1068.0,-0.51,10410000.0,0.06,,,,,,,,,19000.0,-96.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.51|OI:0.06|VOL:-96.71|FUT:nan,PDNA_DDE31C7B,20,LOW,SELL,VALID SELL,HIGH,1068.0,1089.36,1025.28,True,Eligible,1076.0,1055.0,1069.3,EOD EXIT,Neither target nor stop reached; exited at close,1069.3,-1.2999999999999545,-0.12172284644194331
KPITTECH,573.95,-1.79,14187150.0,0.35,,,,,,,,,399125.0,-96.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-1.79|OI:0.35|VOL:-96.74|FUT:nan,PDNA_F65D79CB,20,LOW,SELL,VALID SELL,HIGH,573.95,585.4290000000001,550.9920000000001,True,Eligible,602.0,572.1,593.9,STOP LOSS HIT,Stop loss breached during replay range,585.4290000000001,-11.479000000000042,-2.000000000000007
ITC,285.65,-0.19,156864600.0,0.04,,,,,,,,,376050.0,-96.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.19|OI:0.04|VOL:-96.76|FUT:nan,PDNA_87D184A6,20,LOW,SELL,VALID SELL,HIGH,285.65,291.363,274.224,True,Eligible,286.65,280.85,281.8,EOD EXIT,Neither target nor stop reached; exited at close,281.8,3.849999999999966,1.3478032557325281
APLAPOLLO,1888.6,-0.2,4434150.0,0.06,,,,,,,,,12250.0,-96.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.2|OI:0.06|VOL:-96.92|FUT:nan,PDNA_2952F7F6,20,LOW,SELL,VALID SELL,HIGH,1888.6,1926.372,1813.056,True,Eligible,1893.0,1803.5,1820.8,TARGET HIT,Target reached during replay range,1813.056,75.54399999999987,3.9999999999999933
GODREJPROP,2115.0,-0.09,7378475.0,0.1,,,,,,,,,25675.0,-96.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.09|OI:0.1|VOL:-96.95|FUT:nan,PDNA_88D02E5C,20,LOW,SELL,VALID SELL,HIGH,2115.0,2157.3,2030.4,True,Eligible,2140.0,2101.0,2113.4,EOD EXIT,Neither target nor stop reached; exited at close,2113.4,1.599999999999909,0.07565011820330539
KALYANKJIL,635.85,-0.18,25004700.0,0.35,,,,,,,,,294300.0,-97.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.18|OI:0.35|VOL:-97.01|FUT:nan,PDNA_01E7CDC5,20,LOW,SELL,VALID SELL,HIGH,635.85,648.567,610.416,True,Eligible,640.35,611.1,613.8,EOD EXIT,Neither target nor stop reached; exited at close,613.8,22.050000000000068,3.4677990092002937
TCS,2355.2,-3.5,32424750.0,1.08,,,,,,,,,963450.0,-82.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-3.5|OI:1.08|VOL:-82.69|FUT:nan,PDNA_D809AFA6,20,LOW,SELL,VALID SELL,HIGH,2355.2,2402.304,2260.992,True,Eligible,2397.9,2323.9,2377.0,EOD EXIT,Neither target nor stop reached; exited at close,2377.0,-21.800000000000182,-0.925611413043486
MPHASIS,2265.7,-3.51,4012250.0,1.5,,,,,,,,,179300.0,-83.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,PAT:Short Buildup|SCR:|P:-3.51|OI:1.5|VOL:-83.47|FUT:nan,PDNA_8AF004BB,20,LOW,SELL,VALID SELL,HIGH,2265.7,2311.014,2175.072,True,Eligible,2351.9,2217.1,2341.3,STOP LOSS HIT,Stop loss breached during replay range,2311.014,-45.314000000000306,-2.0000000000000138
ONGC,240.03,-0.89,55359000.0,0.15,,,,,,,,,447750.0,-95.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.89|OI:0.15|VOL:-95.4|FUT:nan,PDNA_5EF7BFD3,20,LOW,SELL,VALID SELL,HIGH,240.03,244.8306,230.4288,True,Eligible,242.79,238.28,242.32,EOD EXIT,Neither target nor stop reached; exited at close,242.32,-2.289999999999992,-0.9540474107403208
ADANIPORTS,1666.7,-0.25,21475700.0,0.38,,,,,,,,,225150.0,-95.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.25|OI:0.38|VOL:-95.74|FUT:nan,PDNA_4BD9806B,20,LOW,SELL,VALID SELL,HIGH,1666.7,1700.034,1600.032,True,Eligible,1714.7,1656.0,1703.8,STOP LOSS HIT,Stop loss breached during replay range,1700.034,-33.33400000000006,-2.0000000000000036
JUBLFOOD,437.2,-0.73,17166250.0,0.1,,,,,,,,,92500.0,-95.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.73|OI:0.1|VOL:-95.77|FUT:nan,PDNA_1A8C58AC,20,LOW,SELL,VALID SELL,HIGH,437.2,445.944,419.712,True,Eligible,439.6,433.5,437.35,EOD EXIT,Neither target nor stop reached; exited at close,437.35,-0.1500000000000341,-0.0343092406221487
