Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Price,Price Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg %
ADANIGREEN,,,,,,-18.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1390.0,-1.3,37557.0,678.0,1.84,0.49,1400.0,2334.0,57.0,1185.0,5.0,-0.71,SB,,,,,,,,,,,,,,,,,
ULTRACEMCO,,,,,,12.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,11937.0,0.1,30978.0,104.0,0.34,0.53,12000.0,1255.0,2.0,532.0,21.0,-0.53,LB,,,,,,,,,,,,,,,,,
DRREDDY,,,,,,-3.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1144.9,-0.3,20736.0,255.0,1.25,0.68,1150.0,1372.0,55.0,1162.0,16.0,-0.44,SB,,,,,,,,,,,,,,,,,
HAL,,,,,,-60.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,4581.0,-1.29,30314.0,215.0,0.71,0.68,4600.0,2138.0,162.0,1420.0,-21.0,-0.41,SB,,,,,,,,,,,,,,,,,
HINDPETRO,,,,,,1.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,398.45,0.48,19158.0,171.0,0.9,0.84,400.0,867.0,-7.0,581.0,0.0,-0.39,LB,,,,,,,,,,,,,,,,,
UNITDSPR,,,,,,3.8,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1494.9,0.25,19028.0,67.0,0.35,1.0,1500.0,1403.0,63.0,1187.0,-1.0,-0.34,LB,,,,,,,,,,,,,,,,,
PATANJALI,,,,,,-0.05,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,348.85,-0.01,23938.0,-18.0,-0.08,0.63,350.0,1424.0,-8.0,969.0,-6.0,-0.33,LU,,,,,,,,,,,,,,,,,
NTPC,,,,,,-2.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,349.15,-0.71,60564.0,1822.0,3.1,0.79,350.0,1618.0,196.0,1064.0,98.0,-0.24,SB,,,,,,,,,,,,,,,,,
NBCC,,,,,,-0.64,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,94.78,-0.67,12418.0,101.0,0.82,0.54,95.0,136.0,3.0,159.0,0.0,-0.23,SB,,,,,,,,,,,,,,,,,
INDUSINDBK,,,,,,-10.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,998.0,-1.02,48323.0,133.0,0.28,0.8,1000.0,1161.0,45.0,1403.0,44.0,-0.2,SB,,,,,,,,,,,,,,,,,
CHOLAFIN,,,,,,-0.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1798.0,-0.04,18789.0,368.0,2.0,0.64,1800.0,614.0,49.0,309.0,13.0,-0.11,SB,,,,,,,,,,,,,,,,,
YESBANK,,,,,,-0.12,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,22.98,-0.52,28838.0,362.0,1.27,0.58,23.0,811.0,14.0,1166.0,3.0,-0.09,SB,,,,,,,,,,,,,,,,,
COCHINSHIP,,,,,,-5.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1400.1,-0.36,13155.0,35.0,0.27,0.85,1400.0,795.0,2.0,461.0,4.0,0.01,SB,,,,,,,,,,,,,,,,,
LODHA,,,,,,43.65,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1200.35,3.77,21980.0,239.0,1.1,0.64,1200.0,987.0,-151.0,542.0,137.0,0.03,LB,,,,,,,,,,,,,,,,,
PAGEIND,,,,,,90.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,40055.0,0.23,11340.0,55.0,0.49,0.81,40000.0,18.0,1.0,113.0,1.0,0.14,LB,,,,,,,,,,,,,,,,,
SIEMENS,,,,,,-78.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,3604.9,-2.13,19210.0,232.0,1.22,0.62,3600.0,218.0,16.0,224.0,14.0,0.14,SB,,,,,,,,,,,,,,,,,
HINDUNILVR,,,,,,18.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,2205.0,0.86,52907.0,858.0,1.65,0.81,2200.0,1808.0,80.0,1030.0,83.0,0.23,LB,,,,,,,,,,,,,,,,,
UNIONBANK,,,,,,-0.69,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,170.4,-0.4,24894.0,123.0,0.5,0.81,170.0,538.0,32.0,599.0,13.0,0.24,SB,,,,,,,,,,,,,,,,,
TORNTPHARM,,,,,,19.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,5013.2,0.38,36265.0,25.0,0.07,0.58,5000.0,1297.0,-18.0,545.0,-10.0,0.26,LB,,,,,,,,,,,,,,,,,
CROMPTON,,,,,,-0.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,250.8,-0.04,23019.0,135.0,0.59,0.46,250.0,237.0,6.0,248.0,2.0,0.32,SB,,,,,,,,,,,,,,,,,
NIFTY,,,,,,-17.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,24084.1,-0.07,158661.0,1782.0,1.14,1.1,24000.0,112311.0,896.0,112017.0,989.0,0.35,SB,,,,,,,,,,,,,,,,,
BHARTIARTL,,,,,,-7.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1910.5,-0.37,116329.0,364.0,0.31,0.88,1900.0,1806.0,169.0,1483.0,10.0,0.55,SB,,,,,,,,,,,,,,,,,
TATACONSUM,,,,,,-6.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1106.1,-0.62,25636.0,113.0,0.44,0.74,1100.0,647.0,15.0,623.0,6.0,0.55,SB,,,,,,,,,,,,,,,,,
APLAPOLLO,,,,,,-7.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1850.5,-0.4,11148.0,127.0,1.15,0.8,1840.0,397.0,0.0,330.0,-9.0,0.57,SB,,,,,,,,,,,,,,,,,
ADANIPOWER,,,,,,-3.96,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,211.35,-1.84,36435.0,609.0,1.7,0.74,210.0,347.0,17.0,1025.0,-4.0,0.64,SB,,,,,,,,,,,,,,,,,
TIINDIA,,,,,,-44.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,2818.1,-1.54,9128.0,59.0,0.65,0.93,2800.0,37.0,0.0,58.0,10.0,0.65,SB,,,,,,,,,,,,,,,,,
GODREJCP,,,,,,11.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1087.2,1.03,19025.0,64.0,0.34,0.62,1080.0,84.0,4.0,80.0,4.0,0.67,LB,,,,,,,,,,,,,,,,,
GRASIM,,,,,,-1.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,3120.8,-0.05,44859.0,30.0,0.07,0.66,3100.0,255.0,26.0,231.0,-13.0,0.67,SB,,,,,,,,,,,,,,,,,
POLYCAB,,,,,,-1.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,9060.0,-0.01,16068.0,131.0,0.82,0.65,9000.0,1029.0,100.0,702.0,14.0,0.67,SB,,,,,,,,,,,,,,,,,
LT,,,,,,-2.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,3826.0,-0.07,62903.0,1276.0,2.07,1.01,3800.0,3159.0,112.0,3792.0,88.0,0.68,SB,,,,,,,,,,,,,,,,,
DABUR,,,,,,3.75,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,433.05,0.87,21452.0,557.0,2.67,0.72,430.0,570.0,-21.0,472.0,22.0,0.71,LB,,,,,,,,,,,,,,,,,
ADANIENT,,,,,,-34.8,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,3024.1,-1.14,47033.0,674.0,1.45,0.65,3000.0,606.0,26.0,883.0,26.0,0.8,SB,,,,,,,,,,,,,,,,,
MARUTI,,,,,,-42.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,13608.0,-0.31,39229.0,253.0,0.65,0.54,13500.0,1242.0,-3.0,1250.0,-12.0,0.8,SB,,,,,,,,,,,,,,,,,
LICI,,,,,,1.75,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,423.4,0.42,12892.0,14.0,0.11,0.47,420.0,333.0,-1.0,488.0,19.0,0.81,LB,,,,,,,,,,,,,,,,,
TRENT,,,,,,-9.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,2926.2,-0.32,50063.0,14.0,0.03,0.79,2900.0,1844.0,6.0,1489.0,-4.0,0.9,SB,,,,,,,,,,,,,,,,,
SENSEX,,,,,,-113.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,77241.2,-0.15,1161.0,21.0,1.84,1.2,76500.0,1523.0,-14.0,1464.0,-1.0,0.97,SB,,,,,,,,,,,,,,,,,
CUMMINSIND,,,,,,-113.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,5555.5,-2.0,17843.0,411.0,2.36,0.69,5500.0,58.0,11.0,159.0,14.0,1.01,SB,,,,,,,,,,,,,,,,,
BSE,,,,,,-24.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,3536.4,-0.68,32263.0,422.0,1.33,0.88,3500.0,705.0,45.0,1858.0,75.0,1.04,SB,,,,,,,,,,,,,,,,,
INFY,,,,,,28.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1111.8,2.62,231630.0,7038.0,3.13,1.04,1100.0,11916.0,-78.0,5739.0,701.0,1.07,LB,,,,,,,,,,,,,,,,,
SAIL,,,,,,-1.72,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,161.89,-1.05,38891.0,184.0,0.48,0.63,160.0,222.0,-13.0,337.0,0.0,1.18,SB,,,,,,,,,,,,,,,,,
DMART,,,,,,21.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,4047.7,0.53,28212.0,7.0,0.02,0.63,4000.0,908.0,0.0,747.0,7.0,1.19,LB,,,,,,,,,,,,,,,,,
BAJAJFINSV,,,,,,-1.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1923.0,-0.07,28287.0,120.0,0.43,0.82,1900.0,1116.0,9.0,705.0,-2.0,1.21,SB,,,,,,,,,,,,,,,,,
MAXHEALTH,,,,,,2.8,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1113.3,0.25,17904.0,27.0,0.15,0.91,1100.0,530.0,7.0,576.0,10.0,1.21,LB,,,,,,,,,,,,,,,,,
PIIND,,,,,,-3.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,2734.3,-0.14,14947.0,18.0,0.12,0.76,2700.0,704.0,0.0,421.0,0.0,1.27,SB,,,,,,,,,,,,,,,,,
LUPIN,,,,,,6.6,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,2431.9,0.27,11336.0,42.0,0.37,0.76,2400.0,229.0,1.0,393.0,-1.0,1.33,LB,,,,,,,,,,,,,,,,,
TITAN,,,,,,5.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,4762.8,0.11,28967.0,201.0,0.7,0.83,4700.0,984.0,-11.0,678.0,48.0,1.34,LB,,,,,,,,,,,,,,,,,
PETRONET,,,,,,-1.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,273.7,-0.36,13703.0,52.0,0.38,1.08,270.0,260.0,-5.0,677.0,4.0,1.37,SB,,,,,,,,,,,,,,,,,
IOC,,,,,,0.79,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,141.97,0.56,28042.0,94.0,0.34,0.93,140.0,789.0,-8.0,735.0,9.0,1.41,LB,,,,,,,,,,,,,,,,,
ZYDUSLIFE,,,,,,0.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1115.5,0.0,10073.0,36.0,0.36,0.86,1100.0,54.0,1.0,201.0,-1.0,1.41,-,,,,,,,,,,,,,,,,,
VEDL,,,,,,-2.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,263.85,-1.01,35416.0,447.0,1.28,0.77,260.0,2602.0,39.0,2695.0,3.0,1.48,SB,,,,,,,,,,,,,,,,,
CGPOWER,,,,,,-30.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,852.6,-3.45,19938.0,522.0,2.69,0.55,840.0,466.0,4.0,462.0,5.0,1.5,SB,,,,,,,,,,,,,,,,,
FEDERALBNK,,,,,,-1.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,355.4,-0.39,35138.0,81.0,0.23,0.88,350.0,593.0,-65.0,908.0,19.0,1.54,SB,,,,,,,,,,,,,,,,,
UPL,,,,,,-2.55,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,609.4,-0.42,17916.0,50.0,0.28,1.01,600.0,236.0,0.0,422.0,0.0,1.57,SB,,,,,,,,,,,,,,,,,
M&M,,,,,,1.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,3251.6,0.04,68283.0,254.0,0.37,0.91,3200.0,2896.0,2.0,2948.0,54.0,1.61,LB,,,,,,,,,,,,,,,,,
PIDILITIND,,,,,,3.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1625.8,0.18,13893.0,57.0,0.41,0.42,1600.0,143.0,-1.0,82.0,8.0,1.61,LB,,,,,,,,,,,,,,,,,
RECLTD,,,,,,1.35,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,366.0,0.37,23917.0,189.0,0.8,0.93,360.0,1004.0,-6.0,1074.0,9.0,1.67,LB,,,,,,,,,,,,,,,,,
ANGELONE,,,,,,-1.55,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,305.05,-0.51,9034.0,88.0,0.98,0.54,300.0,227.0,1.0,619.0,5.0,1.68,SB,,,,,,,,,,,,,,,,,
SONACOMS,,,,,,-8.15,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,711.75,-1.13,8628.0,-36.0,-0.42,0.57,700.0,0.0,,232.0,18.0,1.68,LU,,,,,,,,,,,,,,,,,
HDFCAMC,,,,,,-18.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,2544.0,-0.74,18648.0,69.0,0.37,0.77,2500.0,184.0,-1.0,547.0,5.0,1.76,SB,,,,,,,,,,,,,,,,,
BDL,,,,,,-3.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1221.3,-0.28,15520.0,232.0,1.52,0.85,1200.0,308.0,-1.0,604.0,-5.0,1.78,SB,,,,,,,,,,,,,,,,,
ASTRAL,,,,,,-4.8,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1425.5,-0.34,16630.0,-13.0,-0.08,0.95,1400.0,0.0,,451.0,0.0,1.82,LU,,,,,,,,,,,,,,,,,
PNB,,,,,,-0.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,112.05,-0.27,33775.0,215.0,0.64,0.79,110.0,734.0,17.0,721.0,13.0,1.86,SB,,,,,,,,,,,,,,,,,
WAAREEENER,,,,,,18.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,2756.6,0.69,37649.0,-201.0,-0.53,1.38,2700.0,510.0,6.0,1022.0,13.0,2.1,SC,,,,,,,,,,,,,,,,,
BHEL,,,,,,-10.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,408.5,-2.48,27737.0,273.0,0.99,0.53,400.0,689.0,13.0,816.0,20.0,2.13,SB,,,,,,,,,,,,,,,,,
OBEROIRLTY,,,,,,4.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1844.0,0.23,14690.0,31.0,0.21,0.49,1800.0,150.0,0.0,210.0,0.0,2.44,LB,,,,,,,,,,,,,,,,,
ICICIBANK,,,,,,-4.8,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1434.7,-0.33,142037.0,816.0,0.58,0.7,1400.0,910.0,60.0,1882.0,-1.0,2.48,SB,,,,,,,,,,,,,,,,,
ICICIPRULI,,,,,,0.6,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,512.65,0.12,19915.0,33.0,0.17,0.68,500.0,458.0,0.0,447.0,2.0,2.53,LB,,,,,,,,,,,,,,,,,
MOTILALOFS,,,,,,-11.85,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,861.3,-1.36,8551.0,67.0,0.79,0.56,840.0,24.0,0.0,319.0,0.0,2.54,SB,,,,,,,,,,,,,,,,,
CDSL,,,,,,1.8,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1333.5,0.14,16501.0,366.0,2.27,0.9,1300.0,272.0,-2.0,1156.0,66.0,2.58,LB,,,,,,,,,,,,,,,,,
GVT&D,,,,,,-118.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,4105.2,-2.8,19629.0,671.0,3.54,0.7,4000.0,42.0,6.0,214.0,-2.0,2.63,SB,,,,,,,,,,,,,,,,,
LTF,,,,,,-2.45,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,308.0,-0.79,21828.0,159.0,0.73,0.71,300.0,575.0,8.0,775.0,9.0,2.67,SB,,,,,,,,,,,,,,,,,
AXISBANK,,,,,,-3.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1232.5,-0.26,115902.0,589.0,0.51,0.66,1200.0,517.0,4.0,3946.0,45.0,2.71,SB,,,,,,,,,,,,,,,,,
JIOFIN,,,,,,-0.53,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,236.57,-0.22,62683.0,634.0,1.02,0.63,230.0,1290.0,0.0,1599.0,17.0,2.86,SB,,,,,,,,,,,,,,,,,
GAIL,,,,,,-0.47,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,174.98,-0.27,19719.0,156.0,0.8,0.87,170.0,327.0,1.0,635.0,11.0,2.93,SB,,,,,,,,,,,,,,,,,
360ONE,,,,,,-4.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,1132.3,-0.38,7564.0,17.0,0.23,0.31,1100.0,0.0,,110.0,2.0,2.94,SB,,,,,,,,,,,,,,,,,
COFORGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,660.6",,,,,,,,,,,,,,,8.64,,8.31,,,,,,,132.1,15181475,1164700,193.41 Cr,4140100,-41.69
BEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,393.85,,,,,,,,,,,,,,,-3.55,,6.11,,,,,,,-14.5,83034750,4778025,188.18 Cr,9100050,-68.8
TATAPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,374.55,,,,,,,,,,,,,,,-1.23,,5.48,,,,,,,-4.65,41913700,2177900,81.57 Cr,4147000,-68.98
GODFRYPHLP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,059.2",,,,,,,,,,,,,,,-5.32,,-1.36,,,,,,,-115.8,1515800,-20900,-4.30 Cr,451825,-72.91
INFY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,111.8",,,,,,,,,,,,,,,2.62,,3.13,,,,,,,28.4,92652000,2815200,312.99 Cr,8764800,-76.12
LTM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,4360,,,,,,,,,,,,,,,3.38,,1.7,,,,,,,142.4,3056250,51150,22.30 Cr,250500,-80.65
GVT&D,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"4,105.2",,,,,,,,,,,,,,,-2.8,,3.54,,,,,,,-118.4,2453625,83875,34.43 Cr,219125,-81.43
FOCIT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,36592,,,,,,,,,,,,,,,2.73,,-17.65,,,,,,,973,630,-135,-49.40 L,135,-82.35
NATIONALUM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,336.45,,,,,,,,,,,,,,,-1.41,,4.68,,,,,,,-4.8,37018125,1655625,55.70 Cr,1942500,-83.64
RADICO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,4135,,,,,,,,,,,,,,,-1.03,,-0.47,,,,,,,-43.1,630000,-3000,-1.24 Cr,81450,-84.5
LODHA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,1200.35,,,,,,,,,,,,,,,3.77,,1.1,,,,,,,43.65,13737500,149375,17.93 Cr,1218125,-84.7
MPHASIS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,447.7",,,,,,,,,,,,,,,4.21,,2.07,,,,,,,98.9,4265525,86625,21.20 Cr,280500,-85.02
COALINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,412,,,,,,,,,,,,,,,-3.25,,2.81,,,,,,,-13.85,61412850,1680750,69.25 Cr,3782700,-85.84
CGPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,852.6,,,,,,,,,,,,,,,-3.45,,2.69,,,,,,,-30.5,16947300,443700,37.83 Cr,1132200,-86.17
ITC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,289.15,,,,,,,,,,,,,,,0.47,,2.49,,,,,,,1.35,135120975,3284400,94.97 Cr,5680425,-86.42
ABCAPITAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,394.45,,,,,,,,,,,,,,,-1.94,,1.24,,,,,,,-7.8,30975200,378200,14.92 Cr,1413600,-86.88
DABUR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,433.05,,,,,,,,,,,,,,,0.87,,2.67,,,,,,,3.75,26815000,696250,30.15 Cr,1060000,-87.49
PERSISTENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,5475,,,,,,,,,,,,,,,3.55,,1.55,,,,,,,187.7,3519500,53875,29.50 Cr,202875,-87.88
SENSEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"77,241.2",,,,,,,,,,,,,,,-0.15,,1.84,,,,,,,-113.4,23220,420,3.24 Cr,1000,-88.01
ABB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"7,234.5",,,,,,,,,,,,,,,-1.38,,1.67,,,,,,,-101,1944250,31875,23.06 Cr,112375,-88.16
KPITTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,592.6,,,,,,,,,,,,,,,1.31,,3.31,,,,,,,7.65,11001125,352625,20.90 Cr,898225,-88.17
NIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"24,084.1",,,,,,,,,,,,,,,-0.07,,1.14,,,,,,,-17.7,10312965,115830,278.97 Cr,401115,-88.24
BANKNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,57125,,,,,,,,,,,,,,,-0.47,,1.63,,,,,,,-271.2,1698150,27240,155.61 Cr,73500,-88.3
SUZLON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,52.25,,,,,,,,,,,,,,,-1.99,,1.9,,,,,,,-1.06,366306100,6832600,35.70 Cr,12458700,-88.87
CDSL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,333.5",,,,,,,,,,,,,,,0.14,,2.27,,,,,,,1.8,7837975,173850,23.18 Cr,370025,-88.97
