Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
NAUKRI,1231.0,2.51,13795650.0,1.24,,,,,,,,,459800.0,-92.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1231.0,,
SWIGGY,265.25,2.43,44581100.0,0.8,,,,,,,,,2208250.0,-92.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,265.25,,
TECHM,1625.6,2.99,17024400.0,0.84,,,,,,,,,808800.0,-89.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1625.6,,
TCS,2376.0,3.0,33427575.0,1.26,,,,,,,,,1332225.0,-89.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2376.0,,
CIPLA,1446.5,2.31,9595225.0,0.56,,,,,,,,,286450.0,-91.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1446.5,,
PAYTM,1310.7,0.75,18978325.0,2.61,,,,,,,,,936700.0,-90.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Fresh OI Buildup,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1310.7,,
CDSL,1333.5,0.14,7837975.0,2.27,,,,,,,,,370025.0,-88.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Fresh OI Buildup,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1333.5,,
IEX,130.51,2.22,56811000.0,0.55,,,,,,,,,4102050.0,-89.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,130.51,,
COLPAL,2177.7,1.34,3825800.0,0.25,,,,,,,,,87450.0,-95.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2177.7,,
NESTLEIND,1473.1,1.2,10300500.0,0.09,,,,,,,,,221000.0,-95.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1473.1,,
CONCOR,520.75,1.74,18402500.0,0.93,,,,,,,,,767500.0,-95.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,520.75,,
SBICARD,657.0,2.15,21382400.0,0.22,,,,,,,,,406400.0,-95.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,657.0,,
GODREJCP,1087.2,1.03,9512500.0,0.34,,,,,,,,,126000.0,-96.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1087.2,,
HCLTECH,1326.5,2.34,28387600.0,0.09,,,,,,,,,935600.0,-93.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1326.5,,
RBLBANK,367.1,0.88,39544625.0,1.66,,,,,,,,,1203325.0,-94.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,367.1,,
INDUSTOWER,390.1,0.03,80719400.0,0.91,,,,,,,,,1504500.0,-94.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,390.1,,
TITAN,4762.8,0.11,5069225.0,0.7,,,,,,,,,98700.0,-94.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,4762.8,,
TORNTPHARM,5013.2,0.38,4533125.0,0.07,,,,,,,,,132000.0,-91.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5013.2,,
HINDUNILVR,2205.0,0.86,15872100.0,1.65,,,,,,,,,615000.0,-90.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2205.0,,
ETERNAL,299.0,0.84,145495150.0,1.72,,,,,,,,,4289825.0,-94.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,299.0,,
HINDPETRO,398.45,0.48,38794950.0,0.9,,,,,,,,,816075.0,-92.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,398.45,,
JSWSTEEL,1250.7,0.02,37914750.0,1.45,,,,,,,,,639900.0,-90.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1250.7,,
DLF,658.45,0.8,40624850.0,0.91,,,,,,,,,940500.0,-92.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,658.45,,
VBL,468.05,0.45,46212375.0,1.4,,,,,,,,,1110525.0,-93.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,468.05,,
SHRIRAMFIN,1044.9,0.18,26726700.0,0.92,,,,,,,,,833250.0,-93.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1044.9,,
ULTRACEMCO,11937.0,0.1,1548900.0,0.34,,,,,,,,,11350.0,-98.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,11937.0,,
NYKAA,330.3,0.36,43012500.0,0.37,,,,,,,,,418750.0,-97.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,330.3,,
PREMIERENE,1038.6,0.03,6177600.0,0.27,,,,,,,,,74750.0,-96.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1038.6,,
ASIANPAINT,2740.8,0.55,7051250.0,0.59,,,,,,,,,112000.0,-97.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2740.8,,
PIDILITIND,1625.8,0.18,6946500.0,0.41,,,,,,,,,102500.0,-97.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1625.8,,
SBILIFE,1880.8,0.44,6613125.0,0.89,,,,,,,,,91125.0,-96.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1880.8,,
BPCL,320.65,0.64,36326175.0,0.34,,,,,,,,,539175.0,-96.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,320.65,,
RECLTD,366.0,0.37,37669275.0,0.8,,,,,,,,,883575.0,-96.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,366.0,,
EICHERMOT,7777.0,0.44,3880700.0,0.17,,,,,,,,,20600.0,-98.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,7777.0,,
DALBHARAT,1837.3,0.07,3472950.0,0.21,,,,,,,,,23725.0,-99.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1837.3,,
MANKIND,2569.7,0.22,2441500.0,0.18,,,,,,,,,7250.0,-99.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2569.7,,
DMART,4047.7,0.53,4231800.0,0.02,,,,,,,,,23550.0,-98.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,4047.7,,
ALKEM,5632.0,0.02,1330375.0,0.48,,,,,,,,,7625.0,-98.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5632.0,,
PRESTIGE,1655.9,0.48,4508550.0,0.14,,,,,,,,,35550.0,-98.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1655.9,,
GLENMARK,2214.1,0.16,9546375.0,0.56,,,,,,,,,78375.0,-98.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2214.1,,
M&M,3251.6,0.04,13656600.0,0.37,,,,,,,,,89800.0,-98.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3251.6,,
POLICYBZR,1573.4,0.78,8171800.0,0.41,,,,,,,,,48300.0,-98.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1573.4,,
DIXON,13660.0,0.01,2089650.0,0.16,,,,,,,,,15300.0,-98.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,13660.0,,
OBEROIRLTY,1844.0,0.23,5141500.0,0.21,,,,,,,,,53200.0,-97.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1844.0,,
INDIGO,5258.5,0.04,5524800.0,0.05,,,,,,,,,48150.0,-97.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5258.5,,
UNITDSPR,1494.9,0.25,7611200.0,0.35,,,,,,,,,68800.0,-97.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1494.9,,
IRFC,87.82,0.62,78939175.0,0.24,,,,,,,,,1030750.0,-97.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,87.82,,
SUNPHARMA,1986.0,0.32,13256250.0,0.32,,,,,,,,,130200.0,-97.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1986.0,,
IREDA,117.49,0.03,62259475.0,0.04,,,,,,,,,873325.0,-97.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,117.49,,
APOLLOHOSP,8891.5,0.01,1877250.0,0.48,,,,,,,,,12875.0,-97.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,8891.5,,
ICICIPRULI,512.65,0.12,18421375.0,0.17,,,,,,,,,133200.0,-97.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,512.65,,
IDFCFIRSTB,85.51,0.32,331980075.0,0.75,,,,,,,,,6121500.0,-97.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,85.51,,
PAGEIND,40055.0,0.23,226800.0,0.49,,,,,,,,,2240.0,-97.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,40055.0,,
HAVELLS,1247.0,0.24,8352000.0,0.52,,,,,,,,,75000.0,-97.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1247.0,,
LUPIN,2431.9,0.27,4817800.0,0.37,,,,,,,,,48450.0,-97.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2431.9,,
TVSMOTOR,3918.4,0.44,11700675.0,0.23,,,,,,,,,55825.0,-97.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3918.4,,
MAXHEALTH,1113.3,0.25,9399600.0,0.15,,,,,,,,,74550.0,-97.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1113.3,,
LICI,423.4,0.42,18048800.0,0.11,,,,,,,,,331800.0,-96.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,423.4,,
DELHIVERY,472.6,0.4,20833000.0,1.05,,,,,,,,,504225.0,-95.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,472.6,,
HEROMOTOCO,5156.3,0.32,4450650.0,0.46,,,,,,,,,88350.0,-95.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5156.3,,
MFSL,1518.9,0.02,7965600.0,1.16,,,,,,,,,154800.0,-95.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1518.9,,
LAURUSLABS,1735.1,0.71,16623450.0,1.13,,,,,,,,,678300.0,-94.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1735.1,,
PFC,419.8,0.6,39305500.0,0.74,,,,,,,,,631800.0,-96.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,419.8,,
DIVISLAB,7485.0,0.31,3395100.0,0.4,,,,,,,,,40000.0,-97.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,7485.0,,
KFINTECH,938.35,0.14,3721975.0,0.78,,,,,,,,,285200.0,-95.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,938.35,,
IOC,141.97,0.56,136704750.0,0.34,,,,,,,,,1345500.0,-96.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,141.97,,
INDHOTEL,739.3,0.31,20027000.0,0.44,,,,,,,,,213000.0,-96.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,739.3,,
MARICO,865.9,0.67,12132000.0,0.27,,,,,,,,,122400.0,-96.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,865.9,,
MCX,2764.4,0.18,5960925.0,0.28,,,,,,,,,90000.0,-96.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2764.4,,
SHREECEM,26740.0,0.02,294525.0,0.02,,,,,,,,,4300.0,-96.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,26740.0,,
KALYANKJIL,571.85,0.78,22141350.0,-0.8,,,,,,,,,1069200.0,-92.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,571.85,,
FOCIT,36592.0,2.73,630.0,-17.65,,,,,,,,,135.0,-82.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,36592.0,,
BRITANNIA,5377.5,0.99,1929875.0,-0.02,,,,,,,,,38750.0,-95.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,5377.5,,
WAAREEENER,2756.6,0.69,6588575.0,-0.53,,,,,,,,,231525.0,-91.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,2756.6,,
WIPRO,178.15,1.63,276711000.0,-0.52,,,,,,,,,8256000.0,-92.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,178.15,,
TATAELXSI,3641.2,2.18,2688875.0,-1.04,,,,,,,,,132625.0,-91.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,3641.2,,
JUBLFOOD,432.8,1.18,16678750.0,-0.64,,,,,,,,,647500.0,-92.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,432.8,,
OFSS,11405.0,2.42,1169500.0,-0.32,,,,,,,,,74000.0,-89.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,11405.0,,
ZYDUSLIFE,1115.5,0.0,9065700.0,0.36,,,,,,,,,79200.0,-97.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,1115.5,1137.81,1070.8799999999999
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,,,
PHOENIXLTD,2046.6,0.15,3184650.0,0.0,,,,,,,,,20300.0,-98.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,2046.6,2087.532,1964.7359999999999
SRF,2639.2,-0.24,4012200.0,0.14,,,,,,,,,33200.0,-97.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2639.2,2691.984,2533.6319999999996
BSE,3536.4,-0.68,6452600.0,1.33,,,,,,,,,182600.0,-94.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3536.4,3607.128,3394.944
FORCEMOT,17100.0,-0.33,268275.0,1.76,,,,,,,,,9025.0,-94.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,17100.0,17442.0,16416.0
