Symbol,Price,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,OI,OI Chg %,OI Chg %,OI Chg %,OI Chg %,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Volume Chg %,Report_Type,Source_File
ASTRAL,"1,419.5",-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,6942800,0.21,0.21,0.21,0.21,0.21,,,,,,,,,27625,-91.3,-91.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
PAGEIND,38130,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,214580,0.99,0.99,0.99,0.99,0.99,,,,,,,,,7260,-91.43,-91.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
MFSL,"1,489.1",-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,9107200,0.11,0.11,0.11,0.11,0.11,,,,,,,,,34000,-91.5,-91.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
JIOFIN,253.9,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,184136600,0.18,0.18,0.18,0.18,0.18,,,,,,,,,1113900,-91.72,-91.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
MARICO,859,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,17772000,0.05,0.05,0.05,0.05,0.05,,,,,,,,,80400,-91.84,-91.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
GMRAIRPORT,105.68,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,128137725,0.08,0.08,0.08,0.08,0.08,,,,,,,,,390600,-91.9,-91.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
TATACONSUM,"1,093.9",-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,15767950,0.15,0.15,0.15,0.15,0.15,,,,,,,,,95700,-91.9,-91.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
HINDALCO,1059.25,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,48900600,0.08,0.08,0.08,0.08,0.08,,,,,,,,,683200,-92.02,-92.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
YESBANK,22.72,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,1148647400,0.07,0.07,0.07,0.07,0.07,,,,,,,,,2581300,-92.02,-92.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
IDFCFIRSTB,84.78,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,351939875,0.04,0.04,0.04,0.04,0.04,,,,,,,,,797650,-92.03,-92.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
SWIGGY,274.45,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,73876000,0.91,0.91,0.91,0.91,0.91,,,,,,,,,1060325,-92.26,-92.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
UNITDSPR,1528,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,7341600,0.04,0.04,0.04,0.04,0.04,,,,,,,,,36400,-92.28,-92.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
PIIND,2734,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,2895200,0.11,0.11,0.11,0.11,0.11,,,,,,,,,25200,-92.37,-92.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
KFINTECH,927,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,4343550,0.09,0.09,0.09,0.09,0.09,,,,,,,,,35650,-92.4,-92.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
POWERINDIA,35640,-1.87,-1.87,-1.87,-1.87,-1.87,-1.87,-1.87,-1.87,-1.87,-1.87,-1.87,570075,-1.04,-1.04,-1.04,-1.04,-1.04,,,,,,,,,27875,-92.41,-92.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
PREMIERENE,"1,044.2",-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,7428850,0.02,0.02,0.02,0.02,0.02,,,,,,,,,47450,-92.43,-92.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
DRREDDY,"1,165.4",0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,14158125,-0.08,-0.08,-0.08,-0.08,-0.08,,,,,,,,,79375,-92.45,-92.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
BDL,"1,307.4",-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,6794475,0.24,0.24,0.24,0.24,0.24,,,,,,,,,56525,-92.46,-92.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
IEX,126.67,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,72684150,0.09,0.09,0.09,0.09,0.09,,,,,,,,,239250,-92.51,-92.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
SHRIRAMFIN,"1,125.9",-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,25967700,0.35,0.35,0.35,0.35,0.35,,,,,,,,,220275,-92.51,-92.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
GODREJPROP,2103,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,8199425,0.04,0.04,0.04,0.04,0.04,,,,,,,,,44850,-92.56,-92.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
NHPC,76.2,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,126357950,0.28,0.28,0.28,0.28,0.28,,,,,,,,,639400,-92.59,-92.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
DALBHARAT,1830,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,3588000,0.05,0.05,0.05,0.05,0.05,,,,,,,,,29900,-92.74,-92.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
VMM,108.84,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,47263250,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,116400,-92.88,-92.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
HYUNDAI,"2,235.1",0,0,0,0,0,0,0,0,0,0,0,3646225,0.12,0.12,0.12,0.12,0.12,,,,,,,,,43725,-92.91,-92.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
TATAPOWER,380.9,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,61568450,-0.06,-0.06,-0.06,-0.06,-0.06,,,,,,,,,172550,-92.99,-92.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
FEDERALBNK,354.2,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,83720000,0.03,0.03,0.03,0.03,0.03,,,,,,,,,220000,-93.0,-93.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
AMBER,"7,112.5",0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1411000,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,,,,,82400,-93.03,-93.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
CROMPTON,247.65,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,67019800,0.23,0.23,0.23,0.23,0.23,,,,,,,,,389150,-93.03,-93.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
JINDALSTEL,"1,114.2",-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,14261250,0.25,0.25,0.25,0.25,0.25,,,,,,,,,91875,-93.07,-93.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
HINDUNILVR,2083,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,14791500,0.08,0.08,0.08,0.08,0.08,,,,,,,,,45000,-93.14,-93.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
TMPV,347.65,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,75171200,0.03,0.03,0.03,0.03,0.03,,,,,,,,,444800,-93.4,-93.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
INFY,"1,194.3",0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,83980400,0.01,0.01,0.01,0.01,0.01,,,,,,,,,588000,-93.48,-93.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
IREDA,116.32,0,0,0,0,0,0,0,0,0,0,0,83848250,0.08,0.08,0.08,0.08,0.08,,,,,,,,,461550,-93.48,-93.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
TCS,2449,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,31239675,0.06,0.06,0.06,0.06,0.06,,,,,,,,,128250,-93.74,-93.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
MAZDOCK,"2,565.3",-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,5085225,0.32,0.32,0.32,0.32,0.32,,,,,,,,,67500,-93.76,-93.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
TIINDIA,"2,796.5",-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,2260600,0.13,0.13,0.13,0.13,0.13,,,,,,,,,9400,-93.8,-93.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
VEDL,284.9,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,60593500,0.1,0.1,0.1,0.1,0.1,,,,,,,,,616400,-93.89,-93.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
INDHOTEL,730.55,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,20923000,0.09,0.09,0.09,0.09,0.09,,,,,,,,,84000,-93.95,-93.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
GRASIM,"3,369.6",-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,11726250,0.21,0.21,0.21,0.21,0.21,,,,,,,,,235500,-93.97,-93.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
PAYTM,1601,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,17716100,0.16,0.16,0.16,0.16,0.16,,,,,,,,,970775,-93.97,-93.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
SBIN,"1,070.6",-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,82119750,0.28,0.28,0.28,0.28,0.28,,,,,,,,,1250250,-94.07,-94.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
KALYANKJIL,600.45,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,27747900,-0.13,-0.13,-0.13,-0.13,-0.13,,,,,,,,,463050,-94.19,-94.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
CUMMINSIND,5431,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,4299400,0.05,0.05,0.05,0.05,0.05,,,,,,,,,16800,-94.21,-94.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
DLF,654,-1.08,-1.08,-1.08,-1.08,-1.08,-1.08,-1.08,-1.08,-1.08,-1.08,-1.08,48374000,0.06,0.06,0.06,0.06,0.06,,,,,,,,,298300,-94.21,-94.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
INDIANB,882,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,11759000,0.59,0.59,0.59,0.59,0.59,,,,,,,,,163000,-94.21,-94.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
BANKINDIA,140.39,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,91104000,0.37,0.37,0.37,0.37,0.37,,,,,,,,,650000,-94.23,-94.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
M&M,"3,503.5",-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,11543000,0.15,0.15,0.15,0.15,0.15,,,,,,,,,94800,-94.26,-94.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
SBILIFE,"1,846.4",-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,5580750,0.07,0.07,0.07,0.07,0.07,,,,,,,,,25875,-94.3,-94.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
BAJAJFINSV,"2,029.1",-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,7456500,0.14,0.14,0.14,0.14,0.14,,,,,,,,,30900,-94.34,-94.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
OBEROIRLTY,1802,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,5490100,-0.05,-0.05,-0.05,-0.05,-0.05,,,,,,,,,26950,-94.35,-94.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
PGEL,621.5,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,12692000,0.13,0.13,0.13,0.13,0.13,,,,,,,,,201400,-94.35,-94.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
NYKAA,326.2,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,50250000,0.03,0.03,0.03,0.03,0.03,,,,,,,,,331250,-94.4,-94.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
MARUTI,14090,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,1946250,0.02,0.02,0.02,0.02,0.02,,,,,,,,,14800,-94.43,-94.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
MOTHERSON,169.43,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,127778550,0.17,0.17,0.17,0.17,0.17,,,,,,,,,1463700,-94.43,-94.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
MCX,"2,749.1",-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,9170550,0.76,0.76,0.76,0.76,0.76,,,,,,,,,235350,-94.52,-94.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
POWERGRID,268.85,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,54343800,0.07,0.07,0.07,0.07,0.07,,,,,,,,,163400,-94.65,-94.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
ABCAPITAL,407.4,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,39122000,0.37,0.37,0.37,0.37,0.37,,,,,,,,,288300,-94.7,-94.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
HAL,"4,922.1",-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,5709600,0.08,0.08,0.08,0.08,0.08,,,,,,,,,25500,-94.75,-94.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
SONACOMS,812.05,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,13303500,-0.66,-0.66,-0.66,-0.66,-0.66,,,,,,,,,205800,-94.86,-94.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
UNOMINDA,1287,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,4869150,0.07,0.07,0.07,0.07,0.07,,,,,,,,,23100,-94.88,-94.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
APLAPOLLO,"2,012.9",-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,5568500,0.14,0.14,0.14,0.14,0.14,,,,,,,,,40600,-94.91,-94.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
DABUR,412.15,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,28310000,0.08,0.08,0.08,0.08,0.08,,,,,,,,,68750,-94.93,-94.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
DIXON,14040,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,2564000,0.09,0.09,0.09,0.09,0.09,,,,,,,,,9300,-95.05,-95.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
JUBLFOOD,485.1,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,21021250,0.32,0.32,0.32,0.32,0.32,,,,,,,,,280000,-95.06,-95.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
RADICO,"4,559.4",0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,866100,0.17,0.17,0.17,0.17,0.17,,,,,,,,,5550,-95.1,-95.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
CANBK,129,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,377203500,-0.02,-0.02,-0.02,-0.02,-0.02,,,,,,,,,1127250,-95.12,-95.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
CHOLAFIN,1903,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,12898125,0.06,0.06,0.06,0.06,0.06,,,,,,,,,67500,-95.13,-95.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
TRENT,"3,007.4",-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,10876500,0.01,0.01,0.01,0.01,0.01,,,,,,,,,46800,-95.19,-95.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
TITAN,"5,141.6",0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,5375650,0.74,0.74,0.74,0.74,0.74,,,,,,,,,153650,-95.32,-95.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
ABB,7632,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,2018875,0.06,0.06,0.06,0.06,0.06,,,,,,,,,17375,-95.4,-95.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
LODHA,"1,216.5",-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,11181250,0,0,0,0,0,,,,,,,,,50625,-95.44,-95.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
TATAELXSI,"3,821.2",0,0,0,0,0,0,0,0,0,0,0,2218000,0,0,0,0,0,,,,,,,,,10250,-95.54,-95.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
RBLBANK,387.45,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,41944925,0.13,0.13,0.13,0.13,0.13,,,,,,,,,155575,-95.63,-95.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
ASIANPAINT,"2,742.1",-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,7474750,0.02,0.02,0.02,0.02,0.02,,,,,,,,,29750,-95.68,-95.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
HDFCLIFE,539.4,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,48239400,0.06,0.06,0.06,0.06,0.06,,,,,,,,,157300,-95.72,-95.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
ETERNAL,309.65,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,154416725,0.06,0.06,0.06,0.06,0.06,,,,,,,,,703250,-95.79,-95.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
KOTAKBANK,390.5,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,165534000,0.04,0.04,0.04,0.04,0.04,,,,,,,,,218000,-95.79,-95.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
APOLLOHOSP,8933,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,2026125,0.01,0.01,0.01,0.01,0.01,,,,,,,,,8625,-95.8,-95.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
TORNTPHARM,"4,901.5",-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,3762750,0.04,0.04,0.04,0.04,0.04,,,,,,,,,8625,-95.81,-95.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
ICICIBANK,"1,429.1",-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,97112400,0.05,0.05,0.05,0.05,0.05,,,,,,,,,341600,-95.83,-95.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
SUNPHARMA,"1,949.6",-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,14209650,0.07,0.07,0.07,0.07,0.07,,,,,,,,,39550,-95.84,-95.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
COALINDIA,411.6,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,75960450,0.03,0.03,0.03,0.03,0.03,,,,,,,,,118800,-95.85,-95.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
ICICIGI,1636,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,5343650,0.02,0.02,0.02,0.02,0.02,,,,,,,,,11375,-95.87,-95.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
BAJAJHLDNG,11463,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,329850,0.09,0.09,0.09,0.09,0.09,,,,,,,,,1275,-95.88,-95.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
MOTILALOFS,877.9,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,6309275,0.18,0.18,0.18,0.18,0.18,,,,,,,,,25575,-95.99,-95.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
HEROMOTOCO,"5,872.5",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,4834050,0.21,0.21,0.21,0.21,0.21,,,,,,,,,43800,-96.02,-96.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
ULTRACEMCO,11981,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,1587400,0.06,0.06,0.06,0.06,0.06,,,,,,,,,5300,-96.12,-96.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
LAURUSLABS,"1,841.3",-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,16525700,-0.04,-0.04,-0.04,-0.04,-0.04,,,,,,,,,62900,-96.21,-96.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
BIOCON,426.5,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,48662500,0.06,0.06,0.06,0.06,0.06,,,,,,,,,122500,-96.22,-96.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx
