Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target,Replay Eligible,Filter Reason,High,Low,Close,Outcome,Outcome Reason,Exit Price,Points,Return %,Pattern_Fingerprint,Business_Pattern_ID,Occurrences,Success_%,Average_PnL,Confidence_Score,First_Seen,Last_Seen,Repository_Matched,Historical_Probability,Historical_Confidence,Evidence_Level,Replay_Run_Date,Replay_Run_Time,Replay_Version,Replay_Status,Admission_Status
COALINDIA,416.0,0.14,74721150.0,0.0,,,,,,,,,86400.0,-97.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.14|OI:0.0|VOL:-97.83|FUT:nan,PDNA_39D98A2B,35,LOW,SELL,VALID SELL,HIGH,416.0,424.32,399.36,True,Eligible,416.7,413.8,414.4,EOD EXIT,Neither target nor stop reached; exited at close,414.4,1.6000000000000227,0.3846153846153901,39D98A2B5299,,0,0.0,0.0,0.0,,,False,50.0,50.0,NEW,2026-08-11,18:08:39,2.3,COMPLETED,ADMITTED
TATASTEEL,193.24,0.0,175282250.0,0.6,,,,,,,,,3124000.0,-87.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.0|OI:0.6|VOL:-87.57|FUT:nan,PDNA_32220528,35,LOW,SELL,VALID SELL,HIGH,193.24,197.1048,185.5104,True,Eligible,194.36,190.1,190.58,EOD EXIT,Neither target nor stop reached; exited at close,190.58,2.6599999999999966,1.3765265990478144,322205286EE1,,0,0.0,0.0,0.0,,,False,50.0,50.0,NEW,2026-08-11,18:08:39,2.3,COMPLETED,ADMITTED
ALKEM,5692.0,0.0,1399375.0,0.03,,,,,,,,,5125.0,-95.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.0|OI:0.03|VOL:-95.37|FUT:nan,PDNA_101A3152,35,LOW,SELL,VALID SELL,HIGH,5692.0,5805.84,5464.32,True,Eligible,5744.0,5605.0,5618.0,EOD EXIT,Neither target nor stop reached; exited at close,5618.0,74.0,1.3000702740688685,101A3152E021,,0,0.0,0.0,0.0,,,False,50.0,50.0,NEW,2026-08-11,18:08:39,2.3,COMPLETED,ADMITTED
FINNIFTY,26928.4,0.16,31800.0,0.0,,,,,,,,,540.0,-94.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.16|OI:0.0|VOL:-94.19|FUT:nan,PDNA_9BCA113F,35,LOW,SELL,VALID SELL,HIGH,26928.4,27466.968,25851.264,True,Eligible,27022.9,26892.0,26994.8,EOD EXIT,Neither target nor stop reached; exited at close,26994.8,-66.39999999999782,-0.24657981907576318,9BCA113FD51F,,0,0.0,0.0,0.0,,,False,50.0,50.0,NEW,2026-08-11,18:08:39,2.3,COMPLETED,ADMITTED
INDUSINDBK,1023.0,0.16,33688900.0,0.0,,,,,,,,,72800.0,-97.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.16|OI:0.0|VOL:-97.55|FUT:nan,PDNA_27D26C70,35,LOW,SELL,VALID SELL,HIGH,1023.0,1043.46,982.08,True,Eligible,1035.8,1013.1,1015.3,EOD EXIT,Neither target nor stop reached; exited at close,1015.3,7.7000000000000455,0.7526881720430152,27D26C70A4CA,,0,0.0,0.0,0.0,,,False,50.0,50.0,NEW,2026-08-11,18:08:39,2.3,COMPLETED,ADMITTED
TATACONSUM,1094.8,0.1,15809750.0,0.0,,,,,,,,,40700.0,-94.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.1|OI:0.0|VOL:-94.19|FUT:nan,PDNA_9EBC274B,35,LOW,SELL,VALID SELL,HIGH,1094.8,1116.696,1051.0079999999998,True,Eligible,1103.4,1092.1,1097.2,EOD EXIT,Neither target nor stop reached; exited at close,1097.2,-2.400000000000091,-0.2192181220314296,9EBC274B070C,,0,0.0,0.0,0.0,,,False,50.0,50.0,NEW,2026-08-11,18:08:39,2.3,COMPLETED,ADMITTED
ITC,287.3,0.09,156274650.0,0.0,,,,,,,,,182850.0,-97.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Neutral,PAT:Neutral|SCR:|P:0.09|OI:0.0|VOL:-97.61|FUT:nan,PDNA_A68ECE8C,35,LOW,SELL,VALID SELL,HIGH,287.3,293.046,275.808,True,Eligible,287.4,285.05,286.3,EOD EXIT,Neither target nor stop reached; exited at close,286.3,1.0,0.34806822137138876,A68ECE8C0DC4,,0,0.0,0.0,0.0,,,False,50.0,50.0,NEW,2026-08-11,18:08:39,2.3,COMPLETED,ADMITTED
INDIGO,5406.0,-0.13,5480700.0,0.12,,,,,,,,,16950.0,-98.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.13|OI:0.12|VOL:-98.18|FUT:nan,PDNA_4C38DFAB,20,LOW,SELL,VALID SELL,HIGH,5406.0,5514.12,5189.76,True,Eligible,5439.5,5334.5,5349.5,EOD EXIT,Neither target nor stop reached; exited at close,5349.5,56.5,1.045135035146134,4C38DFAB8992,,0,0.0,0.0,0.0,,,False,50.0,50.0,NEW,2026-08-11,18:08:39,2.3,COMPLETED,ADMITTED
SUZLON,48.28,-0.19,460286100.0,0.05,,,,,,,,,1574800.0,-92.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Short Buildup,PAT:Short Buildup|SCR:|P:-0.19|OI:0.05|VOL:-92.9|FUT:nan,PDNA_0FF9764C,20,LOW,SELL,VALID SELL,HIGH,48.28,49.2456,46.3488,True,Eligible,48.7,48.03,48.53,EOD EXIT,Neither target nor stop reached; exited at close,48.53,-0.25,-0.5178127589063795,0FF9764CF534,,0,0.0,0.0,0.0,,,False,50.0,50.0,NEW,2026-08-11,18:08:39,2.3,COMPLETED,ADMITTED
POWERGRID,273.35,-3.26,48491800.0,2.79,,,,,,,,,3505500.0,-33.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,PAT:Short Buildup|SCR:|P:-3.26|OI:2.79|VOL:-33.82|FUT:nan,PDNA_556A40AF,20,LOW,SELL,VALID SELL,HIGH,273.35,278.817,262.416,True,Eligible,280.2,268.9,269.25,STOP LOSS HIT,Stop loss breached during replay range,278.817,-5.4669999999999845,-1.9999999999999942,556A40AF2347,,0,0.0,0.0,0.0,,,False,50.0,50.0,NEW,2026-08-11,18:08:39,2.3,COMPLETED,ADMITTED
