Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
IEX,130.5,0.15,72932100.0,0.04,,,,,,,,,348000.0,-89.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.15|OI:0.04|VOL:-89.54|FUT:nan,PDNA_31A1957D,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,130.5,,
MFSL,1533.1,0.63,9300800.0,0.16,,,,,,,,,97200.0,-87.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.63|OI:0.16|VOL:-87.01|FUT:nan,PDNA_3903FB4D,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1533.1,,
PIDILITIND,1660.0,0.78,7267500.0,0.01,,,,,,,,,251000.0,-90.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.78|OI:0.01|VOL:-90.1|FUT:nan,PDNA_2249F72A,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1660.0,,
JIOFIN,264.95,0.84,185351550.0,0.03,,,,,,,,,2650800.0,-89.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.84|OI:0.03|VOL:-89.37|FUT:nan,PDNA_BA15F444,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,264.95,,
UPL,584.0,0.16,34079605.0,0.33,,,,,,,,,430890.0,-87.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.16|OI:0.33|VOL:-87.93|FUT:nan,PDNA_C9D4CDC0,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,584.0,,
INDIANB,858.45,0.68,12231000.0,0.14,,,,,,,,,223000.0,-90.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.68|OI:0.14|VOL:-90.5|FUT:nan,PDNA_CB3B0C51,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,858.45,,
NATIONALUM,380.55,0.49,43897500.0,0.36,,,,,,,,,971250.0,-90.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.49|OI:0.36|VOL:-90.5|FUT:nan,PDNA_CBBD6FC0,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,380.55,,
CROMPTON,268.95,0.2,60159150.0,0.03,,,,,,,,,266600.0,-90.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.2|OI:0.03|VOL:-90.43|FUT:nan,PDNA_9DCE3330,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,268.95,,
KALYANKJIL,575.0,0.62,22540950.0,1.26,,,,,,,,,1291950.0,-92.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.62|OI:1.26|VOL:-92.1|FUT:nan,PDNA_2E577149,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,575.0,,
LAURUSLABS,1846.6,0.45,16688050.0,0.28,,,,,,,,,152150.0,-92.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.45|OI:0.28|VOL:-92.57|FUT:nan,PDNA_A22131B6,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1846.6,,
