Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Intraday Probability %,Confidence,Final Bias
BDL,1256.8,1.12,7189725.0,0.14,,,,,,,,,140675.0,-87.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.12|OI:0.14|VOL:-87.57|FUT:nan,PDNA_694840E1,60,MEDIUM,NEUTRAL
ETERNAL,315.7,1.2,153931725.0,0.3,,,,,,,,,1956975.0,-83.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.2|OI:0.3|VOL:-83.57|FUT:nan,PDNA_0BAA5F13,60,MEDIUM,NEUTRAL
VEDL,279.25,0.16,56116550.0,2.36,,,,,,,,,2801400.0,-83.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,20,SELL,Fresh OI Buildup,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.16|OI:2.36|VOL:-83.52|FUT:nan,PDNA_A894BA6A,60,MEDIUM,NEUTRAL
HINDZINC,597.1,0.06,29271375.0,4.45,,,,,,,,,2581075.0,-80.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,20,SELL,Fresh OI Buildup,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.06|OI:4.45|VOL:-80.81|FUT:nan,PDNA_D90B03D8,60,MEDIUM,NEUTRAL
BIOCON,427.0,0.16,48440000.0,0.64,,,,,,,,,3315000.0,-53.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.16|OI:0.64|VOL:-53.7|FUT:nan,PDNA_1E84E036,60,MEDIUM,NEUTRAL
KPITTECH,625.5,0.53,12562750.0,0.86,,,,,,,,,518475.0,-52.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.53|OI:0.86|VOL:-52.82|FUT:nan,PDNA_5FA9BD33,60,MEDIUM,NEUTRAL
AUBANK,1060.4,0.88,21803000.0,0.06,,,,,,,,,203000.0,-84.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.88|OI:0.06|VOL:-84.23|FUT:nan,PDNA_5B8DA38D,60,MEDIUM,NEUTRAL
CIPLA,1482.3,0.99,8991300.0,0.3,,,,,,,,,100725.0,-82.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.99|OI:0.3|VOL:-82.46|FUT:nan,PDNA_DC08E81F,60,MEDIUM,NEUTRAL
TECHM,1661.0,0.21,17206200.0,0.06,,,,,,,,,304200.0,-73.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.21|OI:0.06|VOL:-73.97|FUT:nan,PDNA_52CBF61D,60,MEDIUM,NEUTRAL
BANDHANBNK,175.71,0.45,132879600.0,0.04,,,,,,,,,2005200.0,-75.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.45|OI:0.04|VOL:-75.24|FUT:nan,PDNA_EBA7138F,60,MEDIUM,NEUTRAL
ICICIBANK,1455.9,0.76,103451600.0,0.34,,,,,,,,,1348200.0,-76.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.76|OI:0.34|VOL:-76.01|FUT:nan,PDNA_87631BD4,60,MEDIUM,NEUTRAL
PREMIERENE,1044.8,0.36,7278700.0,0.29,,,,,,,,,61750.0,-79.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.36|OI:0.29|VOL:-79.79|FUT:nan,PDNA_7DC2155A,60,MEDIUM,NEUTRAL
NESTLEIND,1521.1,0.4,7612000.0,0.98,,,,,,,,,158500.0,-91.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.4|OI:0.98|VOL:-91.8|FUT:nan,PDNA_1FB2226C,60,MEDIUM,NEUTRAL
BANKBARODA,248.11,0.23,130604175.0,0.13,,,,,,,,,1050075.0,-91.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.23|OI:0.13|VOL:-91.48|FUT:nan,PDNA_3B84CD6D,60,MEDIUM,NEUTRAL
NIFTY,24717.1,0.28,12315550.0,0.15,,,,,,,,,261105.0,-91.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.28|OI:0.15|VOL:-91.15|FUT:nan,PDNA_6B5F4FE6,60,MEDIUM,NEUTRAL
ADANIENSOL,1634.0,0.07,19273275.0,0.04,,,,,,,,,62100.0,-90.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.07|OI:0.04|VOL:-90.89|FUT:nan,PDNA_3BA9149E,60,MEDIUM,NEUTRAL
APOLLOHOSP,8979.0,0.51,1935250.0,0.35,,,,,,,,,19000.0,-90.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.51|OI:0.35|VOL:-90.85|FUT:nan,PDNA_D12A23D9,60,MEDIUM,NEUTRAL
SUPREMEIND,3501.6,0.51,2313150.0,0.03,,,,,,,,,14175.0,-91.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.51|OI:0.03|VOL:-91.82|FUT:nan,PDNA_63106FF4,60,MEDIUM,NEUTRAL
JINDALSTEL,1127.1,0.25,14275000.0,0.7,,,,,,,,,245625.0,-82.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.25|OI:0.7|VOL:-82.01|FUT:nan,PDNA_31A81528,60,MEDIUM,NEUTRAL
LUPIN,2418.7,0.53,6624900.0,0.24,,,,,,,,,108375.0,-86.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.53|OI:0.24|VOL:-86.85|FUT:nan,PDNA_0FB6CB0B,60,MEDIUM,NEUTRAL
IEX,130.5,0.15,72932100.0,0.04,,,,,,,,,348000.0,-89.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.15|OI:0.04|VOL:-89.54|FUT:nan,PDNA_31A1957D,60,MEDIUM,NEUTRAL
MFSL,1533.1,0.63,9300800.0,0.16,,,,,,,,,97200.0,-87.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.63|OI:0.16|VOL:-87.01|FUT:nan,PDNA_3903FB4D,60,MEDIUM,NEUTRAL
PIDILITIND,1660.0,0.78,7267500.0,0.01,,,,,,,,,251000.0,-90.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.78|OI:0.01|VOL:-90.1|FUT:nan,PDNA_2249F72A,60,MEDIUM,NEUTRAL
JIOFIN,264.95,0.84,185351550.0,0.03,,,,,,,,,2650800.0,-89.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.84|OI:0.03|VOL:-89.37|FUT:nan,PDNA_BA15F444,60,MEDIUM,NEUTRAL
UPL,584.0,0.16,34079605.0,0.33,,,,,,,,,430890.0,-87.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.16|OI:0.33|VOL:-87.93|FUT:nan,PDNA_C9D4CDC0,60,MEDIUM,NEUTRAL
INDIANB,858.45,0.68,12231000.0,0.14,,,,,,,,,223000.0,-90.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.68|OI:0.14|VOL:-90.5|FUT:nan,PDNA_CB3B0C51,60,MEDIUM,NEUTRAL
NATIONALUM,380.55,0.49,43897500.0,0.36,,,,,,,,,971250.0,-90.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.49|OI:0.36|VOL:-90.5|FUT:nan,PDNA_CBBD6FC0,60,MEDIUM,NEUTRAL
CROMPTON,268.95,0.2,60159150.0,0.03,,,,,,,,,266600.0,-90.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.2|OI:0.03|VOL:-90.43|FUT:nan,PDNA_9DCE3330,60,MEDIUM,NEUTRAL
KALYANKJIL,575.0,0.62,22540950.0,1.26,,,,,,,,,1291950.0,-92.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.62|OI:1.26|VOL:-92.1|FUT:nan,PDNA_2E577149,60,MEDIUM,NEUTRAL
LAURUSLABS,1846.6,0.45,16688050.0,0.28,,,,,,,,,152150.0,-92.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.45|OI:0.28|VOL:-92.57|FUT:nan,PDNA_A22131B6,60,MEDIUM,NEUTRAL
HDFCBANK,741.8,0.36,309143250.0,0.01,,,,,,,,,1618500.0,-94.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.36|OI:0.01|VOL:-94.67|FUT:nan,PDNA_9C2A0D36,60,MEDIUM,NEUTRAL
CANBK,129.37,0.22,383528250.0,0.04,,,,,,,,,1478250.0,-94.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.22|OI:0.04|VOL:-94.63|FUT:nan,PDNA_1201BE75,60,MEDIUM,NEUTRAL
COLPAL,2040.4,0.34,5019850.0,0.05,,,,,,,,,17325.0,-94.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.34|OI:0.05|VOL:-94.25|FUT:nan,PDNA_E11C049B,60,MEDIUM,NEUTRAL
TORNTPHARM,5050.5,0.42,3686875.0,0.08,,,,,,,,,7250.0,-98.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.42|OI:0.08|VOL:-98.14|FUT:nan,PDNA_58C36C28,60,MEDIUM,NEUTRAL
ADANIENT,3062.1,0.11,15624585.0,0.04,,,,,,,,,31518.0,-97.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.11|OI:0.04|VOL:-97.51|FUT:nan,PDNA_AB4CFD62,60,MEDIUM,NEUTRAL
GODREJCP,1079.6,0.49,11453500.0,0.01,,,,,,,,,26500.0,-97.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.49|OI:0.01|VOL:-97.62|FUT:nan,PDNA_33BAC714,60,MEDIUM,NEUTRAL
COCHINSHIP,1433.0,0.23,5322400.0,0.11,,,,,,,,,18800.0,-97.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.23|OI:0.11|VOL:-97.64|FUT:nan,PDNA_72086549,60,MEDIUM,NEUTRAL
CDSL,1333.8,0.13,10543100.0,0.25,,,,,,,,,39900.0,-97.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.13|OI:0.25|VOL:-97.02|FUT:nan,PDNA_88382D28,60,MEDIUM,NEUTRAL
ADANIPORTS,1708.8,0.33,20668675.0,0.03,,,,,,,,,54625.0,-97.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.33|OI:0.03|VOL:-97.03|FUT:nan,PDNA_3DE3BD13,60,MEDIUM,NEUTRAL
BAJAJFINSV,2087.3,0.38,7860600.0,0.05,,,,,,,,,33900.0,-96.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.38|OI:0.05|VOL:-96.67|FUT:nan,PDNA_7028B3A2,60,MEDIUM,NEUTRAL
GMRAIRPORT,106.81,0.27,128814300.0,0.05,,,,,,,,,299925.0,-97.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.27|OI:0.05|VOL:-97.48|FUT:nan,PDNA_DAF5163E,60,MEDIUM,NEUTRAL
BHARTIARTL,1968.9,0.31,52821900.0,0.06,,,,,,,,,233225.0,-97.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.31|OI:0.06|VOL:-97.45|FUT:nan,PDNA_1AF7708C,60,MEDIUM,NEUTRAL
LICHSGFIN,505.3,0.07,30556000.0,0.13,,,,,,,,,75000.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.07|OI:0.13|VOL:-97.22|FUT:nan,PDNA_9CE48E7D,60,MEDIUM,NEUTRAL
LTF,321.6,0.06,44853750.0,0.07,,,,,,,,,198000.0,-97.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.06|OI:0.07|VOL:-97.14|FUT:nan,PDNA_7AD60855,60,MEDIUM,NEUTRAL
KFINTECH,941.0,0.14,4342975.0,0.33,,,,,,,,,27025.0,-95.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.14|OI:0.33|VOL:-95.9|FUT:nan,PDNA_3331EC79,60,MEDIUM,NEUTRAL
INOXWIND,78.8,0.06,105862400.0,0.11,,,,,,,,,268800.0,-95.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.06|OI:0.11|VOL:-95.91|FUT:nan,PDNA_590C042B,60,MEDIUM,NEUTRAL
SBICARD,666.0,0.23,22388800.0,0.1,,,,,,,,,92000.0,-95.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.23|OI:0.1|VOL:-95.91|FUT:nan,PDNA_F76B1D0C,60,MEDIUM,NEUTRAL
HINDPETRO,397.55,0.29,45025875.0,0.07,,,,,,,,,166050.0,-96.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.29|OI:0.07|VOL:-96.39|FUT:nan,PDNA_97D50977,60,MEDIUM,NEUTRAL
POLYCAB,9286.0,0.15,2315250.0,0.02,,,,,,,,,16125.0,-96.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.15|OI:0.02|VOL:-96.28|FUT:nan,PDNA_E46AFF0E,60,MEDIUM,NEUTRAL
DELHIVERY,472.05,0.06,27192875.0,0.25,,,,,,,,,174300.0,-96.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.06|OI:0.25|VOL:-96.35|FUT:nan,PDNA_F2E8B385,60,MEDIUM,NEUTRAL
LT,4069.6,0.21,11255475.0,0.05,,,,,,,,,64400.0,-96.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.21|OI:0.05|VOL:-96.24|FUT:nan,PDNA_FB76EFC9,60,MEDIUM,NEUTRAL
IDEA,12.87,0.08,5878604325.0,0.01,,,,,,,,,8719950.0,-96.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.08|OI:0.01|VOL:-96.03|FUT:nan,PDNA_494F2931,60,MEDIUM,NEUTRAL
DRREDDY,1170.0,0.09,13676875.0,0.11,,,,,,,,,51875.0,-97.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.09|OI:0.11|VOL:-97.01|FUT:nan,PDNA_2129E3BE,60,MEDIUM,NEUTRAL
PETRONET,283.1,0.27,32034000.0,0.05,,,,,,,,,81700.0,-95.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.27|OI:0.05|VOL:-95.75|FUT:nan,PDNA_F7B12661,60,MEDIUM,NEUTRAL
MAXHEALTH,1080.2,0.07,9867900.0,0.12,,,,,,,,,32025.0,-95.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.07|OI:0.12|VOL:-95.47|FUT:nan,PDNA_638968E5,60,MEDIUM,NEUTRAL
RVNL,228.85,0.01,35104300.0,0.16,,,,,,,,,119350.0,-95.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.01|OI:0.16|VOL:-95.63|FUT:nan,PDNA_339CAA93,60,MEDIUM,NEUTRAL
BAJAJ-AUTO,11760.0,0.36,1859700.0,0.11,,,,,,,,,13575.0,-94.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.36|OI:0.11|VOL:-94.88|FUT:nan,PDNA_6F299C2E,60,MEDIUM,NEUTRAL
ZYDUSLIFE,1120.7,0.22,10170000.0,0.06,,,,,,,,,36900.0,-95.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.22|OI:0.06|VOL:-95.24|FUT:nan,PDNA_A56F9DB4,60,MEDIUM,NEUTRAL
EICHERMOT,8030.0,0.26,3680500.0,0.05,,,,,,,,,15600.0,-95.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.26|OI:0.05|VOL:-95.25|FUT:nan,PDNA_03A109DA,60,MEDIUM,NEUTRAL
ASHOKLEY,177.28,0.57,140310000.0,0.01,,,,,,,,,1060000.0,-95.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.57|OI:0.01|VOL:-95.57|FUT:nan,PDNA_93B6E97F,60,MEDIUM,NEUTRAL
SUNPHARMA,1961.0,0.52,13917750.0,0.02,,,,,,,,,55300.0,-94.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_6_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.52|OI:0.02|VOL:-94.44|FUT:nan,PDNA_25DB088D,60,MEDIUM,NEUTRAL
