trading_date,observation_timestamp,Symbol,Open,High,Low,Close,ATM Straddle %,current_price,opening_straddle_premium,upper_straddle_breakout_level,lower_straddle_breakout_level,standard_straddle_breakout,breakout_direction,Price Chg %,IV Chg %,OI Chg %,PCR Chg %
2026-08-18,2026-08-18T09:20:08.956457,ASHOKLEY,176.21,176.99,175.42,176.56,3.65,176.56,6.431665000000001,182.64166500000002,169.778335,False,NONE,-0.96,7.9,0.65,0
2026-08-18,2026-08-18T09:20:08.956457,ASIANPAINT,2660.1,2674.4,2644.0,2653.6,2.67,2653.6,71.02467,2731.1246699999997,2589.07533,False,NONE,-1.62,5.35,0.73,-3.28
2026-08-18,2026-08-18T09:20:08.956457,ASTRAL,1542.2,1552.4,1532.0,1534.9,2.78,1534.9,42.87316,1585.0731600000001,1499.32684,False,NONE,-0.73,-0.97,0.02,0
2026-08-18,2026-08-18T09:20:08.956457,AUBANK,1075.5,1079.0,1075.5,1076.0,2.89,1076.0,31.081950000000003,1106.58195,1044.41805,False,NONE,-0.27,1.51,0.0,-2.82
2026-08-18,2026-08-18T09:20:08.956457,AUROPHARMA,1637.9,1637.9,1630.6,1636.2,3.03,1636.2,49.62837,1687.52837,1588.2716300000002,False,NONE,0.44,1.2,0.0,0
2026-08-18,2026-08-18T09:20:08.956457,AXISBANK,1229.3,1237.5,1227.0,1233.7,2.12,1233.7,26.06116,1255.36116,1203.23884,False,NONE,-0.08,1.44,0.17,0
2026-08-18,2026-08-18T09:20:08.956457,BAJAJ-AUTO,11769.0,11769.0,11730.0,11741.0,2.56,11741.0,301.2864,12070.2864,11467.7136,False,NONE,0.01,8.17,0.04,-1.64
2026-08-18,2026-08-18T09:20:08.956457,BAJAJFINSV,2005.0,2023.2,2005.0,2010.4,2.51,2010.4,50.32549999999999,2055.3255,1954.6745,False,NONE,-0.18,3.96,-0.05,0
2026-08-18,2026-08-18T09:20:08.956457,BAJAJHLDNG,11411.0,11609.0,11346.0,11465.0,2.46,11465.0,280.7106,11691.7106,11130.2894,False,NONE,0.02,-16.83,-0.02,0
2026-08-18,2026-08-18T09:20:08.956457,BAJFINANCE,1095.8,1096.4,1093.2,1095.5,2.67,1095.5,29.257859999999997,1125.05786,1066.54214,False,NONE,-0.05,0.38,0.04,1.32
2026-08-18,2026-08-18T09:20:08.956457,BANDHANBNK,171.85,174.38,170.36,173.58,3.39,173.58,5.825715,177.675715,166.024285,False,NONE,0.16,144.37,-0.01,0
2026-08-18,2026-08-18T09:20:08.956457,BANKBARODA,247.0,247.87,246.71,247.29,2.94,247.29,7.261799999999999,254.2618,239.7382,False,NONE,-0.26,1.11,0.05,0
2026-08-18,2026-08-18T09:20:08.956457,BANKEX,65514.65,65514.65,65514.65,65514.65,1.6,65514.65,1048.2344,66562.8844,64466.4156,False,NONE,-,-1.57,0.0,-0.94
2026-08-18,2026-08-18T09:20:08.956457,BANKINDIA,143.6,144.8,143.49,143.76,3.71,143.76,5.32756,148.92756,138.27244,False,NONE,0,5.18,-0.01,0
2026-08-18,2026-08-18T09:20:08.956457,BANKNIFTY,57595.0,57720.0,57570.2,57620.8,1.41,57620.8,812.0894999999999,58407.0895,56782.9105,False,NONE,-0.37,4.08,-0.08,-1.2
2026-08-18,2026-08-18T09:20:08.956457,BDL,1377.1,1384.8,1365.2,1384.2,4.24,1384.2,58.389039999999994,1435.48904,1318.71096,False,NONE,0.14,-1.54,-0.13,1.82
2026-08-18,2026-08-18T09:20:08.956457,BEL,413.0,413.45,411.75,413.45,2.98,413.45,12.3074,425.3074,400.6926,False,NONE,0.08,1.48,0.0,0
2026-08-18,2026-08-18T09:20:08.956457,BHARATFORG,2081.1,2099.1,2081.1,2098.5,3.1,2098.5,64.5141,2145.6141,2016.5858999999998,False,NONE,-0.01,-0.18,0.02,0
2026-08-18,2026-08-18T09:20:08.956457,BHARTIARTL,1960.1,1960.3,1922.1,1951.5,2.05,1951.5,40.18205,2000.2820499999998,1919.91795,False,NONE,-1.44,11.99,0.47,-4.26
2026-08-18,2026-08-18T09:20:08.956457,BHEL,434.0,434.0,428.65,433.65,4.15,433.65,18.011000000000003,452.011,415.989,False,NONE,0.12,2.42,0.77,0
2026-08-18,2026-08-18T09:20:08.956457,BIOCON,412.4,415.6,412.4,415.5,3.21,415.5,13.238039999999998,425.63804,399.16195999999997,False,NONE,0.3,4.28,0.03,0
2026-08-18,2026-08-18T09:20:08.956457,BLUESTARCO,1519.0,1519.0,1512.0,1512.7,3.68,1512.7,55.8992,1574.8992,1463.1008,False,NONE,0.05,8.85,0.04,-2.17
2026-08-18,2026-08-18T09:20:08.956457,BOSCHLTD,47095.0,47280.0,46985.0,47245.0,2.87,47245.0,1351.6264999999999,48446.6265,45743.3735,False,NONE,0,7.39,0.15,0
2026-08-18,2026-08-18T09:20:08.956457,BPCL,315.0,316.75,315.0,316.5,2.95,316.5,9.2925,324.2925,305.7075,False,NONE,-0.63,7.41,0.15,-1.54
2026-08-18,2026-08-18T09:20:08.956457,BRITANNIA,5471.0,5529.0,5470.5,5502.5,2.29,5502.5,125.2859,5596.2859,5345.7141,False,NONE,-0.56,0.74,0.0,0
2026-08-18,2026-08-18T09:20:08.956457,BSE,3312.5,3325.0,3278.0,3279.8,4.22,3279.8,139.7875,3452.2875,3172.7125,False,NONE,-2.31,7.37,0.96,0
2026-08-18,2026-08-18T09:20:08.956457,CAMS,774.75,774.8,769.2,770.7,3.04,770.7,23.552400000000002,798.3024,751.1976,False,NONE,-1.03,1.47,0.27,0
2026-08-18,2026-08-18T09:20:08.956457,CANBK,129.6,131.14,129.6,130.48,3.35,130.48,4.3416,133.9416,125.2584,False,NONE,-0.58,2.77,0.01,0
2026-08-18,2026-08-18T09:20:08.956457,CDSL,1363.8,1363.8,1357.1,1357.4,3.09,1357.4,42.14142,1405.9414199999999,1321.65858,False,NONE,-0.18,1.25,0.06,0
2026-08-18,2026-08-18T09:20:08.956457,CGPOWER,899.9,900.7,891.0,898.1,4.1,898.1,36.8959,936.7959,863.0041,False,NONE,0.03,7.57,0.59,0
2026-08-18,2026-08-18T09:20:08.956457,CHOLAFIN,1880.0,1887.4,1876.0,1880.0,2.95,1880.0,55.46,1935.46,1824.54,False,NONE,-0.86,-0.79,0.09,0
2026-08-18,2026-08-18T09:20:08.956457,CIPLA,1434.3,1438.9,1431.1,1433.3,2.27,1433.3,32.55861,1466.85861,1401.74139,False,NONE,-0.07,0.4,0.01,0
2026-08-18,2026-08-18T09:20:08.956457,COALINDIA,408.35,409.7,408.35,409.45,2,409.45,8.167,416.517,400.18300000000005,False,NONE,0.44,1.6,0.02,0
2026-08-18,2026-08-18T09:20:08.956457,COCHINSHIP,1464.7,1465.0,1461.7,1464.0,3.46,1464.0,50.67862,1515.37862,1414.0213800000001,False,NONE,-0.08,2.75,-0.01,0
2026-08-18,2026-08-18T09:20:08.956457,COFORGE,1795.0,1796.0,1780.4,1788.4,3.28,1788.4,58.876,1853.876,1736.124,False,NONE,-0.96,3.79,0.3,-0.94
2026-08-18,2026-08-18T09:20:08.956457,COLPAL,1949.1,1955.9,1920.9,1924.1,2.89,1924.1,56.328990000000005,2005.4289899999999,1892.77101,False,NONE,-2.32,11.21,1.6,-1.96
2026-08-18,2026-08-18T09:20:08.956457,CONCOR,523.0,523.1,521.05,523.1,2.97,523.1,15.533100000000001,538.5331,507.4669,False,NONE,-0.35,-1.11,-0.01,0
2026-08-18,2026-08-18T09:20:08.956457,CROMPTON,245.15,245.75,244.55,244.8,3.26,244.8,7.99189,253.14189000000002,237.15811,False,NONE,-0.49,-0.27,0.05,1.82
2026-08-18,2026-08-18T09:20:08.956457,CUMMINSIND,5470.0,5485.0,5468.5,5472.0,3.15,5472.0,172.305,5642.305,5297.695,False,NONE,-0.1,1.39,-0.02,0
2026-08-18,2026-08-18T09:20:08.956457,DABUR,406.5,406.5,405.0,405.3,2.36,405.3,9.593399999999999,416.0934,396.9066,False,NONE,-0.56,6.63,0.02,-1.85
2026-08-18,2026-08-18T09:20:08.956457,DALBHARAT,1858.5,1859.3,1843.4,1845.8,3.11,1845.8,57.79935,1916.29935,1800.70065,False,NONE,-0.08,4.95,0.0,0
2026-08-18,2026-08-18T09:20:08.956457,DELHIVERY,455.05,456.35,454.8,455.4,3.02,455.4,13.74251,468.79251,441.30749000000003,False,NONE,-0.37,-2.61,-0.01,0
2026-08-18,2026-08-18T09:20:08.956457,DIVISLAB,8548.5,8573.0,8501.5,8562.0,2.64,8562.0,225.68040000000002,8774.1804,8322.8196,False,NONE,0.32,6.62,0.18,-1.09
2026-08-18,2026-08-18T09:20:08.956457,DIXON,14140.0,14333.0,14122.0,14321.0,3.94,14321.0,557.116,14697.116,13582.884,False,NONE,1.64,10.14,-0.16,8.51
2026-08-18,2026-08-18T09:20:08.956457,DLF,674.05,674.05,668.15,669.2,3.43,669.2,23.119915000000002,697.169915,650.930085,False,NONE,-0.94,2.04,0.09,0
2026-08-18,2026-08-18T09:20:08.956457,DMART,3960.0,3979.1,3950.1,3957.0,2.82,3957.0,111.67199999999998,4071.672,3848.328,False,NONE,-1.35,5.43,0.03,0
2026-08-18,2026-08-18T09:20:08.956457,DRREDDY,1181.9,1183.5,1177.8,1181.2,2.25,1181.2,26.592750000000002,1208.4927500000001,1155.30725,False,NONE,-0.3,-2.06,0.13,0
2026-08-18,2026-08-18T09:20:08.956457,EICHERMOT,8075.0,8093.5,8051.0,8078.0,2.43,8078.0,196.2225,8271.2225,7878.7775,False,NONE,-0.36,5.48,0.07,-1.14
2026-08-18,2026-08-18T09:20:08.956457,ETERNAL,318.0,319.1,317.35,319.0,3.51,319.0,11.161799999999998,329.16179999999997,306.83820000000003,False,NONE,-0.09,5.54,-0.02,-1.54
2026-08-18,2026-08-18T09:20:08.956457,FEDERALBNK,355.95,357.0,355.55,355.55,2.34,355.55,8.329229999999999,364.27923,347.62077,False,NONE,-0.18,3.49,0.0,0
2026-08-18,2026-08-18T09:20:08.956457,FINNIFTY,26262.8,26264.3,26262.8,26264.3,1.49,26264.3,391.31572,26654.115719999998,25871.48428,False,NONE,-0.39,7.84,0.0,0
2026-08-18,2026-08-18T09:20:08.956457,FOCIT,37624.0,37640.0,37599.0,37640.0,2.89,37640.0,1087.3336,38711.3336,36536.6664,False,NONE,0,9.62,0.0,0
2026-08-18,2026-08-18T09:20:08.956457,FORCEMOT,18591.0,18719.0,18591.0,18648.0,3.81,18648.0,708.3171000000001,19299.3171,17882.6829,False,NONE,-0.12,15.2,-0.04,0
2026-08-18,2026-08-18T09:20:08.956457,FORTIS,919.95,919.95,911.6,915.0,2.92,915.0,26.86254,946.81254,893.0874600000001,False,NONE,0.02,4.82,0.16,0
2026-08-18,2026-08-18T09:20:08.956457,GAIL,172.01,172.98,172.01,172.78,2.59,172.78,4.455058999999999,176.465059,167.55494099999999,False,NONE,-0.3,-3.57,0.02,0
2026-08-18,2026-08-18T09:20:08.956457,GLENMARK,2329.7,2329.7,2322.0,2324.4,2.88,2324.4,67.09535999999999,2396.7953599999996,2262.60464,False,NONE,-0.01,6.81,0.05,0
2026-08-18,2026-08-18T09:20:08.956457,GMRAIRPORT,101.71,102.24,101.57,101.67,3.05,101.67,3.1021549999999998,104.81215499999999,98.607845,False,NONE,-0.26,2.23,0.05,0
2026-08-18,2026-08-18T09:20:08.956457,GODFRYPHLP,2138.8,2149.4,2128.1,2137.0,4.12,2137.0,88.11856000000002,2226.91856,2050.6814400000003,False,NONE,0.38,6.88,-0.03,-2.33
2026-08-18,2026-08-18T09:20:08.956457,GODREJCP,933.7,933.7,926.1,927.0,3.13,927.0,29.22481,962.9248100000001,904.47519,False,NONE,-0.62,0.91,0.04,-1.85
2026-08-18,2026-08-18T09:20:08.956457,GODREJPROP,2044.0,2056.0,2029.1,2029.1,3.69,2029.1,75.4236,2119.4236,1968.5764,False,NONE,-1.26,4.06,-0.01,-1.72
2026-08-18,2026-08-18T09:20:08.956457,GRASIM,3265.4,3275.8,3265.4,3275.0,2.58,3275.0,84.24732,3349.64732,3181.15268,False,NONE,0.29,2.37,-0.01,0
2026-08-18,2026-08-18T09:20:08.956457,GVT&D,4311.0,4311.0,4280.0,4306.0,4.47,4306.0,192.7017,4503.7017,4118.2983,False,NONE,-0.08,5.18,0.07,-1.69
2026-08-18,2026-08-18T09:20:08.956457,HAL,5055.0,5081.2,5045.1,5079.2,3.31,5079.2,167.32049999999998,5222.3205,4887.6795,False,NONE,0.44,4.36,0.22,1.72
2026-08-18,2026-08-18T09:20:08.956457,HAVELLS,1301.0,1306.1,1301.0,1305.0,2.61,1305.0,33.9561,1334.9561,1267.0439,False,NONE,-0.08,0.92,0.02,0
2026-08-18,2026-08-18T09:20:08.956457,HCLTECH,1320.0,1322.8,1314.1,1315.8,3.14,1315.8,41.448,1361.448,1278.552,False,NONE,-1.35,3.39,0.12,-1.45
2026-08-18,2026-08-18T09:20:08.956457,HDFCAMC,2528.5,2538.0,2525.9,2526.5,3.06,2526.5,77.3721,2605.8721,2451.1279,False,NONE,-0.31,3.22,0.04,0
2026-08-18,2026-08-18T09:20:08.956457,HDFCBANK,729.7,729.7,727.3,727.65,2.68,727.65,19.555960000000002,749.2559600000001,710.14404,False,NONE,-0.62,4.46,0.04,0
2026-08-18,2026-08-18T09:20:08.956457,HDFCLIFE,542.0,542.0,539.55,539.85,2.49,539.85,13.495800000000001,555.4958,528.5042,False,NONE,-0.57,3.17,0.02,-1.85
2026-08-18,2026-08-18T09:20:08.956457,HEROMOTOCO,5759.5,5776.0,5721.0,5737.0,2.96,5737.0,170.4812,5929.9812,5589.0188,False,NONE,-0.56,1.52,0.4,0
2026-08-18,2026-08-18T09:20:08.956457,HINDALCO,1049.45,1050.7,1045.0,1045.15,2.75,1045.15,28.859875000000002,1078.3098750000001,1020.5901250000001,False,NONE,-0.74,3.05,0.08,0
2026-08-18,2026-08-18T09:20:08.956457,HINDPETRO,367.9,369.6,367.0,369.2,3.02,369.2,11.11058,379.01058,356.78941999999995,False,NONE,-0.7,0.96,0.61,-6.78
2026-08-18,2026-08-18T09:20:08.956457,HINDUNILVR,2062.0,2063.0,2046.7,2048.1,2.14,2048.1,44.1268,2106.1268,2017.8732,False,NONE,-0.98,5.77,0.17,0
2026-08-18,2026-08-18T09:20:08.956457,HINDZINC,570.3,570.3,565.7,567.1,3.43,567.1,19.56129,589.8612899999999,550.73871,False,NONE,-0.68,1.07,-0.06,0
2026-08-18,2026-08-18T09:20:08.956457,HYUNDAI,2180.0,2216.5,2180.0,2213.8,2.95,2213.8,64.31,2244.31,2115.69,False,NONE,0.55,-7.59,-0.01,0
2026-08-18,2026-08-18T09:20:08.956457,ICICIBANK,1413.7,1416.1,1410.9,1415.3,2,1415.3,28.274,1441.9740000000002,1385.426,False,NONE,-0.42,2.99,0.05,-1.64
2026-08-18,2026-08-18T09:20:08.956457,ICICIGI,1639.3,1639.3,1630.5,1630.5,2.44,1630.5,39.99892,1679.29892,1599.30108,False,NONE,-0.4,1.2,0.15,0
2026-08-18,2026-08-18T09:20:08.956457,ICICIPRULI,502.4,505.25,502.4,505.25,2.8,505.25,14.067199999999998,516.4671999999999,488.33279999999996,False,NONE,-0.1,1.06,0.04,1.69
2026-08-18,2026-08-18T09:20:08.956457,IDEA,13.6,13.73,13.5,13.67,4.67,13.67,0.63512,14.23512,12.964879999999999,False,NONE,-0.44,-2.59,0.33,0
2026-08-18,2026-08-18T09:20:08.956457,IDFCFIRSTB,85.37,85.64,85.23,85.34,2.7,85.34,2.30499,87.67499000000001,83.06501,False,NONE,-0.21,0.81,0.02,0
2026-08-18,2026-08-18T09:20:08.956457,IEX,125.2,125.88,124.84,124.84,2.95,124.84,3.6934000000000005,128.8934,121.5066,False,NONE,-0.83,2.15,0.02,0
2026-08-18,2026-08-18T09:20:08.956457,INDHOTEL,722.9,722.9,720.0,720.0,2.39,720.0,17.27731,740.17731,705.6226899999999,False,NONE,-0.41,2.01,0.01,0
2026-08-18,2026-08-18T09:20:08.956457,INDIANB,880.0,888.25,880.0,884.0,3.46,884.0,30.448,910.448,849.552,False,NONE,-0.29,2.78,0.06,1.37
2026-08-18,2026-08-18T09:20:08.956457,INDIGO,5180.0,5237.0,5162.5,5217.0,3.17,5217.0,164.206,5344.206,5015.794,False,NONE,-1.75,8.53,0.28,-1.64
2026-08-18,2026-08-18T09:20:08.956457,INDUSINDBK,1013.7,1017.6,1013.7,1015.9,2.76,1015.9,27.97812,1041.67812,985.72188,False,NONE,-0.19,2.87,0.02,0
2026-08-18,2026-08-18T09:20:08.956457,INDUSTOWER,380.05,380.05,377.0,377.55,2.67,377.55,10.147335,390.197335,369.902665,False,NONE,-0.97,3.98,0.01,-1.61
2026-08-18,2026-08-18T09:20:08.956457,INFY,1124.3,1133.7,1123.1,1125.8,3.38,1125.8,38.00134,1162.30134,1086.29866,False,NONE,-1.46,10.45,0.31,0
2026-08-18,2026-08-18T09:20:08.956457,INOXWIND,78.31,78.31,77.34,77.37,4.59,77.37,3.594429,81.90442900000001,74.715571,False,NONE,-1.5,2.05,0.19,-3.39
2026-08-18,2026-08-18T09:20:08.956457,IOC,138.75,139.0,138.6,138.77,2.61,138.77,3.621375,142.371375,135.128625,False,NONE,-0.51,-6.96,0.37,0
2026-08-18,2026-08-18T09:20:08.956457,IREDA,115.97,116.0,115.03,115.11,3.06,115.11,3.548682,119.518682,112.421318,False,NONE,-0.72,3.36,0.09,0
2026-08-18,2026-08-18T09:20:08.956457,IRFC,87.34,87.5,86.86,86.86,3.06,86.86,2.672604,90.01260400000001,84.667396,False,NONE,-0.56,3.94,0.01,0
2026-08-18,2026-08-18T09:20:08.956457,ITC,273.4,273.8,273.0,273.55,2.03,273.55,5.55002,278.95002,267.84997999999996,False,NONE,-0.07,2.41,0.02,0
2026-08-18,2026-08-18T09:20:08.956457,JINDALSTEL,1114.0,1116.1,1111.7,1113.2,2.72,1113.2,30.300800000000002,1144.3008,1083.6992,False,NONE,-0.26,-1.04,0.03,0
2026-08-18,2026-08-18T09:20:08.956457,JIOFIN,248.5,248.7,246.8,247.15,3.34,247.15,8.299900000000001,256.7999,240.2001,False,NONE,-1.02,0.58,0.08,0
2026-08-18,2026-08-18T09:20:08.956457,JSWENERGY,556.9,557.2,554.9,555.9,2.64,555.9,14.702160000000001,571.60216,542.1978399999999,False,NONE,-0.11,-1.38,0.05,0
2026-08-18,2026-08-18T09:20:08.956457,JSWSTEEL,1280.3,1283.8,1280.3,1281.6,2.79,1281.6,35.720369999999996,1316.02037,1244.57963,False,NONE,-0.21,9.02,0.03,0
2026-08-18,2026-08-18T09:20:08.956457,JUBLFOOD,505.6,505.9,503.05,503.75,3.36,503.75,16.98816,522.58816,488.61184000000003,False,NONE,-0.73,0.24,0.17,3.03
2026-08-18,2026-08-18T09:20:08.956457,KALYANKJIL,613.45,613.45,610.5,612.2,5.23,612.2,32.083435,645.533435,581.366565,False,NONE,-0.15,1.91,-0.11,0
2026-08-18,2026-08-18T09:20:08.956457,KAYNES,3674.4,3685.0,3658.4,3685.0,5.49,3685.0,201.72456000000003,3876.12456,3472.67544,False,NONE,0.69,-2.04,0.06,0
2026-08-18,2026-08-18T09:20:08.956457,KEI,5900.0,5908.0,5847.3,5865.7,3.37,5865.7,198.83,6098.83,5701.17,False,NONE,0.19,5.67,0.38,1.1
2026-08-18,2026-08-18T09:20:08.956457,KFINTECH,968.8,968.8,954.8,956.6,3.93,956.6,38.07384,1006.87384,930.7261599999999,False,NONE,-0.66,1.79,0.17,0
2026-08-18,2026-08-18T09:20:08.956457,KOTAKBANK,392.4,393.8,392.4,393.0,2.11,393.0,8.279639999999999,400.67963999999995,384.12036,False,NONE,-0.56,2.11,0.01,0
2026-08-18,2026-08-18T09:20:08.956457,KPITTECH,614.45,614.45,603.1,603.1,3.69,603.1,22.673205000000003,637.1232050000001,591.776795,False,NONE,-0.98,0.87,0.17,2
2026-08-18,2026-08-18T09:20:08.956457,LAURUSLABS,1806.1,1814.9,1806.0,1807.7,3.17,1807.7,57.25337,1863.3533699999998,1748.84663,False,NONE,-0.08,4.6,0.05,0
2026-08-18,2026-08-18T09:20:08.956457,LICHSGFIN,491.3,491.3,488.15,488.35,2.39,488.35,11.742070000000002,503.04207,479.55793,False,NONE,-0.69,4.23,0.01,0
2026-08-18,2026-08-18T09:20:08.956457,LICI,411.95,411.95,411.95,411.95,4.87,411.95,20.061965,432.011965,391.888035,False,NONE,-0.16,1.4,0.0,0
2026-08-18,2026-08-18T09:20:08.956457,LODHA,1255.0,1257.4,1245.8,1246.1,3.92,1246.1,49.196000000000005,1304.196,1205.804,False,NONE,-0.57,-1.05,0.09,0
2026-08-18,2026-08-18T09:20:08.956457,LT,4060.0,4070.0,4053.9,4067.8,2.19,4067.8,88.914,4148.914,3971.086,False,NONE,-0.26,3.6,0.09,0
2026-08-18,2026-08-18T09:20:08.956457,LTF,313.2,314.95,312.65,312.65,3.8,312.65,11.901599999999998,325.10159999999996,301.2984,False,NONE,-0.89,0.54,0.01,1.43
2026-08-18,2026-08-18T09:20:08.956457,LTM,4615.0,4643.8,4605.0,4605.0,4.01,4605.0,185.06149999999997,4800.0615,4429.9385,False,NONE,-1.76,6.6,0.91,0
2026-08-18,2026-08-18T09:20:08.956457,LUPIN,2260.0,2260.0,2233.5,2236.4,2.6,2236.4,58.76,2318.76,2201.24,False,NONE,-1.14,5.62,0.34,2.17
2026-08-18,2026-08-18T09:20:08.956457,M&M,3401.0,3412.0,3392.3,3408.7,2.64,3408.7,89.78640000000001,3490.7864,3311.2136,False,NONE,-0.09,3.21,-0.04,0
2026-08-18,2026-08-18T09:20:08.956457,MANAPPURAM,349.85,351.45,349.05,349.05,3.71,349.05,12.979435,362.82943500000005,336.870565,False,NONE,0.11,-35.92,-0.01,0
2026-08-18,2026-08-18T09:20:08.956457,MANKIND,2375.0,2403.6,2373.0,2380.5,2.59,2380.5,61.5125,2436.5125,2313.4875,False,NONE,-0.56,3.6,0.09,0
2026-08-18,2026-08-18T09:20:08.956457,MARICO,858.85,858.85,852.0,852.0,2.31,852.0,19.839435,878.689435,839.010565,False,NONE,-0.49,1.48,0.05,0
2026-08-18,2026-08-18T09:20:08.956457,MARUTI,13775.0,13868.0,13775.0,13843.0,2.43,13843.0,334.7325,14109.7325,13440.2675,False,NONE,-0.06,0.56,0.09,-2.63
2026-08-18,2026-08-18T09:20:08.956457,MAXHEALTH,1001.0,1001.0,984.1,994.7,3.5,994.7,35.035,1036.035,965.965,False,NONE,-0.77,2.58,0.22,2
2026-08-18,2026-08-18T09:20:08.956457,MAZDOCK,2566.5,2571.6,2559.7,2568.8,3.82,2568.8,98.04029999999999,2664.5403,2468.4597,False,NONE,-0.12,3,0.0,0
2026-08-18,2026-08-18T09:20:08.956457,MCX,2959.9,2967.0,2929.0,2937.1,3.81,2937.1,112.77219000000001,3072.6721900000002,2847.12781,False,NONE,-0.72,7.95,0.17,0
2026-08-18,2026-08-18T09:20:08.956457,MFSL,1564.9,1567.9,1556.7,1556.7,3.02,1556.7,47.259980000000006,1612.1599800000001,1517.64002,False,NONE,-0.54,0.68,-0.01,0
2026-08-18,2026-08-18T09:20:08.956457,MIDCPNIFTY,14979.0,14979.0,14929.9,14937.0,1.36,14937.0,203.7144,15182.7144,14775.2856,False,NONE,-0.48,4.05,0.13,-0.98
2026-08-18,2026-08-18T09:20:08.956457,MOTHERSON,168.5,170.8,168.5,170.8,3.3,170.8,5.560499999999999,174.0605,162.9395,False,NONE,0.98,11.61,0.04,0
2026-08-18,2026-08-18T09:20:08.956457,MOTILALOFS,955.85,963.9,953.7,954.0,3.56,954.0,34.02826,989.8782600000001,921.82174,False,NONE,-0.69,3,0.09,-1.15
2026-08-18,2026-08-18T09:20:08.956457,MPHASIS,2518.9,2518.9,2480.2,2488.0,3.94,2488.0,99.24466000000001,2618.14466,2419.6553400000003,False,NONE,-0.71,3.4,0.11,0
2026-08-18,2026-08-18T09:20:08.956457,MUTHOOTFIN,2909.4,2910.0,2900.0,2900.0,3.11,2900.0,90.48234000000001,2999.88234,2818.91766,False,NONE,-0.25,3.25,0.02,0
2026-08-18,2026-08-18T09:20:08.956457,NAM-INDIA,1192.1,1199.9,1192.0,1196.6,3.92,1196.6,46.73031999999999,1238.8303199999998,1145.36968,False,NONE,-0.37,4.31,0.0,-2.56
2026-08-18,2026-08-18T09:20:08.956457,NATIONALUM,386.0,389.45,386.0,388.25,4.08,388.25,15.748800000000001,401.7488,370.2512,False,NONE,-0.38,3.83,0.0,0
2026-08-18,2026-08-18T09:20:08.956457,NAUKRI,1352.2,1355.8,1326.8,1352.8,3.45,1352.8,46.6509,1398.8509000000001,1305.5491,False,NONE,-0.7,7.05,0.04,-1.47
