trading_date,observation_timestamp,Symbol,Open,High,Low,Close,ATM Straddle %,current_price,opening_straddle_premium,upper_straddle_breakout_level,lower_straddle_breakout_level,standard_straddle_breakout,breakout_direction,Price Chg %,IV Chg %,OI Chg %,PCR Chg %
2026-08-26,2026-08-26T09:21:32.137317,CDSL,1409.3,1417.7,1408.0,1416.8,6.85,1416.8,96.53705,1505.8370499999999,1312.76295,False,NONE,0.93,2.82,-0.21,0
2026-08-26,2026-08-26T09:21:32.137317,CGPOWER,884.55,885.7,882.35,884.5,6.31,884.5,55.815104999999996,940.365105,828.7348949999999,False,NONE,-0.01,1.22,0.07,0
2026-08-26,2026-08-26T09:21:32.137317,CHOLAFIN,1882.5,1915.0,1882.5,1913.0,7.61,1913.0,143.25825,2025.75825,1739.24175,False,NONE,1.83,-15.22,0.44,-1.72
2026-08-26,2026-08-26T09:21:32.137317,CIPLA,1420.0,1422.0,1408.2,1420.0,4.37,1420.0,62.054,1482.054,1357.946,False,NONE,-0.65,5.18,0.4,0
2026-08-26,2026-08-26T09:21:32.137317,COALINDIA,401.5,402.7,400.95,401.15,3.81,401.15,15.297149999999998,416.79715,386.20285,False,NONE,0.2,2.3,0.03,0
2026-08-26,2026-08-26T09:21:32.137317,COCHINSHIP,1534.0,1550.2,1534.0,1538.0,6.35,1538.0,97.40899999999999,1631.409,1436.591,False,NONE,0.31,1.72,0.21,-2.94
2026-08-26,2026-08-26T09:21:32.137317,COFORGE,1915.0,1924.0,1909.1,1923.2,6.77,1923.2,129.6455,2044.6455,1785.3545,False,NONE,0.55,2.03,0.04,-1.33
2026-08-26,2026-08-26T09:21:32.137317,COLPAL,1886.2,1888.5,1884.1,1885.3,4.63,1885.3,87.33106,1973.53106,1798.86894,False,NONE,0.08,-3.52,0.05,0
2026-08-26,2026-08-26T09:21:32.137317,CONCOR,523.85,523.85,519.0,519.05,5.47,519.05,28.654595,552.504595,495.19540500000005,False,NONE,-0.12,2.36,0.02,0
2026-08-26,2026-08-26T09:21:32.137317,CROMPTON,246.7,246.7,244.5,245.1,6.5,245.1,16.0355,262.7355,230.66449999999998,False,NONE,0.12,-0.63,0.03,0
2026-08-26,2026-08-26T09:21:32.137317,CUMMINSIND,5200.0,5277.5,5197.5,5239.5,5.73,5239.5,297.96000000000004,5497.96,4902.04,False,NONE,-0.43,5.32,0.17,-1.33
2026-08-26,2026-08-26T09:21:32.137317,DABUR,399.0,399.55,397.1,397.6,4.33,397.6,17.2767,416.2767,381.7233,False,NONE,-0.03,-1.01,0.06,0
2026-08-26,2026-08-26T09:21:32.137317,DELHIVERY,452.65,452.65,448.0,449.4,5.61,449.4,25.393665000000002,478.043665,427.256335,False,NONE,-0.01,-2.1,0.1,0
2026-08-26,2026-08-26T09:21:32.137317,DIVISLAB,8800.0,8840.0,8775.5,8838.0,4.99,8838.0,439.12,9239.12,8360.88,False,NONE,0.71,6.36,0.45,-2.94
2026-08-26,2026-08-26T09:21:32.137317,DIXON,14350.0,14399.0,14300.0,14370.0,6.92,14370.0,993.02,15343.02,13356.98,False,NONE,0.7,-0.74,0.05,-1.56
2026-08-26,2026-08-26T09:21:32.137317,DLF,694.8,694.8,690.25,690.9,5.95,690.9,41.340599999999995,736.1406,653.4594,False,NONE,0.38,-2.6,-0.07,2.9
2026-08-26,2026-08-26T09:21:32.137317,DMART,3915.3,3935.0,3915.3,3923.8,5.31,3923.8,207.90242999999998,4123.20243,3707.39757,False,NONE,0.06,-2.8,0.02,0
2026-08-26,2026-08-26T09:21:32.137317,DRREDDY,1188.0,1189.9,1180.8,1189.2,4.87,1189.2,57.8556,1245.8556,1130.1444,False,NONE,0.26,1.18,0.1,0
2026-08-26,2026-08-26T09:21:32.137317,EICHERMOT,8136.0,8145.0,8100.0,8117.0,4.44,8117.0,361.2384,8497.2384,7774.7616,False,NONE,0.1,2.89,0.19,0
2026-08-26,2026-08-26T09:21:32.137317,ETERNAL,330.9,331.75,329.85,331.45,6.35,331.45,21.01215,351.91215,309.88784999999996,False,NONE,0.45,-4.93,0.54,0
2026-08-26,2026-08-26T09:21:32.137317,FEDERALBNK,349.4,349.4,345.45,346.2,4.72,346.2,16.49168,365.89167999999995,332.90832,False,NONE,-0.59,-2.82,0.43,-2.3
2026-08-26,2026-08-26T09:21:32.137317,FINNIFTY,26580.4,26580.4,26512.1,26549.7,3.02,26549.7,802.7280800000001,27383.128080000002,25777.67192,False,NONE,0.34,-22.79,0.28,6.9
2026-08-26,2026-08-26T09:21:32.137317,FOCIT,36846.0,37165.0,36846.0,37138.0,1.61,37138.0,593.2206000000001,37439.2206,36252.7794,False,NONE,0,6.4,0,-0.69
2026-08-26,2026-08-26T09:21:32.137317,FORCEMOT,17615.0,17664.0,17578.0,17578.0,8.68,17578.0,1528.9819999999997,19143.982,16086.018,False,NONE,0.22,-1.26,0.38,-1.72
2026-08-26,2026-08-26T09:21:32.137317,FORTIS,930.0,930.0,920.2,924.3,4.88,924.3,45.38399999999999,975.384,884.616,False,NONE,-0.41,6.2,0.02,0
2026-08-26,2026-08-26T09:21:32.137317,GAIL,174.9,175.75,174.21,175.25,4.43,175.25,7.74807,182.64807000000002,167.15193,False,NONE,0.28,-0.17,-0.08,0
2026-08-26,2026-08-26T09:21:32.137317,GLENMARK,2417.5,2438.0,2395.0,2430.2,6.21,2430.2,150.12675,2567.62675,2267.37325,False,NONE,0.97,4.02,0.13,-1.52
2026-08-26,2026-08-26T09:21:32.137317,GMRAIRPORT,100.9,100.99,100.0,100.79,5.44,100.79,5.4889600000000005,106.38896000000001,95.41104,False,NONE,0.78,-1.81,0.34,-1.18
2026-08-26,2026-08-26T09:21:32.137317,GODFRYPHLP,2120.1,2130.0,2120.1,2124.0,7.57,2124.0,160.49157,2280.59157,1959.60843,False,NONE,0.72,8.63,-0.04,2.44
2026-08-26,2026-08-26T09:21:32.137317,GODREJCP,936.0,937.3,933.8,934.0,5.22,934.0,48.8592,984.8592,887.1408,False,NONE,-0.06,1.28,-0.02,-1.09
2026-08-26,2026-08-26T09:21:32.137317,GODREJPROP,2065.0,2104.6,2065.0,2088.9,7.36,2088.9,151.984,2216.984,1913.016,False,NONE,1.16,15.13,0.51,0
2026-08-26,2026-08-26T09:21:32.137317,GRASIM,3289.8,3291.8,3276.0,3281.2,4.22,3281.2,138.82956000000001,3428.6295600000003,3150.97044,False,NONE,0.02,3.33,0.12,0
2026-08-26,2026-08-26T09:21:32.137317,GVT&D,4225.0,4250.0,4197.0,4235.0,8.85,4235.0,373.9125,4598.9125,3851.0875,False,NONE,0.45,-0.71,0.52,1.72
2026-08-26,2026-08-26T09:21:32.137317,HAL,4931.8,4940.0,4917.2,4917.2,5.69,4917.2,280.61942000000005,5212.41942,4651.18058,False,NONE,-0.25,1.57,0.1,0
2026-08-26,2026-08-26T09:21:32.137317,HAVELLS,1272.6,1275.7,1270.6,1271.1,5.22,1271.1,66.42971999999999,1339.02972,1206.1702799999998,False,NONE,0.03,-1.53,0.08,0
2026-08-26,2026-08-26T09:21:32.137317,HCLTECH,1328.0,1329.8,1320.2,1323.4,5.82,1323.4,77.28960000000001,1405.2896,1250.7104,False,NONE,0.17,-4.3,0.07,-1.15
2026-08-26,2026-08-26T09:21:32.137317,HDFCAMC,2712.0,2712.0,2695.0,2701.6,5.4,2701.6,146.448,2858.448,2565.552,False,NONE,0.35,-1.91,0.25,0
2026-08-26,2026-08-26T09:21:32.137317,HDFCBANK,731.3,733.4,731.0,731.55,4.51,731.55,32.981629999999996,764.28163,698.31837,False,NONE,0.34,-2.07,0.09,0
2026-08-26,2026-08-26T09:21:32.137317,HDFCLIFE,554.0,554.6,553.0,554.5,4.9,554.5,27.146000000000004,581.146,526.854,False,NONE,0.58,-2.3,0.04,0
2026-08-26,2026-08-26T09:21:32.137317,HEROMOTOCO,5690.0,5690.5,5655.5,5662.0,5.29,5662.0,301.001,5991.001,5388.999,False,NONE,-0.13,0.23,0.07,-1.54
2026-08-26,2026-08-26T09:21:32.137317,HINDALCO,1057.0,1057.0,1046.0,1052.45,5.47,1052.45,57.8179,1114.8179,999.1821,False,NONE,-0.05,-1.03,0.19,0
2026-08-26,2026-08-26T09:21:32.137317,HINDPETRO,380.95,384.7,380.0,381.65,5.65,381.65,21.523675000000004,402.473675,359.42632499999996,False,NONE,1.14,3.72,0.18,-5.45
2026-08-26,2026-08-26T09:21:32.137317,HINDUNILVR,2048.9,2049.3,2041.1,2046.0,3.74,2046.0,76.62886,2125.52886,1972.27114,False,NONE,0.25,0.26,0.1,-1.2
2026-08-26,2026-08-26T09:21:32.137317,HINDZINC,607.0,613.8,602.85,612.9,6.91,612.9,41.9437,648.9437,565.0563,False,NONE,2.78,3.13,0.55,0
2026-08-26,2026-08-26T09:21:32.137317,HYUNDAI,2232.0,2265.3,2232.0,2245.5,6.58,2245.5,146.8656,2378.8656,2085.1344,False,NONE,0.93,1.63,0.65,3.64
2026-08-26,2026-08-26T09:21:32.137317,ICICIBANK,1435.0,1453.0,1435.0,1451.5,3.5,1451.5,50.225,1485.225,1384.775,False,NONE,1.26,1.7,0.3,2.53
2026-08-26,2026-08-26T09:21:32.137317,ICICIGI,1631.0,1632.4,1624.3,1630.7,4.91,1630.7,80.0821,1711.0821,1550.9179,False,NONE,0.62,-10.98,-0.06,0
2026-08-26,2026-08-26T09:21:32.137317,ICICIPRULI,515.7,520.0,513.55,519.0,6.08,519.0,31.354560000000003,547.05456,484.34544000000005,False,NONE,0.9,3.56,0.28,0.85
2026-08-26,2026-08-26T09:21:32.137317,IDEA,15.36,15.43,15.31,15.41,8.82,15.41,1.354752,16.714752,14.005248,False,NONE,0.46,0.62,0.02,-1.75
2026-08-26,2026-08-26T09:21:32.137317,IDFCFIRSTB,85.95,86.09,85.8,85.97,5,85.97,4.2975,90.2475,81.6525,False,NONE,0.15,-0.3,0.14,0
2026-08-26,2026-08-26T09:21:32.137317,IEX,125.29,125.68,125.0,125.03,5.55,125.03,6.953595,132.243595,118.33640500000001,False,NONE,-0.26,1.07,0.06,0
2026-08-26,2026-08-26T09:21:32.137317,INDHOTEL,739.35,739.35,734.05,737.9,4.89,737.9,36.154215,775.504215,703.195785,False,NONE,0.37,0.52,0.05,4.4
2026-08-26,2026-08-26T09:21:32.137317,INDIANB,885.5,902.6,885.5,900.0,5.98,900.0,52.9529,938.4529,832.5471,False,NONE,1.49,11.83,-0.08,-2.15
2026-08-26,2026-08-26T09:21:32.137317,INDIGO,5290.0,5301.5,5268.0,5285.0,5.41,5285.0,286.189,5576.189,5003.811,False,NONE,0.81,0.55,0.24,-1.41
2026-08-26,2026-08-26T09:21:32.137317,INDUSINDBK,1010.1,1017.4,1010.1,1016.2,4.89,1016.2,49.39389,1059.49389,960.7061100000001,False,NONE,0.64,-7.31,0.12,-3.57
2026-08-26,2026-08-26T09:21:32.137317,INDUSTOWER,389.7,390.0,387.6,387.65,4.56,387.65,17.770319999999998,407.47032,371.92967999999996,False,NONE,0.1,-1.03,0.06,-3.7
2026-08-26,2026-08-26T09:21:32.137317,INFY,1143.6,1145.0,1135.0,1138.0,6.06,1138.0,69.30216,1212.9021599999999,1074.29784,False,NONE,-0.31,-5.78,0.25,-3.45
2026-08-26,2026-08-26T09:21:32.137317,INOXWIND,74.22,74.54,74.13,74.26,7.76,74.26,5.759472,79.979472,68.460528,False,NONE,0.6,3.48,0.02,0
2026-08-26,2026-08-26T09:21:32.137317,IOC,140.99,142.0,140.45,141.23,4.83,141.23,6.809817000000001,147.79981700000002,134.180183,False,NONE,0.98,1.55,0.17,1.98
2026-08-26,2026-08-26T09:21:32.137317,IREDA,113.7,113.8,113.3,113.53,6.04,113.53,6.8674800000000005,120.56748,106.83252,False,NONE,0.16,-4.67,0.31,2.3
2026-08-26,2026-08-26T09:21:32.137317,IRFC,86.48,86.8,86.1,86.45,5.63,86.45,4.868824,91.34882400000001,81.611176,False,NONE,0.63,-3.25,-0.09,1.08
2026-08-26,2026-08-26T09:21:32.137317,ITC,273.8,273.8,272.85,273.1,3.36,273.1,9.199679999999999,282.99968,264.60032,False,NONE,0.2,-3.38,0.02,0
2026-08-26,2026-08-26T09:21:32.137317,JINDALSTEL,1163.0,1165.4,1153.5,1155.0,5.02,1155.0,58.3826,1221.3826,1104.6174,False,NONE,-0.24,-2.29,0.03,-2.27
2026-08-26,2026-08-26T09:21:32.137317,JIOFIN,246.1,246.5,245.0,245.7,5.7,245.7,14.0277,260.1277,232.07229999999998,False,NONE,0.27,0.65,0.1,0
2026-08-26,2026-08-26T09:21:32.137317,JSWENERGY,554.95,554.95,547.05,552.25,5.33,552.25,29.578835000000005,584.5288350000001,525.371165,False,NONE,0.51,3.72,0.05,0.97
2026-08-26,2026-08-26T09:21:32.137317,JSWSTEEL,1330.0,1330.0,1318.0,1319.7,4.77,1319.7,63.440999999999995,1393.441,1266.559,False,NONE,-0.32,-0.56,0.07,0
2026-08-26,2026-08-26T09:21:32.137317,JUBLFOOD,515.0,519.75,514.05,516.85,6.55,516.85,33.7325,548.7325,481.2675,False,NONE,2.18,3.55,0.55,-6.25
2026-08-26,2026-08-26T09:21:32.137317,KALYANKJIL,616.55,618.5,614.9,617.3,8.47,617.3,52.221785,668.7717849999999,564.328215,False,NONE,0.1,1.32,0.07,0
2026-08-26,2026-08-26T09:21:32.137317,KAYNES,3960.0,3986.8,3960.0,3984.9,9.62,3984.9,380.952,4340.952,3579.048,False,NONE,0.66,-0.86,0.19,-1.64
2026-08-26,2026-08-26T09:21:32.137317,KEI,5587.2,5593.6,5531.0,5544.9,6.32,5544.9,353.11104,5940.31104,5234.08896,False,NONE,-0.28,2.15,1.17,-2.54
2026-08-26,2026-08-26T09:21:32.137317,KFINTECH,966.95,977.0,966.65,977.0,8.06,977.0,77.93617,1044.88617,889.0138300000001,False,NONE,1.07,1.01,0.27,0
2026-08-26,2026-08-26T09:21:32.137317,KOTAKBANK,404.95,405.4,402.65,404.7,3.9,404.7,15.79305,420.74305,389.15695,False,NONE,0.37,-2.23,0.01,0
2026-08-26,2026-08-26T09:21:32.137317,KPITTECH,597.3,597.55,592.65,594.8,6.82,594.8,40.735859999999995,638.03586,556.56414,False,NONE,0.01,3.03,0.09,0
2026-08-26,2026-08-26T09:21:32.137317,LAURUSLABS,1871.2,1883.6,1861.4,1877.5,5.6,1877.5,104.7872,1975.9872,1766.4128,False,NONE,0.37,1.01,0.63,-3.45
2026-08-26,2026-08-26T09:21:32.137317,LICHSGFIN,511.3,514.9,509.8,514.45,4.8,514.45,24.542399999999997,535.8424,486.7576,False,NONE,0.8,0.57,0.1,-3.51
2026-08-26,2026-08-26T09:21:32.137317,LICI,428.0,431.3,427.5,429.8,4.63,429.8,19.816399999999998,447.8164,408.1836,False,NONE,0.33,5.05,0.01,0
2026-08-26,2026-08-26T09:21:32.137317,LODHA,1250.0,1268.0,1247.6,1256.3,7.38,1256.3,92.25,1342.25,1157.75,False,NONE,0.7,-2.9,-0.01,-0.98
2026-08-26,2026-08-26T09:21:32.137317,LT,4138.0,4152.1,4117.1,4118.2,3.89,4118.2,160.9682,4298.9682,3977.0318,False,NONE,-0.5,1.34,0.74,-2.04
2026-08-26,2026-08-26T09:21:32.137317,LTF,323.0,326.3,322.8,324.65,7.31,324.65,23.611299999999996,346.61129999999997,299.38870000000003,False,NONE,1.15,-0.33,0.07,2.86
2026-08-26,2026-08-26T09:21:32.137317,LTM,4530.2,4556.0,4528.4,4544.7,7.39,4544.7,334.78178,4864.98178,4195.41822,False,NONE,0.32,0.71,0.02,0
2026-08-26,2026-08-26T09:21:32.137317,LUPIN,2198.0,2201.3,2193.0,2197.1,4.59,2197.1,100.8882,2298.8882,2097.1118,False,NONE,0.12,2.34,0.02,0
2026-08-26,2026-08-26T09:21:32.137317,M&M,3449.9,3459.3,3446.0,3449.5,4.56,3449.5,157.31544,3607.21544,3292.5845600000002,False,NONE,0.12,0.87,0.14,0
2026-08-26,2026-08-26T09:21:32.137317,MAHABANK,83.0,84.14,82.91,83.39,-,83.39,,,,False,NONE,-,-,-,-
2026-08-26,2026-08-26T09:21:32.137317,MANAPPURAM,370.0,370.0,367.95,369.0,7.05,369.0,26.085,396.085,343.915,False,NONE,0.04,-0.86,0.09,1.11
2026-08-26,2026-08-26T09:21:32.137317,MANKIND,2407.0,2419.0,2390.7,2413.8,5.65,2413.8,135.99550000000002,2542.9955,2271.0045,False,NONE,1.12,-4.53,0.41,-0.84
2026-08-26,2026-08-26T09:21:32.137317,MARICO,852.0,852.2,845.5,847.25,4.3,847.25,36.635999999999996,888.636,815.364,False,NONE,-0.24,1.21,0.08,1.52
2026-08-26,2026-08-26T09:21:32.137317,MARUTI,13785.0,13807.0,13743.0,13770.0,4.27,13770.0,588.6195,14373.6195,13196.3805,False,NONE,0.01,-0.11,0.18,-2.99
2026-08-26,2026-08-26T09:21:32.137317,MAXHEALTH,1015.3,1016.0,1008.1,1008.1,5.09,1008.1,51.67876999999999,1066.97877,963.62123,False,NONE,-0.89,8.21,0.06,2.33
2026-08-26,2026-08-26T09:21:32.137317,MAZDOCK,2625.0,2629.9,2612.0,2616.0,6.57,2616.0,172.4625,2797.4625,2452.5375,False,NONE,0.05,2.25,0.31,-3.03
2026-08-26,2026-08-26T09:21:32.137317,MCX,3320.0,3335.0,3301.0,3315.0,7.39,3315.0,245.34799999999998,3565.348,3074.652,False,NONE,0.53,0.8,0.4,2.35
2026-08-26,2026-08-26T09:21:32.137317,MFSL,1605.3,1605.3,1599.6,1602.3,5.83,1602.3,93.58899,1698.88899,1511.71101,False,NONE,0.16,0.17,0.01,0
2026-08-26,2026-08-26T09:21:32.137317,MIDCPNIFTY,15100.0,15100.0,15048.75,15090.95,2.88,15090.95,434.88,15534.88,14665.12,False,NONE,0.37,-2.03,0.24,0
2026-08-26,2026-08-26T09:21:32.137317,MOTHERSON,167.9,167.99,167.17,167.17,6.38,167.17,10.71202,178.61202,157.18798,False,NONE,0.16,-2.63,0.04,0
2026-08-26,2026-08-26T09:21:32.137317,MOTILALOFS,1024.95,1030.0,1021.05,1030.0,7,1030.0,71.74650000000001,1096.6965,953.2035000000001,False,NONE,1.13,-2.05,-0.06,0
2026-08-26,2026-08-26T09:21:32.137317,MPHASIS,2439.0,2447.6,2430.2,2442.7,7.21,2442.7,175.8519,2614.8519,2263.1481,False,NONE,0.67,-2.63,0.09,1.52
2026-08-26,2026-08-26T09:21:32.137317,MUTHOOTFIN,3218.5,3248.3,3209.1,3216.3,6.58,3216.3,211.7773,3430.2773,3006.7227,False,NONE,-0.45,2.75,0.6,0
2026-08-26,2026-08-26T09:21:32.137317,NAM-INDIA,1234.4,1240.8,1231.1,1239.5,6.88,1239.5,84.92672,1319.32672,1149.4732800000002,False,NONE,0.32,-1.08,0,-1.25
2026-08-26,2026-08-26T09:21:32.137317,NATIONALUM,398.5,398.8,395.45,397.75,6.78,397.75,27.0183,425.5183,371.4817,False,NONE,-0.08,-2.79,0.82,0
2026-08-26,2026-08-26T09:21:32.137317,NAUKRI,1343.6,1351.8,1340.8,1343.0,5.46,1343.0,73.36055999999999,1416.96056,1270.2394399999998,False,NONE,-0.9,-3.78,0.14,-4.44
