trading_date,observation_timestamp,Symbol,Open,High,Low,Close,ATM Straddle %,current_price,opening_straddle_premium,upper_straddle_breakout_level,lower_straddle_breakout_level,standard_straddle_breakout,breakout_direction,Price Chg %,IV Chg %,OI Chg %,PCR Chg %
2026-08-20,2026-08-20T09:20:09.579250,BDL,1353.9,1356.2,1345.0,1345.6,2.91,1345.6,39.39849000000001,1393.2984900000001,1314.50151,False,NONE,-0.21,-0.72,-0.05,0
2026-08-20,2026-08-20T09:20:09.579250,BEL,411.0,411.75,410.0,410.7,1.89,410.7,7.7679,418.7679,403.2321,False,NONE,0.71,1.97,0.14,0
2026-08-20,2026-08-20T09:20:09.579250,BHARATFORG,2072.1,2077.3,2068.0,2071.1,2.18,2071.1,45.17178,2117.27178,2026.92822,False,NONE,0.41,7.2,0.09,0
2026-08-20,2026-08-20T09:20:09.579250,BHARTIARTL,1943.8,1947.7,1936.4,1943.6,1.49,1943.6,28.962619999999998,1972.76262,1914.83738,False,NONE,0.58,-3.17,-0.01,0
2026-08-20,2026-08-20T09:20:09.579250,BHEL,422.0,423.35,420.0,420.25,2.86,420.25,12.069199999999999,434.0692,409.9308,False,NONE,0.18,0.57,0.06,0
2026-08-20,2026-08-20T09:20:09.579250,BIOCON,415.85,416.2,412.55,414.75,2.08,414.75,8.64968,424.49968,407.20032000000003,False,NONE,0.34,0.8,0.06,0
2026-08-20,2026-08-20T09:20:09.579250,BLUESTARCO,1502.4,1502.4,1494.2,1494.2,2.51,1494.2,37.71024,1540.11024,1464.6897600000002,False,NONE,0,-5.38,0.03,0
2026-08-20,2026-08-20T09:20:09.579250,BOSCHLTD,48580.0,48715.0,48305.0,48305.0,2,48305.0,971.6,49551.6,47608.4,False,NONE,-0.43,2.18,-0.04,0
2026-08-20,2026-08-20T09:20:09.579250,BPCL,307.3,308.55,306.55,307.0,2.28,307.0,7.0064400000000004,314.30644,300.29356,False,NONE,0.31,3.67,0.06,0
2026-08-20,2026-08-20T09:20:09.579250,BRITANNIA,5474.5,5482.0,5461.5,5481.0,1.95,5481.0,106.75274999999999,5581.25275,5367.74725,False,NONE,0.28,-4.67,0.18,0
2026-08-20,2026-08-20T09:20:09.579250,BSE,3377.0,3409.6,3355.5,3408.0,2.93,3408.0,98.9461,3475.9461,3278.0539,False,NONE,1.76,0.33,1.21,0
2026-08-20,2026-08-20T09:20:09.579250,CAMS,758.0,761.1,758.0,758.9,2.16,758.9,16.3728,774.3728,741.6272,False,NONE,0.45,1.08,0.04,0
2026-08-20,2026-08-20T09:20:09.579250,CANBK,129.21,130.09,129.21,129.42,2.4,129.42,3.10104,132.31104000000002,126.10896000000001,False,NONE,0.57,-1.4,0.01,0
2026-08-20,2026-08-20T09:20:09.579250,CDSL,1329.9,1338.9,1329.3,1337.0,2.54,1337.0,33.77946,1363.67946,1296.1205400000001,False,NONE,0.78,-0.68,0.06,0
2026-08-20,2026-08-20T09:20:09.579250,CGPOWER,873.0,873.0,867.05,869.95,2.55,869.95,22.261499999999998,895.2615,850.7385,False,NONE,0.67,3.46,0.06,0
2026-08-20,2026-08-20T09:20:09.579250,CHOLAFIN,1888.8,1898.0,1887.3,1888.6,2.51,1888.6,47.408879999999996,1936.20888,1841.39112,False,NONE,0.94,20.96,0.18,1.41
2026-08-20,2026-08-20T09:20:09.579250,CIPLA,1429.0,1429.7,1424.9,1427.5,2.22,1427.5,31.7238,1460.7238,1397.2762,False,NONE,0.5,-0.59,0.08,0
2026-08-20,2026-08-20T09:20:09.579250,COALINDIA,400.15,400.6,398.1,398.1,1.91,398.1,7.642865,407.79286499999995,392.507135,False,NONE,-0.34,5.61,0.05,0
2026-08-20,2026-08-20T09:20:09.579250,COCHINSHIP,1498.8,1498.8,1466.6,1491.0,2.45,1491.0,36.7206,1535.5206,1462.0793999999999,False,NONE,0.3,3.22,0.05,1.54
2026-08-20,2026-08-20T09:20:09.579250,COFORGE,1841.9,1846.0,1830.8,1832.4,2.44,1832.4,44.94236,1886.84236,1796.95764,False,NONE,0.59,5.45,0.19,0.97
2026-08-20,2026-08-20T09:20:09.579250,COLPAL,1880.0,1885.4,1878.1,1878.1,2,1878.1,37.6,1917.6,1842.4,False,NONE,0.17,3.99,-0.03,0
2026-08-20,2026-08-20T09:20:09.579250,CONCOR,518.75,520.0,517.2,517.2,1.94,517.2,10.06375,528.81375,508.68625,False,NONE,0.59,-1.31,0.04,0
2026-08-20,2026-08-20T09:20:09.579250,CROMPTON,247.0,248.25,247.0,247.5,2.87,247.5,7.0889,254.0889,239.9111,False,NONE,0.41,5.58,-0.06,-3.51
2026-08-20,2026-08-20T09:20:09.579250,CUMMINSIND,5270.0,5272.5,5245.0,5245.0,2.35,5245.0,123.845,5393.845,5146.155,False,NONE,0.17,2.25,0.0,0
2026-08-20,2026-08-20T09:20:09.579250,DABUR,399.9,400.75,399.75,399.8,1.73,399.8,6.91827,406.81827,392.98172999999997,False,NONE,0.2,3.15,0.06,0
2026-08-20,2026-08-20T09:20:09.579250,DALBHARAT,1873.9,1895.0,1866.1,1895.0,3.14,1895.0,58.84046,1932.74046,1815.0595400000002,False,NONE,1.27,7.34,0.14,0
2026-08-20,2026-08-20T09:20:09.579250,DELHIVERY,453.9,453.9,451.6,452.05,2.06,452.05,9.35034,463.25034,444.54965999999996,False,NONE,0.32,-,0.08,0
2026-08-20,2026-08-20T09:20:09.579250,DIVISLAB,8575.0,8587.5,8550.0,8553.0,2.04,8553.0,174.93,8749.93,8400.07,False,NONE,0.14,4.62,0.08,-1.09
2026-08-20,2026-08-20T09:20:09.579250,DIXON,14566.0,14598.0,14522.0,14525.0,2.98,14525.0,434.0668,15000.0668,14131.9332,False,NONE,0.12,5.84,0.08,-1.54
2026-08-20,2026-08-20T09:20:09.579250,DLF,672.0,676.3,671.5,675.65,2.58,675.65,17.3376,689.3376,654.6624,False,NONE,0.98,4.98,0.02,1.47
2026-08-20,2026-08-20T09:20:09.579250,DMART,3963.3,4041.8,3963.3,4018.7,2.18,4018.7,86.39994,4049.69994,3876.9000600000004,False,NONE,0.93,4.21,-0.03,1.72
2026-08-20,2026-08-20T09:20:09.579250,DRREDDY,1177.3,1177.4,1172.7,1173.9,1.84,1173.9,21.66232,1198.9623199999999,1155.63768,False,NONE,0.33,0.05,-0.02,0
2026-08-20,2026-08-20T09:20:09.579250,EICHERMOT,8014.0,8018.0,7981.5,7993.0,1.6,7993.0,128.22400000000002,8142.224,7885.776,False,NONE,0.41,-1.31,0.25,1.16
2026-08-20,2026-08-20T09:20:09.579250,ETERNAL,322.0,323.8,321.9,323.45,2.49,323.45,8.017800000000001,330.0178,313.9822,False,NONE,0.92,3.16,0.23,0
2026-08-20,2026-08-20T09:20:09.579250,FEDERALBNK,361.2,362.5,361.1,361.75,1.91,361.75,6.8989199999999995,368.09891999999996,354.30108,False,NONE,0.51,3.05,0.32,2.78
2026-08-20,2026-08-20T09:20:09.579250,FINNIFTY,26190.0,26304.5,26190.0,26290.0,1.07,26290.0,280.233,26470.233,25909.767,False,NONE,0.79,-11.45,-0.44,2.99
2026-08-20,2026-08-20T09:20:09.579250,FOCIT,36896.0,36970.0,36888.0,36917.0,2.37,36917.0,874.4352,37770.4352,36021.5648,False,NONE,-,-,0.0,0
2026-08-20,2026-08-20T09:20:09.579250,FORCEMOT,17813.0,18097.0,17813.0,18047.0,2.99,18047.0,532.6087,18345.6087,17280.3913,False,NONE,1.31,-2.56,-0.11,0
2026-08-20,2026-08-20T09:20:09.579250,FORTIS,913.95,916.05,911.4,915.65,2.77,915.65,25.316415000000003,939.266415,888.633585,False,NONE,0.7,2.76,0.06,0
2026-08-20,2026-08-20T09:20:09.579250,GAIL,172.29,173.0,172.11,172.11,1.97,172.11,3.394113,175.684113,168.895887,False,NONE,0.06,-1.34,0.16,0
2026-08-20,2026-08-20T09:20:09.579250,GLENMARK,2280.0,2287.7,2254.0,2262.8,2.31,2262.8,52.668,2332.668,2227.332,False,NONE,0.36,8.94,0.0,0
2026-08-20,2026-08-20T09:20:09.579250,GMRAIRPORT,103.09,103.23,102.5,102.6,2.76,102.6,2.845284,105.93528400000001,100.244716,False,NONE,0.42,5.71,0.08,1.79
2026-08-20,2026-08-20T09:20:09.579250,GODFRYPHLP,2111.8,2131.8,2111.8,2129.9,3.04,2129.9,64.19872000000001,2175.99872,2047.60128,False,NONE,0.54,5.11,0.06,-2.33
2026-08-20,2026-08-20T09:20:09.579250,GODREJCP,936.0,938.3,935.0,937.0,2.04,937.0,19.0944,955.0944,916.9056,False,NONE,0.6,5.61,0.01,0
2026-08-20,2026-08-20T09:20:09.579250,GODREJPROP,2013.7,2023.9,2011.0,2020.0,3.15,2020.0,63.431549999999994,2077.13155,1950.26845,False,NONE,0.79,1.65,0.1,0
2026-08-20,2026-08-20T09:20:09.579250,GRASIM,3266.1,3277.8,3261.1,3273.5,1.86,3273.5,60.74946,3326.84946,3205.35054,False,NONE,0.46,-0.72,0.02,0
2026-08-20,2026-08-20T09:20:09.579250,GVT&D,4159.4,4159.7,4073.4,4082.4,3,4082.4,124.78199999999998,4284.182,4034.6179999999995,False,NONE,-0.54,12.42,0.09,0
2026-08-20,2026-08-20T09:20:09.579250,HAL,5048.0,5050.0,5015.3,5020.6,2.23,5020.6,112.57039999999999,5160.5704,4935.4296,False,NONE,0.23,3.26,0.06,-1.43
2026-08-20,2026-08-20T09:20:09.579250,HAVELLS,1276.0,1284.5,1276.0,1282.0,2.1,1282.0,26.796,1302.796,1249.204,False,NONE,0.56,4.24,0.08,2.27
2026-08-20,2026-08-20T09:20:09.579250,HCLTECH,1341.7,1348.8,1335.8,1335.8,2.37,1335.8,31.79829,1373.49829,1309.90171,False,NONE,0.98,3.2,0.03,7.35
2026-08-20,2026-08-20T09:20:09.579250,HDFCAMC,2559.9,2572.2,2553.0,2556.5,2.33,2556.5,59.64567,2619.54567,2500.25433,False,NONE,0.63,2.36,0.12,4
2026-08-20,2026-08-20T09:20:09.579250,HDFCBANK,726.0,728.75,726.0,727.6,1.66,727.6,12.051599999999999,738.0516,713.9484,False,NONE,0.75,4.53,-0.11,0
2026-08-20,2026-08-20T09:20:09.579250,HDFCLIFE,538.6,539.85,537.75,538.8,1.91,538.8,10.287260000000002,548.88726,528.3127400000001,False,NONE,0.61,0.72,0.12,0
2026-08-20,2026-08-20T09:20:09.579250,HEROMOTOCO,5735.0,5746.5,5681.5,5699.0,2,5699.0,114.7,5849.7,5620.3,False,NONE,0.04,5.21,0.15,-1.2
2026-08-20,2026-08-20T09:20:09.579250,HINDALCO,1042.0,1047.2,1038.15,1038.15,2.09,1038.15,21.7778,1063.7778,1020.2222,False,NONE,0.16,3.91,0.25,-1.56
2026-08-20,2026-08-20T09:20:09.579250,HINDPETRO,367.9,367.9,364.8,365.25,2.54,365.25,9.34466,377.24465999999995,358.55534,False,NONE,-0.25,0.08,0.05,-6.45
2026-08-20,2026-08-20T09:20:09.579250,HINDUNILVR,2021.0,2027.9,2019.3,2026.2,1.59,2026.2,32.133900000000004,2053.1339,1988.8661,False,NONE,0.5,-2.21,-0.02,0
2026-08-20,2026-08-20T09:20:09.579250,HINDZINC,571.45,574.0,569.1,570.85,3.12,570.85,17.829240000000002,589.2792400000001,553.62076,False,NONE,2.48,25.55,0.36,-5.45
2026-08-20,2026-08-20T09:20:09.579250,HYUNDAI,2191.0,2208.0,2191.0,2205.3,2.48,2205.3,54.336800000000004,2245.3368,2136.6632,False,NONE,0.98,12.75,0.17,-1.16
2026-08-20,2026-08-20T09:20:09.579250,ICICIBANK,1411.0,1411.0,1408.1,1411.0,1.43,1411.0,20.1773,1431.1773,1390.8227,False,NONE,0.56,-3.38,0.06,0
2026-08-20,2026-08-20T09:20:09.579250,ICICIGI,1620.7,1630.3,1615.2,1630.3,2.12,1630.3,34.35884000000001,1655.0588400000001,1586.34116,False,NONE,0.84,11.91,0.16,0
2026-08-20,2026-08-20T09:20:09.579250,ICICIPRULI,502.7,503.5,502.35,503.5,2.33,503.5,11.712909999999999,514.41291,490.98708999999997,False,NONE,0.77,-8.81,0.0,0
2026-08-20,2026-08-20T09:20:09.579250,IDEA,14.16,14.19,14.11,14.12,2.69,14.12,0.380904,14.540904,13.779096000000001,False,NONE,0.5,3.47,-0.02,0
2026-08-20,2026-08-20T09:20:09.579250,IDFCFIRSTB,86.19,86.24,85.8,86.1,1.98,86.1,1.706562,87.896562,84.48343799999999,False,NONE,0.51,8.07,0.01,1.33
2026-08-20,2026-08-20T09:20:09.579250,IEX,123.2,125.01,123.13,124.76,2.39,124.76,2.9444800000000004,126.14448,120.25552,False,NONE,0.71,9.33,0.03,0
2026-08-20,2026-08-20T09:20:09.579250,INDHOTEL,727.1,729.95,727.1,727.5,2.27,727.5,16.50517,743.60517,710.59483,False,NONE,0.53,13.75,0.13,-1.49
2026-08-20,2026-08-20T09:20:09.579250,INDIANB,874.8,881.55,874.8,878.05,2.58,878.05,22.56984,897.36984,852.23016,False,NONE,0.82,8.9,0.08,2.9
2026-08-20,2026-08-20T09:20:09.579250,INDIGO,5260.0,5260.0,5193.0,5197.0,2.17,5197.0,114.142,5374.142,5145.858,False,NONE,-0.01,-2.96,0.16,-1.59
2026-08-20,2026-08-20T09:20:09.579250,INDUSINDBK,1002.0,1010.9,1002.0,1008.8,2.09,1008.8,20.941799999999997,1022.9418,981.0582,False,NONE,-0.14,8.08,0.11,0
2026-08-20,2026-08-20T09:20:09.579250,INDUSTOWER,373.85,375.0,371.9,372.35,2.69,372.35,10.056565,383.906565,363.79343500000004,False,NONE,-0.07,2.29,0.06,-3.33
2026-08-20,2026-08-20T09:20:09.579250,INFY,1143.0,1148.0,1137.7,1138.4,2.1,1138.4,24.003,1167.003,1118.997,False,NONE,1.26,-7.66,0.38,0
2026-08-20,2026-08-20T09:20:09.579250,INOXWIND,74.49,74.55,73.96,74.43,3.67,74.43,2.733783,77.223783,71.75621699999999,False,NONE,0.61,2.77,0.0,0
2026-08-20,2026-08-20T09:20:09.579250,IOC,137.0,137.05,136.13,136.14,2.09,136.14,2.8632999999999997,139.8633,134.1367,False,NONE,-0.23,-0.14,0.07,0
2026-08-20,2026-08-20T09:20:09.579250,IREDA,113.98,114.47,113.98,114.2,2.55,114.2,2.90649,116.88649000000001,111.07351,False,NONE,0.73,3.19,0.01,1.92
2026-08-20,2026-08-20T09:20:09.579250,IRFC,85.0,85.89,84.75,85.79,2.37,85.79,2.0145,87.0145,82.9855,False,NONE,0.89,4.39,-0.02,0
2026-08-20,2026-08-20T09:20:09.579250,ITC,267.5,267.9,267.0,267.55,1.76,267.55,4.708,272.208,262.792,False,NONE,0.43,0.38,0.08,0
2026-08-20,2026-08-20T09:20:09.579250,JINDALSTEL,1123.9,1123.9,1115.7,1118.6,2.01,1118.6,22.59039,1146.4903900000002,1101.30961,False,NONE,0.47,0.29,0.04,1.37
2026-08-20,2026-08-20T09:20:09.579250,JIOFIN,243.95,244.8,243.85,244.35,2.35,244.35,5.732825,249.68282499999998,238.217175,False,NONE,0.62,2.65,-0.1,0
2026-08-20,2026-08-20T09:20:09.579250,JSWENERGY,546.0,547.1,545.2,545.5,2.12,545.5,11.5752,557.5752,534.4248,False,NONE,0.35,15.59,0.08,0
2026-08-20,2026-08-20T09:20:09.579250,JSWSTEEL,1290.0,1291.2,1282.5,1290.9,2.11,1290.9,27.218999999999998,1317.219,1262.781,False,NONE,0.84,2.81,0.09,-2.6
2026-08-20,2026-08-20T09:20:09.579250,JUBLFOOD,503.15,505.65,503.15,504.9,2.44,504.9,12.27686,515.42686,490.87314,False,NONE,0.84,7.62,0.13,3.13
2026-08-20,2026-08-20T09:20:09.579250,KALYANKJIL,599.1,603.2,596.9,597.9,3.58,597.9,21.44778,620.54778,577.65222,False,NONE,0.12,5.4,-0.04,0
2026-08-20,2026-08-20T09:20:09.579250,KAYNES,3849.9,3870.6,3820.6,3825.8,3.84,3825.8,147.83616,3997.73616,3702.0638400000003,False,NONE,-0.33,0.35,0.03,-1.27
2026-08-20,2026-08-20T09:20:09.579250,KEI,5716.7,5758.8,5706.5,5756.0,2.37,5756.0,135.48579,5852.1857899999995,5581.21421,False,NONE,0.86,2.37,0.03,0
2026-08-20,2026-08-20T09:20:09.579250,KFINTECH,950.0,954.55,932.1,949.2,3.1,949.2,29.45,979.45,920.55,False,NONE,0.34,12.25,5.84,-4
2026-08-20,2026-08-20T09:20:09.579250,KOTAKBANK,394.0,396.0,393.55,395.65,1.59,395.65,6.264600000000001,400.2646,387.7354,False,NONE,0.97,-6.77,0.21,0
2026-08-20,2026-08-20T09:20:09.579250,KPITTECH,593.8,597.95,592.75,593.0,3.1,593.0,18.407799999999998,612.2077999999999,575.3922,False,NONE,0.36,0.66,0.02,0
2026-08-20,2026-08-20T09:20:09.579250,LAURUSLABS,1810.0,1826.0,1809.9,1823.0,2.03,1823.0,36.742999999999995,1846.743,1773.257,False,NONE,0.94,9.11,0.01,0
2026-08-20,2026-08-20T09:20:09.579250,LICHSGFIN,490.7,491.55,489.9,489.95,1.7,489.95,8.341899999999999,499.0419,482.3581,False,NONE,0.11,5.91,0.03,0
2026-08-20,2026-08-20T09:20:09.579250,LICI,416.45,416.9,415.3,416.9,2.44,416.9,10.16138,426.61138,406.28862,False,NONE,0.9,4,0.11,-1.33
2026-08-20,2026-08-20T09:20:09.579250,LODHA,1219.0,1226.9,1217.9,1224.2,2.88,1224.2,35.1072,1254.1072,1183.8928,False,NONE,1.12,4.32,0.18,0
2026-08-20,2026-08-20T09:20:09.579250,LT,4051.1,4067.7,4044.3,4060.5,1.56,4060.5,63.197160000000004,4114.29716,3987.9028399999997,False,NONE,0.73,-2.05,0.11,0
2026-08-20,2026-08-20T09:20:09.579250,LTF,318.4,318.4,317.15,317.5,2.85,317.5,9.074399999999999,327.4744,309.32559999999995,False,NONE,0.51,-1.95,0.01,0
2026-08-20,2026-08-20T09:20:09.579250,LTM,4551.0,4645.0,4549.9,4624.3,3.12,4624.3,141.99120000000002,4692.9912,4409.0088,False,NONE,1.6,3.62,0.64,2.04
2026-08-20,2026-08-20T09:20:09.579250,LUPIN,2238.3,2238.5,2231.3,2235.0,1.61,2235.0,36.03663,2274.3366300000002,2202.26337,False,NONE,0.5,-2.59,0.03,2.27
2026-08-20,2026-08-20T09:20:09.579250,M&M,3433.0,3433.0,3410.0,3410.0,1.81,3410.0,62.1373,3495.1373,3370.8627,False,NONE,-0.3,3.83,0.13,0
2026-08-20,2026-08-20T09:20:09.579250,MANAPPURAM,347.0,348.0,346.2,348.0,5.48,348.0,19.015600000000003,366.0156,327.9844,False,NONE,1.31,-39.62,0.01,0
2026-08-20,2026-08-20T09:20:09.579250,MANKIND,2397.2,2403.1,2392.2,2399.9,2.23,2399.9,53.457559999999994,2450.6575599999996,2343.74244,False,NONE,0.38,5.34,0.21,0
2026-08-20,2026-08-20T09:20:09.579250,MARICO,854.0,856.0,842.85,850.5,1.71,850.5,14.603399999999999,868.6034,839.3966,False,NONE,0.34,3.55,0.28,0
2026-08-20,2026-08-20T09:20:09.579250,MARUTI,13748.0,13798.0,13680.0,13680.0,1.78,13680.0,244.71439999999998,13992.7144,13503.2856,False,NONE,0.23,-2.63,0.08,0
2026-08-20,2026-08-20T09:20:09.579250,MAXHEALTH,998.0,1002.0,995.9,997.7,2.32,997.7,23.153599999999997,1021.1536,974.8464,False,NONE,0.03,-0.7,0.06,0
2026-08-20,2026-08-20T09:20:09.579250,MAZDOCK,2566.2,2578.0,2565.0,2570.0,2.77,2570.0,71.08373999999999,2637.28374,2495.11626,False,NONE,0.8,4.46,-0.02,0
2026-08-20,2026-08-20T09:20:09.579250,MCX,3015.0,3052.0,3000.1,3052.0,3.2,3052.0,96.48,3111.48,2918.52,False,NONE,3.07,3.44,0.43,8.11
2026-08-20,2026-08-20T09:20:09.579250,MFSL,1561.8,1566.0,1561.0,1566.0,2.25,1566.0,35.140499999999996,1596.9405,1526.6595,False,NONE,0.84,-0.17,0.1,-2.08
2026-08-20,2026-08-20T09:20:09.579250,MIDCPNIFTY,14900.0,14942.5,14900.0,14941.9,1.04,14941.9,154.96,15054.96,14745.04,False,NONE,0.61,-4.14,0.01,1.11
2026-08-20,2026-08-20T09:20:09.579250,MOTHERSON,172.0,172.62,170.5,170.54,2.36,170.54,4.0592,176.0592,167.9408,False,NONE,-0.18,6.18,0.19,0
2026-08-20,2026-08-20T09:20:09.579250,MOTILALOFS,952.9,956.95,951.55,952.95,2.46,952.95,23.44134,976.34134,929.45866,False,NONE,0.63,6.48,-0.21,-1.32
2026-08-20,2026-08-20T09:20:09.579250,MPHASIS,2449.0,2462.3,2438.3,2442.0,2.82,2442.0,69.06179999999999,2518.0618,2379.9382,False,NONE,0.65,-0.3,-0.04,0
2026-08-20,2026-08-20T09:20:09.579250,MUTHOOTFIN,2910.0,2965.0,2910.0,2965.0,2.87,2965.0,83.51700000000001,2993.517,2826.483,False,NONE,3.8,51.58,0.55,-2.13
2026-08-20,2026-08-20T09:20:09.579250,NAM-INDIA,1229.5,1238.2,1222.6,1236.6,2.84,1236.6,34.9178,1264.4178,1194.5822,False,NONE,1,8.07,0.13,5.88
2026-08-20,2026-08-20T09:20:09.579250,NATIONALUM,391.0,395.0,390.0,392.5,3.35,392.5,13.098500000000001,404.0985,377.9015,False,NONE,2.04,12.92,0.2,3.17
2026-08-20,2026-08-20T09:20:09.579250,NAUKRI,1382.0,1388.7,1368.4,1368.4,2.59,1368.4,35.7938,1417.7938,1346.2062,False,NONE,-0.38,7.28,0.04,-1.52
2026-08-20,2026-08-20T09:20:09.579250,NBCC,87.99,88.3,87.99,88.16,2.48,88.16,2.182152,90.172152,85.80784799999999,False,NONE,0.81,1.3,-0.09,0
2026-08-20,2026-08-20T09:20:09.579250,NESTLEIND,1480.0,1484.1,1470.4,1471.0,1.92,1471.0,28.416,1508.416,1451.584,False,NONE,0.27,-2.1,0.03,0
