trading_date,observation_timestamp,Symbol,Open,High,Low,Close,ATM Straddle %,current_price,opening_straddle_premium,upper_straddle_breakout_level,lower_straddle_breakout_level,standard_straddle_breakout,breakout_direction,Price Chg %,IV Chg %,OI Chg %,PCR Chg %
2026-08-27,2026-08-27T09:20:10.246693,JSWENERGY,548.0,548.45,545.5,545.5,4.83,545.5,26.468400000000003,574.4684,521.5316,False,NONE,-0.7,2.26,0.1,0
2026-08-27,2026-08-27T09:20:10.246693,JSWSTEEL,1360.0,1360.0,1348.0,1355.3,4.69,1355.3,63.784000000000006,1423.784,1296.216,False,NONE,0.55,-1.07,0.07,0.99
2026-08-27,2026-08-27T09:20:10.246693,JUBLFOOD,499.15,500.35,497.35,498.95,6.08,498.95,30.348319999999998,529.4983199999999,468.80168,False,NONE,0.01,-2.43,-0.02,0
2026-08-27,2026-08-27T09:20:10.246693,KALYANKJIL,612.85,619.9,612.2,616.55,8.32,616.55,50.98912,663.83912,561.8608800000001,False,NONE,0.52,-0.17,0.12,0
2026-08-27,2026-08-27T09:20:10.246693,KAYNES,4060.5,4119.0,4050.0,4118.0,9.12,4118.0,370.31759999999997,4430.8176,3690.1824,False,NONE,0.88,0.85,0.42,0
2026-08-27,2026-08-27T09:20:10.246693,KEI,5599.0,5599.0,5500.8,5526.8,6.41,5526.8,358.89590000000004,5957.8959,5240.1041,False,NONE,-0.6,2.94,0.22,-1.8
2026-08-27,2026-08-27T09:20:10.246693,KFINTECH,972.0,978.0,972.0,978.0,7.39,978.0,71.8308,1043.8308,900.1692,False,NONE,-0.04,-2.54,0.06,-1.72
2026-08-27,2026-08-27T09:20:10.246693,KOTAKBANK,416.6,425.3,416.6,422.3,4.09,422.3,17.03894,433.63894000000005,399.56106,False,NONE,0.87,8.65,0.33,1.32
2026-08-27,2026-08-27T09:20:10.246693,KPITTECH,586.95,593.0,586.95,591.3,6.7,591.3,39.32565,626.27565,547.62435,False,NONE,-0.04,6.53,0.03,0
2026-08-27,2026-08-27T09:20:10.246693,LAURUSLABS,1880.8,1893.2,1878.1,1886.3,5.28,1886.3,99.30624,1980.10624,1781.4937599999998,False,NONE,0.29,-1.17,-0.05,1.45
2026-08-27,2026-08-27T09:20:10.246693,LICHSGFIN,531.0,536.65,530.8,536.65,5.05,536.65,26.815499999999997,557.8155,504.1845,False,NONE,1.27,4.26,-0.02,0
2026-08-27,2026-08-27T09:20:10.246693,LICI,420.6,423.5,420.6,422.5,4.44,422.5,18.67464,439.27464000000003,401.92536,False,NONE,0.46,-3.02,0.01,1.23
2026-08-27,2026-08-27T09:20:10.246693,LODHA,1205.5,1219.0,1205.0,1216.0,7.18,1216.0,86.5549,1292.0549,1118.9451,False,NONE,0.61,-3.74,0.04,-0.98
2026-08-27,2026-08-27T09:20:10.246693,LT,4086.0,4086.6,4045.0,4063.0,3.85,4063.0,157.311,4243.311,3928.689,False,NONE,-0.44,2.31,-0.03,-2.63
2026-08-27,2026-08-27T09:20:10.246693,LTF,325.0,325.25,324.35,324.4,6.7,324.4,21.775,346.775,303.225,False,NONE,-0.06,2.02,0.05,0
2026-08-27,2026-08-27T09:20:10.246693,LTM,4475.0,4510.6,4460.6,4489.9,7.2,4489.9,322.2,4797.2,4152.8,False,NONE,0.34,-0.5,0.04,-2.3
2026-08-27,2026-08-27T09:20:10.246693,LUPIN,2190.0,2193.4,2158.4,2173.9,4.87,2173.9,106.653,2296.653,2083.347,False,NONE,-1.72,9.19,0.49,1.52
2026-08-27,2026-08-27T09:20:10.246693,M&M,3436.3,3439.9,3410.0,3420.0,4.48,3420.0,153.94624000000002,3590.2462400000004,3282.35376,False,NONE,-0.4,2.94,0.22,-1.35
2026-08-27,2026-08-27T09:20:10.246693,MAHABANK,86.3,86.5,85.65,85.68,8.19,85.68,7.067969999999999,93.36797,79.23203,False,NONE,-0.64,3.21,0.61,-2.78
2026-08-27,2026-08-27T09:20:10.246693,MANAPPURAM,370.0,371.75,369.7,369.9,6.49,369.9,24.013,394.013,345.987,False,NONE,-0.26,4.68,0.06,0
2026-08-27,2026-08-27T09:20:10.246693,MANKIND,2415.3,2422.5,2405.5,2421.0,5.36,2421.0,129.46008,2544.76008,2285.8399200000003,False,NONE,0.2,-4.13,0.04,-1.37
2026-08-27,2026-08-27T09:20:10.246693,MARICO,839.75,839.75,833.55,833.75,3.95,833.75,33.170125000000006,872.920125,806.579875,False,NONE,-0.46,-2.54,0.0,-1.27
2026-08-27,2026-08-27T09:20:10.246693,MARUTI,13631.0,13659.0,13606.0,13625.0,4.36,13625.0,594.3116,14225.3116,13036.6884,False,NONE,-0.15,2.72,0.05,-1.67
2026-08-27,2026-08-27T09:20:10.246693,MAXHEALTH,1011.6,1016.5,1008.0,1014.4,5.1,1014.4,51.5916,1063.1916,960.0084,False,NONE,-0.34,3.16,0.23,0
2026-08-27,2026-08-27T09:20:10.246693,MAZDOCK,2655.0,2655.0,2633.2,2642.7,6.38,2642.7,169.389,2824.389,2485.611,False,NONE,-0.25,1.42,0.11,0
2026-08-27,2026-08-27T09:20:10.246693,MCX,3332.6,3358.4,3332.6,3352.3,7.08,3352.3,235.94808,3568.54808,3096.65192,False,NONE,-0.23,2.37,-0.01,0
2026-08-27,2026-08-27T09:20:10.246693,MFSL,1587.0,1601.0,1585.7,1588.9,5.7,1588.9,90.459,1677.459,1496.541,False,NONE,-0.36,4.18,0.0,1.96
2026-08-27,2026-08-27T09:20:10.246693,MIDCPNIFTY,15025.0,15056.2,15025.0,15055.0,2.64,15055.0,396.66,15421.66,14628.34,False,NONE,0.19,-,0.15,-1.89
2026-08-27,2026-08-27T09:20:10.246693,MOTHERSON,167.47,168.68,167.34,168.5,5.96,168.5,9.981212,177.451212,157.488788,False,NONE,0.95,6.41,-0.03,-0.9
2026-08-27,2026-08-27T09:20:10.246693,MOTILALOFS,1043.0,1049.0,1042.0,1044.65,6.28,1044.65,65.5004,1108.5004,977.4996,False,NONE,-0.1,0.62,0.07,0
2026-08-27,2026-08-27T09:20:10.246693,MPHASIS,2424.0,2426.3,2401.1,2421.0,7.05,2421.0,170.892,2594.892,2253.108,False,NONE,-0.22,-1.76,0.02,0
