trading_date,observation_timestamp,Symbol,Open,High,Low,Close,ATM Straddle %,current_price,opening_straddle_premium,upper_straddle_breakout_level,lower_straddle_breakout_level,standard_straddle_breakout,breakout_direction,Price Chg %,IV Chg %,OI Chg %,PCR Chg %
2026-08-21,2026-08-21T09:20:10.997557,360ONE,1207.9,1208.9,1203.6,1205.1,2.51,1205.1,30.31829,1238.21829,1177.5817100000002,False,NONE,0.07,3.77,-0.09,-1.37
2026-08-21,2026-08-21T09:20:10.997557,ABB,7485.0,7548.5,7472.5,7472.5,2.21,7472.5,165.4185,7650.4185,7319.5815,False,NONE,0.01,10.54,-0.04,1.96
2026-08-21,2026-08-21T09:20:10.997557,ABCAPITAL,408.8,409.45,408.3,408.6,2.13,408.6,8.70744,417.50744000000003,400.09256,False,NONE,0.34,8.66,0.14,-1.41
2026-08-21,2026-08-21T09:20:10.997557,ADANIENSOL,1550.5,1556.6,1547.7,1555.6,2.61,1555.6,40.46805,1590.96805,1510.03195,False,NONE,0.58,3.79,-0.03,2.38
2026-08-21,2026-08-21T09:20:10.997557,ADANIENT,2990.0,3008.2,2987.6,3007.0,1.88,3007.0,56.211999999999996,3046.212,2933.788,False,NONE,0.44,1.49,0.34,1.56
2026-08-21,2026-08-21T09:20:10.997557,ADANIGREEN,1315.0,1325.9,1310.1,1322.7,2.64,1322.7,34.716,1349.716,1280.284,False,NONE,1.14,2.52,-0.18,4.26
2026-08-21,2026-08-21T09:20:10.997557,ADANIPORTS,1693.0,1702.0,1693.0,1697.7,1.74,1697.7,29.4582,1722.4582,1663.5418,False,NONE,0.3,-0.59,-0.1,1.96
2026-08-21,2026-08-21T09:20:10.997557,ADANIPOWER,203.72,204.35,203.28,204.14,2.37,204.14,4.828164,208.54816399999999,198.891836,False,NONE,0.41,7.48,-0.01,0.0
2026-08-21,2026-08-21T09:20:10.997557,ALKEM,5397.0,5411.0,5391.0,5391.0,1.63,5391.0,87.97109999999999,5484.9711,5309.0289,False,NONE,-0.04,-18.46,-0.02,0.0
2026-08-21,2026-08-21T09:20:10.997557,AMBER,7290.0,7315.5,7285.0,7304.5,2.35,7304.5,171.315,7461.315,7118.685,False,NONE,0.26,3.83,-0.02,0.0
2026-08-21,2026-08-21T09:20:10.997557,AMBUJACEM,411.25,412.25,410.15,412.25,1.7,412.25,6.99125,418.24125,404.25875,False,NONE,-0.04,3.78,0.29,0.0
2026-08-21,2026-08-21T09:20:10.997557,ANGELONE,290.25,290.25,288.0,289.95,2.75,289.95,7.981875,298.231875,282.268125,False,NONE,-0.1,4.4,-0.25,1.96
2026-08-21,2026-08-21T09:20:10.997557,APLAPOLLO,2149.0,2151.5,2142.0,2143.2,1.61,2143.2,34.5989,2183.5989,2114.4011,False,NONE,0.18,4.07,0.12,0.0
2026-08-21,2026-08-21T09:20:10.997557,APOLLOHOSP,8700.0,8742.0,8700.0,8711.0,1.12,8711.0,97.44000000000001,8797.44,8602.56,False,NONE,-0.1,-4.92,0.1,0.0
2026-08-21,2026-08-21T09:20:10.997557,ASHOKLEY,173.99,173.99,172.57,172.71,1.82,172.71,3.166618,177.156618,170.823382,False,NONE,-0.44,0.09,0.11,1.45
2026-08-21,2026-08-21T09:20:10.997557,ASIANPAINT,2620.2,2639.8,2620.2,2631.7,1.63,2631.7,42.70925999999999,2662.90926,2577.4907399999997,False,NONE,-0.14,6.04,0.07,0.0
2026-08-21,2026-08-21T09:20:10.997557,ASTRAL,1535.0,1540.9,1528.2,1535.0,1.76,1535.0,27.016,1562.016,1507.984,False,NONE,-0.13,3.07,0.12,0.0
2026-08-21,2026-08-21T09:20:10.997557,AUBANK,1086.9,1089.6,1084.8,1086.7,2.12,1086.7,23.042280000000005,1109.9422800000002,1063.85772,False,NONE,-0.05,9.06,-0.05,0.0
2026-08-21,2026-08-21T09:20:10.997557,AUROPHARMA,1615.0,1624.3,1615.0,1623.5,2.3,1623.5,37.144999999999996,1652.145,1577.855,False,NONE,0.48,4.11,-0.1,0.0
2026-08-21,2026-08-21T09:20:10.997557,AXISBANK,1246.4,1252.9,1246.4,1247.3,1.44,1247.3,17.94816,1264.34816,1228.4518400000002,False,NONE,-0.22,-0.38,0.02,0.0
2026-08-21,2026-08-21T09:20:10.997557,BAJAJ-AUTO,11775.0,11778.0,11713.0,11716.0,1.34,11716.0,157.78500000000003,11932.785,11617.215,False,NONE,-0.2,1.57,0.15,0.0
2026-08-21,2026-08-21T09:20:10.997557,BAJAJFINSV,2017.0,2023.8,2017.0,2023.2,1.57,2023.2,31.666900000000002,2048.6669,1985.3331,False,NONE,0.08,3.71,0.16,0.0
2026-08-21,2026-08-21T09:20:10.997557,BAJAJHLDNG,11370.0,11428.0,11369.0,11428.0,2.25,11428.0,255.825,11625.825,11114.175,False,NONE,0.33,9.65,-0.05,2.5
2026-08-21,2026-08-21T09:20:10.997557,BAJFINANCE,1104.4,1104.9,1096.1,1100.0,1.9,1100.0,20.983600000000003,1125.3836000000001,1083.4164,False,NONE,0.07,8.38,0.1,0.0
2026-08-21,2026-08-21T09:20:10.997557,BANDHANBNK,176.51,176.51,175.25,175.29,1.63,175.29,2.877113,179.387113,173.63288699999998,False,NONE,0.01,-2,-0.01,0.0
2026-08-21,2026-08-21T09:20:10.997557,BANKBARODA,245.29,245.29,244.0,244.26,1.86,244.26,4.562394,249.852394,240.72760599999998,False,NONE,-0.29,9.84,-0.04,0.0
2026-08-21,2026-08-21T09:20:10.997557,BANKEX,65066.75,65089.15,65038.85,65089.15,1.13,65089.15,735.2542749999999,65802.004275,64331.495725,False,NONE,-,-8.89,0.0,-1.19
2026-08-21,2026-08-21T09:20:10.997557,BANKINDIA,142.56,142.56,141.88,142.18,1.91,142.18,2.722896,145.282896,139.837104,False,NONE,-0.23,-0.81,0.06,0.0
2026-08-21,2026-08-21T09:20:10.997557,BANKNIFTY,57638.6,57724.0,57585.2,57626.2,0.91,57626.2,524.51126,58163.11126,57114.08874,False,NONE,-0.02,-0.19,0.17,0.0
2026-08-21,2026-08-21T09:20:10.997557,BDL,1330.4,1334.6,1325.8,1329.2,2.07,1329.2,27.539279999999998,1357.93928,1302.8607200000001,False,NONE,0.82,3.89,-0.23,0.0
2026-08-21,2026-08-21T09:20:10.997557,BEL,411.5,412.0,409.4,410.6,1.6,410.6,6.5840000000000005,418.084,404.916,False,NONE,0.48,-1.28,0.13,0.0
2026-08-21,2026-08-21T09:20:10.997557,BHARATFORG,2049.0,2056.1,2043.0,2043.0,1.78,2043.0,36.4722,2085.4722,2012.5278,False,NONE,-0.53,-0.67,0.03,0.0
2026-08-21,2026-08-21T09:20:10.997557,BHARTIARTL,1951.0,1953.5,1947.8,1947.8,1.24,1947.8,24.1924,1975.1924,1926.8076,False,NONE,-0.04,4.14,0.04,0.0
2026-08-21,2026-08-21T09:20:10.997557,BHEL,414.85,416.1,413.95,414.95,2.25,414.95,9.334125,424.184125,405.51587500000005,False,NONE,-0.11,-0.76,-0.11,0.0
2026-08-21,2026-08-21T09:20:10.997557,BIOCON,414.75,414.9,413.3,413.3,1.86,413.3,7.7143500000000005,422.46435,407.03565,False,NONE,0.05,-1.98,0.11,0.0
2026-08-21,2026-08-21T09:20:10.997557,BLUESTARCO,1521.6,1521.6,1512.8,1514.9,1.85,1514.9,28.1496,1549.7495999999999,1493.4504,False,NONE,0.32,4.54,0.05,-1.72
2026-08-21,2026-08-21T09:20:10.997557,BOSCHLTD,48445.0,48445.0,48220.0,48305.0,1.69,48305.0,818.7205,49263.7205,47626.2795,False,NONE,-0.58,16.52,0.21,1.02
2026-08-21,2026-08-21T09:20:10.997557,BPCL,307.8,308.5,307.45,308.0,2.04,308.0,6.279120000000001,314.07912,301.52088000000003,False,NONE,0.06,1.17,0.13,0.0
2026-08-21,2026-08-21T09:20:10.997557,BRITANNIA,5524.0,5525.0,5449.5,5453.5,1.88,5453.5,103.85119999999999,5627.8512,5420.1488,False,NONE,-1.17,15.92,0.33,-1.72
2026-08-21,2026-08-21T09:20:10.997557,BSE,3250.0,3289.9,3246.0,3271.7,3.33,3271.7,108.225,3358.225,3141.775,False,NONE,-0.63,8.85,0.72,0.0
2026-08-21,2026-08-21T09:20:10.997557,CAMS,754.0,755.4,751.6,751.6,1.73,751.6,13.0442,767.0442,740.9558,False,NONE,0.02,1.32,-0.13,0.0
2026-08-21,2026-08-21T09:20:10.997557,CANBK,129.06,129.67,129.06,129.25,2.0,129.25,2.5812,131.6412,126.4788,False,NONE,-0.37,-1.2,0.15,0.0
2026-08-21,2026-08-21T09:20:10.997557,CDSL,1354.0,1358.5,1353.1,1356.6,2.34,1356.6,31.6836,1385.6836,1322.3164,False,NONE,0.27,6.3,-0.03,0.0
2026-08-21,2026-08-21T09:20:10.997557,CGPOWER,873.9,876.9,872.9,872.9,2.28,872.9,19.924919999999997,893.82492,853.9750799999999,False,NONE,0.09,4.08,0.31,1.79
2026-08-21,2026-08-21T09:20:10.997557,CHOLAFIN,1884.2,1884.2,1868.4,1874.1,2.08,1874.1,39.19136,1923.39136,1845.00864,False,NONE,-0.51,6.04,0.22,-1.45
