Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Price,Price Chg%,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price chg (%),Volume chg (%),OI chg (%),Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg (%)
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HAL,4601.3,7.4,0.16,3155250,9300,0.3,0.74,30.13,4.55,14.47 - 53.21,19.31 / 20.15 / 28.30,40.42,71.43,56.03,49.53,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HAVELLS,1242.2,8,0.65,6655500,83500,1.27,0.74,26.86,0.04,11.54 - 42.97,19.35 / 26.77 / 25.00,48.74,70.2,38.81,0.34,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HCLTECH,1280.2,9.1,0.72,21171600,136000,0.65,0.75,28.24,5.26,6.26 - 40.81,44.85 / 50.15 / 45.04,63.62,73.88,-37.03,-43.69,-37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HDFCAMC,2546,27,1.07,4392000,5100,0.12,0.65,28.63,-0.1,12.58 - 45.32,42.10 / 44.28 / 46.10,49.02,68.16,-32,-35.34,-37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HDFCBANK,749.7,1.6,0.21,220784850,1035450,0.47,0.48,24.49,2.51,9.44 - 39.01,33.23 / 32.80 / 33.75,50.9,83.27,-26.3,-25.34,-27.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HDFCLIFE,558.35,0.55,0.1,27489000,64900,0.24,0.62,23.72,0.51,8.35 - 36.02,28.65 / 28.56 / 31.19,55.55,73.47,-17.21,-16.95,-23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HEROMOTOCO,5073.1,41.1,0.82,3443550,16050,0.47,0.57,29.77,0.92,12.96 - 41.20,35.03 / 29.18 / 26.54,59.53,80,-15.02,2.02,12.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HINDALCO,951.9,2.6,0.27,37631300,119700,0.32,0.83,29.34,-1.05,10.16 - 46.60,18.75 / 22.22 / 26.29,52.63,69.8,56.48,32.04,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HINDPETRO,391.35,7.6,1.98,33657525,81000,0.24,0.77,29.93,1.35,16.66 - 55.76,32.28 / 39.19 / 44.36,33.94,44.49,-7.28,-23.63,-32.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HINDUNILVR,2185,27.3,1.27,11096400,120600,1.1,0.82,21.51,0.56,0.36 - 32.27,17.55 / 25.27 / 23.47,66.28,71.02,22.56,-14.88,-8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HINDZINC,539.8,5.1,0.95,15446025,127400,0.83,0.54,28.73,-0.76,15.38 - 59.92,19.60 / 21.94 / 32.08,29.97,29.39,46.58,30.95,-10.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,HYUNDAI,1944.5,21.5,1.12,3335475,7150,0.21,0.48,35.95,-1.05,19.09 - 57.66,23.64 / 33.76 / 32.31,43.71,65.38,52.07,6.49,11.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,ICICIBANK,1427.4,-0.7,-0.05,79072000,137900,0.17,0.66,19.34,3.92,9.59 - 33.61,17.33 / 20.11 / 20.43,40.59,68.98,11.6,-3.83,-5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,ICICIGI,1668.9,-4.8,-0.29,3867500,5525,0.14,0.95,25.63,-0.7,13.70 - 37.84,72.28 / 53.23 / 47.35,49.42,82.45,-64.54,-51.85,-45.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,ICICIPRULI,508.4,4.45,0.88,13701100,58275,0.43,0.7,29.17,4.74,12.98 - 41.12,42.88 / 38.08 / 41.17,57.53,84.08,-31.97,-23.4,-29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,IDEA,13.33,0.1,0.76,3634575225,11436000,0.32,0.57,41.3,5.01,19.52 - 105.00,22.29 / 25.71 / 32.13,25.48,19.59,85.28,60.64,28.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,IDFCFIRSTB,88.39,7.16,8.81,253328075,34104175,15.56,0.76,30.68,-0.62,13.50 - 90.98,21.57 / 26.84 / 31.45,22.17,70.2,42.23,14.31,-2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,IEX,127.67,2.56,2.05,34730400,226200,0.66,0.92,33.33,8.25,19.27 - 213.32,41.47 / 36.87 / 33.69,21.66,55.51,-19.63,-9.6,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,INDHOTEL,737,6.55,0.9,14854000,70000,0.47,0.79,23.59,6.07,12.12 - 41.83,19.49 / 27.21 / 27.73,38.61,50.61,21.04,-13.3,-14.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,INDIANB,839.9,11.1,1.34,8215000,68000,0.83,0.94,29.08,1.82,17.18 - 45.58,36.96 / 54.34 / 46.72,41.9,48.98,-21.32,-46.49,-37.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,INDIGO,5177,157,3.13,4558200,25500,0.56,0.91,29.36,-1.74,11.28 - 86.94,33.50 / 36.20 / 44.70,23.9,67.76,-12.36,-18.9,-34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,INDUSINDBK,1010.55,8.7,0.87,25678800,-2800,-0.01,0.83,27.94,2.87,17.32 - 83.38,45.71 / 41.54 / 39.20,16.08,47.35,-38.88,-32.74,-28.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,INDUSTOWER,398.1,2.1,0.53,59904600,76500,0.13,0.52,29.58,2.25,15.67 - 75.07,20.43 / 23.21 / 24.69,23.42,64.08,44.79,27.45,19.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,INFY,1061,20.5,1.97,69836000,924000,1.34,0.76,29.45,-1.27,7.21 - 64.15,29.77 / 40.03 / 45.13,39.06,67.76,-1.07,-26.43,-34.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,INOXWIND,78.28,1.1,1.43,60646400,70400,0.12,0.76,45.4,10.09,16.48 - 63.54,29.51 / 29.91 / 43.96,61.45,75.1,53.85,51.79,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,IOC,140.28,2.1,1.52,109239000,799500,0.74,0.91,27.67,1.95,11.74 - 55.58,25.61 / 27.31 / 32.28,36.34,69.8,8.04,1.32,-14.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,IREDA,117.4,1.29,1.11,51738850,40725,0.08,0.95,34.95,-4.09,18.63 - 52.88,17.42 / 26.95 / 30.37,47.65,56.33,100.63,29.68,15.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,IRFC,87.25,0.69,0.8,60868500,81375,0.13,0.86,31.58,1.41,17.59 - 45.57,11.16 / 18.14 / 32.07,50,59.59,182.97,74.09,-1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,ITC,288.85,3.5,1.23,102145875,814200,0.8,0.78,21.84,3.9,6.61 - 30.11,14.94 / 18.02 / 16.43,64.81,91.84,46.18,21.2,32.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,JINDALSTEL,1057.5,16.5,1.59,7295000,135625,1.89,0.54,29.83,-1.26,16.51 - 43.23,20.00 / 25.98 / 29.25,49.85,73.88,49.15,14.82,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,JIOFIN,237,1.46,0.62,109925950,296100,0.27,0.6,28.32,4.54,16.26 - 47.21,30.45 / 37.60 / 34.53,38.97,60,-7,-24.68,-17.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,JSWENERGY,555.6,0.45,0.08,15227375,41925,0.28,0.85,28.84,8.79,13.33 - 46.66,34.91 / 35.26 / 32.50,46.53,48.98,-17.39,-18.21,-11.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,JSWSTEEL,1248.2,-0.7,-0.06,31479300,24300,0.08,0.6,24.62,3.49,14.75 - 40.61,21.93 / 20.60 / 22.01,38.17,53.88,12.27,19.51,11.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,JUBLFOOD,421.95,5.55,1.33,12278750,-17500,-0.14,0.93,35.29,1.79,13.88 - 59.12,30.78 / 41.26 / 37.08,47.33,80.82,14.65,-14.47,-4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,KALYANKJIL,580.9,4.45,0.77,17230050,64800,0.38,1.31,55.1,4.22,17.49 - 72.39,59.71 / 99.15 / 90.18,68.51,96.33,-7.72,-44.43,-38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,KAYNES,3122.3,12.5,0.4,2375100,11550,0.49,1.01,56.24,18.62,19.42 - 91.42,30.43 / 50.99 / 49.38,51.14,90.61,84.82,10.3,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,KEI,4859,41.5,0.86,1856050,700,0.04,0.61,39.07,1.9,14.61 - 51.38,22.61 / 32.42 / 38.11,66.52,88.16,72.8,20.51,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,KFINTECH,877.15,24.7,2.9,3016450,74175,2.52,0.7,36.26,-0.03,18.49 - 90.49,34.85 / 35.17 / 36.31,24.68,55.92,4.05,3.1,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,KOTAKBANK,389.5,2,0.52,128058000,138000,0.11,0.75,21.2,4.95,9.59 - 40.23,31.40 / 36.02 / 31.74,37.89,54.69,-32.48,-41.14,-33.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,KPITTECH,580,8.35,1.46,10140875,-775,-0.01,0.96,43.06,4.46,12.07 - 69.90,46.33 / 85.22 / 71.07,53.59,80,-7.06,-49.47,-39.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,LAURUSLABS,1657.7,45.3,2.81,12892800,325550,2.59,0.48,30.48,-3.21,14.20 - 46.75,26.79 / 33.84 / 32.77,50.02,64.49,13.77,-9.93,-6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,LICHSGFIN,534.2,4.65,0.88,16951000,9000,0.05,0.63,29.56,3.43,11.15 - 45.09,16.40 / 22.95 / 25.82,54.24,85.71,80.24,28.8,14.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,LICI,422.25,5.8,1.39,12793200,-1400,-0.01,0.39,29.07,3.67,11.05 - 49.26,14.19 / 21.63 / 26.63,47.16,86.94,104.86,34.4,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,LODHA,1110.6,13.1,1.19,11222500,128750,1.16,0.73,38.92,0.36,19.11 - 64.99,37.42 / 50.73 / 46.16,43.18,78.78,4.01,-23.28,-15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,LT,3834,21.5,0.56,7252175,43925,0.61,0.97,26.16,3.97,7.49 - 44.73,18.09 / 19.05 / 27.17,50.13,82.45,44.61,37.32,-3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,LTF,306.35,6.75,2.25,38205000,87750,0.23,0.67,34.62,0.55,18.80 - 69.14,20.63 / 41.91 / 49.75,31.43,68.16,67.81,-17.39,-30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,LTM,4124.2,37.1,0.91,2335800,9600,0.41,0.78,33.68,4.66,24.10 - 57.18,- / - / -,28.96,36.73,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,LUPIN,2414.7,29.9,1.25,3443350,10200,0.3,0.93,26.02,-2.73,12.85 - 37.30,34.09 / 32.61 / 28.70,53.87,75.92,-23.67,-20.21,-9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,M&M,3205,30.1,0.95,9914600,41400,0.42,0.94,28.45,2.41,11.90 - 69.36,28.63 / 31.47 / 32.09,28.8,78.37,-0.63,-9.6,-11.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MANAPPURAM,357.85,4.4,1.24,23739000,117000,0.5,0.45,37.76,-2.15,18.17 - 52.52,40.91 / 44.55 / 43.09,57.03,78.78,-7.7,-15.24,-12.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MANKIND,2545.1,20.2,0.8,1848000,750,0.04,0.7,32.76,7.41,16.24 - 89.23,31.50 / 29.04 / 31.33,22.63,84.08,4,12.81,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MARICO,860.5,6.7,0.78,9423600,18000,0.19,0.6,25.4,3.84,13.08 - 31.88,15.06 / 21.55 / 20.22,65.53,92.65,68.66,17.87,25.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MARUTI,13495,118,0.88,1380850,15800,1.16,0.49,27.12,2.88,6.97 - 41.98,21.57 / 36.67 / 36.13,57.55,89.39,25.73,-26.04,-24.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MAXHEALTH,1096.3,12.6,1.16,7355250,15750,0.21,1.06,27.27,0.81,16.74 - 60.69,16.92 / 27.64 / 35.20,23.96,53.47,61.17,-1.34,-22.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MAZDOCK,2285,10.6,0.47,3502800,3600,0.1,0.93,34.69,2.12,13.38 - 82.60,15.60 / 28.49 / 29.93,30.79,54.29,122.37,21.76,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MCX,2746.8,11.6,0.42,4549275,23400,0.52,0.92,38.85,3.05,15.54 - 62.68,39.93 / 49.09 / 42.90,49.45,65.31,-2.7,-20.86,-9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MFSL,1532.1,5.8,0.38,5168800,19200,0.37,1.41,22.26,-28.08,9.89 - 39.49,20.36 / 30.22 / 33.82,41.79,24.08,9.33,-26.34,-34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MIDCPNIFTY,14605,110.85,0.76,1271040,-1560,-0.12,1,16.06,-0.93,9.53 - 42.98,13.08 / 15.44 / 16.98,19.52,46.94,22.78,4.02,-5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MOTHERSON,147.67,1.38,0.94,70097700,141450,0.2,0.68,36.37,4.87,18.24 - 54.43,18.83 / 19.91 / 28.82,50.1,71.02,93.15,82.67,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MOTILALOFS,874.15,-1.6,-0.18,4991000,137950,2.84,0.59,35.31,0.46,22.84 - 53.32,46.09 / 46.78 / 50.13,40.91,42.31,-23.39,-24.52,-29.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MPHASIS,2339.9,36.6,1.59,2939200,14025,0.48,0.59,32.05,2.96,18.02 - 52.99,43.48 / 52.56 / 44.87,40.12,52.65,-26.29,-39.02,-28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,MUTHOOTFIN,3048.8,44.1,1.47,4785825,2200,0.05,0.51,36.8,3.52,11.92 - 66.80,27.90 / 33.68 / 41.01,45.34,80.82,31.9,9.26,-10.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,NAM-INDIA,1122,15.3,1.38,5318125,625,0.01,0.7,31.64,0.32,23.39 - 77.66,39.39 / 41.03 / 42.01,15.2,7.76,-19.68,-22.89,-24.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,NATIONALUM,346.3,0.1,0.03,26660625,93750,0.35,0.9,37.93,3.95,17.37 - 66.87,35.10 / 42.54 / 48.04,41.54,76.73,8.06,-10.84,-21.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,NAUKRI,1184.85,15.25,1.3,9865900,43450,0.44,0.47,32.68,-3.83,15.66 - 47.35,23.11 / 60.69 / 53.36,53.71,65.31,41.41,-46.15,-38.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,NBCC,95.61,1.31,1.39,48308000,442000,0.92,0.71,40.79,5.65,21.65 - 80.34,28.55 / 34.89 / 39.23,32.61,68.98,42.87,16.91,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,NESTLEIND,1462.8,12.7,0.88,6510500,9500,0.15,0.48,21.44,2,10.62 - 38.91,30.84 / 28.77 / 27.99,38.25,68.57,-30.48,-25.48,-23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,NHPC,78.05,-0.01,-0.01,106383650,194600,0.18,0.82,30.42,9.03,13.23 - 53.10,18.38 / 22.71 / 24.67,43.12,74.69,65.51,33.95,23.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,NIFTY,23990.4,115.8,0.49,8206250,20345,0.25,1.05,13,-1.89,5.90 - 34.26,10.23 / 14.03 / 15.13,25.04,69.39,27.08,-7.34,-14.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,NIFTYNXT50,72600,505.8,0.7,8825,50,0.57,-,-,-,9.05 - 31.76,9.70 / 14.18 / 17.65,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,NMDC,84.41,0.48,0.57,227515500,81000,0.04,0.99,27.35,4.99,13.00 - 48.01,16.43 / 15.79 / 22.40,40.99,46.53,66.46,73.21,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,NTPC,351.65,2.55,0.73,51556500,376500,0.74,0.79,21.62,0.65,6.73 - 36.84,20.42 / 17.99 / 21.19,49.45,83.27,5.88,20.18,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,NYKAA,326.65,1.75,0.54,31096875,50000,0.16,1.12,36.67,21.75,15.47 - 51.48,18.04 / 23.50 / 34.67,58.87,91.84,103.27,56.04,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,OBEROIRLTY,1818,8.3,0.46,4336150,12250,0.28,0.58,31.75,14.41,14.15 - 45.00,21.63 / 34.36 / 32.58,57.05,76.73,46.79,-7.6,-2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,OFSS,10904,222,2.08,1078000,-700,-0.06,0.63,39.42,2.02,13.10 - 74.39,42.50 / 40.96 / 44.00,42.94,84.49,-7.25,-3.76,-10.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-27.xlsx,OIL,435,-11.35,-2.54,12913600,71400,0.56,0.85,29.52,4.31,14.18 - 47.82,39.94 / 30.46 / 30.21,45.6,50.2,-26.09,-3.09,-2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
