Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
MIDCPNIFTY,14605.0,0.76,1271040.0,-0.12,,,,,,,,,10800.0,-98.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,14605.0,,
INDUSINDBK,1010.55,0.87,25678800.0,-0.01,,,,,,,,,93800.0,-99.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1010.55,,
LICI,422.25,1.39,12793200.0,-0.01,,,,,,,,,53200.0,-99.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,422.25,,
FOCIT,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,,,
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,,,
POWERINDIA,31295.0,0.0,334900.0,0.43,,,,,,,,,2800.0,-98.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,31295.0,31920.9,30043.199999999997
DALBHARAT,1784.0,-1.08,1996800.0,1.42,,,,,,,,,73125.0,-96.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1784.0,1819.68,1712.6399999999999
ULTRACEMCO,11865.0,-0.23,1167100.0,0.98,,,,,,,,,23800.0,-95.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,11865.0,12102.300000000001,11390.4
MOTILALOFS,874.15,-0.18,4991000.0,2.84,,,,,,,,,182125.0,-97.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,874.15,891.633,839.184
SHRIRAMFIN,1010.8,-0.11,19645725.0,2.06,,,,,,,,,850575.0,-94.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1010.8,1031.016,970.3679999999999
BANKINDIA,143.33,-0.1,53107600.0,3.69,,,,,,,,,4513600.0,-82.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,20,SELL,Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,143.33,146.19660000000002,137.5968
ONGC,246.05,-1.38,34080750.0,0.74,,,,,,,,,729000.0,-96.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,246.05,250.971,236.208
ABB,7349.5,-0.15,1555875.0,0.93,,,,,,,,,52250.0,-95.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,7349.5,7496.49,7055.5199999999995
BAJAJ-AUTO,11200.0,-0.11,1552125.0,0.26,,,,,,,,,13125.0,-98.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,11200.0,11424.0,10752.0
COALINDIA,425.0,-0.28,38565450.0,0.17,,,,,,,,,172800.0,-98.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,425.0,433.5,408.0
BHARTIARTL,1910.7,-0.01,48007775.0,0.13,,,,,,,,,118750.0,-98.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1910.7,1948.914,1834.272
VBL,458.35,-0.15,32865675.0,0.45,,,,,,,,,216750.0,-98.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,458.35,467.51700000000005,440.016
OIL,435.0,-2.54,12913600.0,0.56,,,,,,,,,141400.0,-98.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,435.0,443.7,417.59999999999997
PAYTM,1288.1,-0.19,11588400.0,0.24,,,,,,,,,126150.0,-98.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1288.1,1313.8619999999999,1236.5759999999998
DRREDDY,1148.3,-0.18,9760000.0,0.43,,,,,,,,,97500.0,-98.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1148.3,1171.266,1102.368
CONCOR,476.2,-0.45,10622500.0,0.46,,,,,,,,,108750.0,-97.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,476.2,485.724,457.152
SBILIFE,1865.0,-0.11,5440875.0,0.19,,,,,,,,,43125.0,-98.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1865.0,1902.3,1790.3999999999999
NHPC,78.05,-0.01,106383650.0,0.18,,,,,,,,,375300.0,-99.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,78.05,79.611,74.928
ICICIBANK,1427.4,-0.05,79072000.0,0.17,,,,,,,,,234500.0,-99.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1427.4,1455.948,1370.304
SHREECEM,26500.0,-0.36,214375.0,0.12,,,,,,,,,750.0,-99.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,26500.0,27030.0,25440.0
CROMPTON,251.35,-0.24,34756900.0,0.26,,,,,,,,,135450.0,-99.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,251.35,256.377,241.296
ICICIGI,1668.9,-0.29,3867500.0,0.14,,,,,,,,,13000.0,-99.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1668.9,1702.278,1602.144
JSWSTEEL,1248.2,-0.06,31479300.0,0.08,,,,,,,,,33075.0,-99.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1248.2,1273.164,1198.272
