Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason
SENSEX,78900.05,0.7,35780.0,0.39,,,,,,,,,4140.0,-75.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
ABB,7275.0,-0.12,2205375.0,0.91,,,,,,,,,486500.0,-61.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
MUTHOOTFIN,2827.0,-9.93,7728875.0,5.36,,,,,,,,,1376650.0,-23.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
DIXON,13501.0,-2.28,2504250.0,1.25,,,,,,,,,162800.0,-85.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,Negative Price Momentum
MIDCPNIFTY,14876.0,0.4,1849800.0,0.19,,,,,,,,,28680.0,-86.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
GAIL,175.15,-3.99,88980750.0,4.81,,,,,,,,,10110400.0,-83.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
FORTIS,950.05,0.05,9172125.0,0.08,,,,,,,,,87575.0,-86.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
PETRONET,282.5,0.43,31745200.0,0.3,,,,,,,,,262200.0,-86.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
GODREJPROP,2105.2,-0.39,7428850.0,0.34,,,,,,,,,64025.0,-85.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
PERSISTENT,5360.0,-3.75,3583500.0,0.03,,,,,,,,,324875.0,-83.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,Negative Price Momentum
UPL,612.7,0.85,30778825.0,0.42,,,,,,,,,285905.0,-83.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
APOLLOHOSP,8933.5,-0.66,1919125.0,0.49,,,,,,,,,18500.0,-84.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
MCX,2669.8,-1.23,7234425.0,0.63,,,,,,,,,129150.0,-85.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,Negative Price Momentum
UNOMINDA,1198.2,0.95,4443450.0,-0.31,,,,,,,,,51700.0,-92.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
MARICO,873.6,-0.19,15625200.0,0.4,,,,,,,,,224400.0,-92.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
RBLBANK,376.9,0.45,45583475.0,0.16,,,,,,,,,717550.0,-92.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
VEDL,267.85,0.89,49646650.0,-0.06,,,,,,,,,448500.0,-92.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
TATACONSUM,1093.6,0.45,15631000.0,-0.01,,,,,,,,,72600.0,-92.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
HDFCBANK,754.0,0.27,297901500.0,0.12,,,,,,,,,1235650.0,-92.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
TATASTEEL,191.3,0.36,166705000.0,0.5,,,,,,,,,3423750.0,-92.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
ALKEM,5702.0,-1.08,1389250.0,-0.02,,,,,,,,,10125.0,-92.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,Negative Price Momentum
PGEL,620.85,0.88,10822400.0,0.11,,,,,,,,,214700.0,-91.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
HINDALCO,988.0,0.88,52469900.0,0.34,,,,,,,,,476000.0,-91.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
NMDC,85.49,0.22,341955000.0,0.02,,,,,,,,,526500.0,-91.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
LAURUSLABS,1808.0,-0.27,16410950.0,0.24,,,,,,,,,323000.0,-91.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
UNITDSPR,1523.6,0.27,7910400.0,-0.06,,,,,,,,,56400.0,-91.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
BANKBARODA,245.91,0.82,128284650.0,0.07,,,,,,,,,555750.0,-91.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
OBEROIRLTY,1842.5,0.34,5418350.0,0.06,,,,,,,,,33950.0,-91.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
YESBANK,22.98,0.66,1186869300.0,-0.03,,,,,,,,,3980800.0,-91.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
COCHINSHIP,1437.0,0.53,5508000.0,-0.54,,,,,,,,,92000.0,-90.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
JIOFIN,258.45,0.43,177535450.0,0.43,,,,,,,,,3522650.0,-93.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
HINDZINC,545.3,0.74,29279950.0,-0.08,,,,,,,,,197225.0,-93.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
JSWSTEEL,1287.6,0.82,39659625.0,0.02,,,,,,,,,151200.0,-93.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
ADANIPOWER,214.35,0.94,154804850.0,0.08,,,,,,,,,809400.0,-93.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
SBIN,1038.0,0.52,80937000.0,0.02,,,,,,,,,404250.0,-93.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
COALINDIA,415.5,0.04,80264250.0,-0.03,,,,,,,,,417150.0,-93.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
HDFCLIFE,553.45,0.37,46005300.0,0.45,,,,,,,,,392700.0,-93.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
HAL,4672.2,0.36,5114400.0,0.07,,,,,,,,,36450.0,-93.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
JSWENERGY,562.9,0.98,25098025.0,-0.09,,,,,,,,,111800.0,-93.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
HAVELLS,1273.0,0.76,9492000.0,-0.19,,,,,,,,,59500.0,-93.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
BSE,3663.0,0.23,8470200.0,0.98,,,,,,,,,184600.0,-93.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
DLF,663.95,0.48,46355250.0,0.11,,,,,,,,,223250.0,-93.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
SONACOMS,773.25,0.61,10381875.0,0.64,,,,,,,,,173950.0,-93.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
TRENT,3032.6,0.63,10838700.0,-0.05,,,,,,,,,37800.0,-93.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
OIL,458.9,-0.25,16016000.0,0.07,,,,,,,,,100800.0,-93.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
LICI,427.2,0.97,18564000.0,-0.09,,,,,,,,,92400.0,-94.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
BEL,392.35,0.65,103053150.0,0.05,,,,,,,,,675450.0,-94.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
MAXHEALTH,1110.0,0.54,9731400.0,0.44,,,,,,,,,79800.0,-94.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
RELIANCE,1315.0,0.28,102741000.0,0.03,,,,,,,,,658500.0,-94.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
AXISBANK,1240.5,0.43,80591250.0,0.02,,,,,,,,,265000.0,-94.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
NBCC,95.94,0.83,99105500.0,0.01,,,,,,,,,416000.0,-94.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
SUPREMEIND,3492.0,0.32,2288475.0,0.01,,,,,,,,,8400.0,-94.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
AUROPHARMA,1579.5,-0.31,9959400.0,0.16,,,,,,,,,36300.0,-94.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
DABUR,424.75,0.54,29910000.0,-0.1,,,,,,,,,223750.0,-94.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
ADANIPORTS,1714.7,0.64,20740400.0,0.08,,,,,,,,,230850.0,-94.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
TATAPOWER,383.0,0.31,62135400.0,0.05,,,,,,,,,282750.0,-94.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
TECHM,1655.6,0.18,17982000.0,0.2,,,,,,,,,141000.0,-94.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
ULTRACEMCO,12020.0,0.79,1637150.0,0.25,,,,,,,,,13450.0,-94.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
POWERGRID,285.7,0.49,44148400.0,-0.03,,,,,,,,,131100.0,-94.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
BOSCHLTD,41295.0,0.65,209500.0,-0.02,,,,,,,,,950.0,-94.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
FEDERALBNK,359.0,0.03,85945000.0,0.03,,,,,,,,,242500.0,-94.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
VBL,445.75,0.26,52946925.0,0.17,,,,,,,,,223125.0,-94.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,
