Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
ABCAPITAL,422.5,4.03,36347500.0,1.59,,,,,,,,,4110600.0,-85.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:4.03|OI:1.59|VOL:-85.06|FUT:nan,PDNA_BA41361D,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,422.5,,
CHOLAFIN,1906.5,2.67,12938750.0,1.27,,,,,,,,,435625.0,-85.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:2.67|OI:1.27|VOL:-85.4|FUT:nan,PDNA_DE4B51E7,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1906.5,,
MOTHERSON,153.67,1.37,126388650.0,0.25,,,,,,,,,1943400.0,-94.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.37|OI:0.25|VOL:-94.1|FUT:nan,PDNA_6B47F432,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,153.67,,
BAJFINANCE,1174.0,2.55,60594750.0,0.83,,,,,,,,,1956750.0,-93.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:2.55|OI:0.83|VOL:-93.34|FUT:nan,PDNA_DF4369B9,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1174.0,,
FORCEMOT,18409.0,2.33,262525.0,0.02,,,,,,,,,8925.0,-92.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:2.33|OI:0.02|VOL:-92.96|FUT:nan,PDNA_ADEC47C0,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,18409.0,,
BAJAJFINSV,2073.8,1.85,8701800.0,0.22,,,,,,,,,254700.0,-94.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.85|OI:0.22|VOL:-94.03|FUT:nan,PDNA_659831D5,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2073.8,,
ADANIENSOL,1669.4,1.22,19155150.0,0.2,,,,,,,,,245025.0,-89.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.22|OI:0.2|VOL:-89.32|FUT:nan,PDNA_9409D1B2,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1669.4,,
GODFRYPHLP,2166.3,2.72,1769625.0,0.11,,,,,,,,,31900.0,-89.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:2.72|OI:0.11|VOL:-89.54|FUT:nan,PDNA_CDF0E5A2,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2166.3,,
ASIANPAINT,2781.7,1.09,7484000.0,0.07,,,,,,,,,85500.0,-88.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.09|OI:0.07|VOL:-88.06|FUT:nan,PDNA_C5157123,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2781.7,,
ASHOKLEY,172.12,3.28,148535000.0,0.6,,,,,,,,,6515000.0,-87.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:3.28|OI:0.6|VOL:-87.67|FUT:nan,PDNA_DE545FFF,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,172.12,,
BLUESTARCO,1704.0,1.52,3117725.0,0.01,,,,,,,,,3900.0,-98.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.52|OI:0.01|VOL:-98.69|FUT:nan,PDNA_9296E6D4,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1704.0,,
LT,3994.5,1.02,11680550.0,0.01,,,,,,,,,149625.0,-89.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.02|OI:0.01|VOL:-89.79|FUT:nan,PDNA_09BB322C,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3994.5,,
SHRIRAMFIN,1066.8,1.6,26499825.0,0.24,,,,,,,,,441375.0,-92.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.6|OI:0.24|VOL:-92.63|FUT:nan,PDNA_C5C5CBA1,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1066.8,,
CAMS,807.5,1.16,6996825.0,0.04,,,,,,,,,80850.0,-92.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.16|OI:0.04|VOL:-92.41|FUT:nan,PDNA_6173CCD9,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,807.5,,
BANKNIFTY,57750.0,0.57,2132370.0,0.81,,,,,,,,,85890.0,-79.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.57|OI:0.81|VOL:-79.26|FUT:nan,PDNA_8F0F13C3,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,57750.0,,
NIFTY,24618.9,0.68,12714325.0,0.74,,,,,,,,,438815.0,-81.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.68|OI:0.74|VOL:-81.23|FUT:nan,PDNA_0B7B6D2A,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,24618.9,,
SENSEX,78900.05,0.7,35780.0,0.39,,,,,,,,,4140.0,-75.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.7|OI:0.39|VOL:-75.42|FUT:nan,PDNA_7474E193,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,78900.05,,
MIDCPNIFTY,14876.0,0.4,1849800.0,0.19,,,,,,,,,28680.0,-86.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.4|OI:0.19|VOL:-86.06|FUT:nan,PDNA_C388384E,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,14876.0,,
PETRONET,282.5,0.43,31745200.0,0.3,,,,,,,,,262200.0,-86.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.43|OI:0.3|VOL:-86.73|FUT:nan,PDNA_F912AD49,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,282.5,,
UPL,612.7,0.85,30778825.0,0.42,,,,,,,,,285905.0,-83.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.85|OI:0.42|VOL:-83.73|FUT:nan,PDNA_0C6CF3F9,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,612.7,,
FORTIS,950.05,0.05,9172125.0,0.08,,,,,,,,,87575.0,-86.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.05|OI:0.08|VOL:-86.42|FUT:nan,PDNA_3951C669,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,950.05,,
ICICIPRULI,519.95,0.54,18617475.0,0.05,,,,,,,,,71225.0,-91.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.54|OI:0.05|VOL:-91.13|FUT:nan,PDNA_CF47DA06,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,519.95,,
CANBK,125.94,0.53,397818000.0,0.08,,,,,,,,,1903500.0,-90.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.53|OI:0.08|VOL:-90.74|FUT:nan,PDNA_B4FA493D,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,125.94,,
PNB,113.72,0.42,290816000.0,0.06,,,,,,,,,1856000.0,-90.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.42|OI:0.06|VOL:-90.72|FUT:nan,PDNA_3631F45A,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,113.72,,
PRESTIGE,1629.7,0.48,5049450.0,0.1,,,,,,,,,48150.0,-90.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.48|OI:0.1|VOL:-90.97|FUT:nan,PDNA_ACD27A2E,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1629.7,,
FINNIFTY,26865.0,0.7,31740.0,0.38,,,,,,,,,1440.0,-89.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.7|OI:0.38|VOL:-89.92|FUT:nan,PDNA_372A9C4A,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,26865.0,,
HYUNDAI,2228.4,2.97,4109875.0,0.86,,,,,,,,,240350.0,-94.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:2.97|OI:0.86|VOL:-94.16|FUT:nan,PDNA_61920A59,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2228.4,,
WAAREEENER,2687.9,1.27,7606550.0,0.03,,,,,,,,,34125.0,-97.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.27|OI:0.03|VOL:-97.3|FUT:nan,PDNA_37E93D2B,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2687.9,,
TCS,2402.9,1.09,31725675.0,0.08,,,,,,,,,177525.0,-96.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.09|OI:0.08|VOL:-96.57|FUT:nan,PDNA_F971BCAF,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2402.9,,
PREMIERENE,1038.1,1.29,7465900.0,0.21,,,,,,,,,83850.0,-96.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.29|OI:0.21|VOL:-96.0|FUT:nan,PDNA_B64F4E74,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1038.1,,
SAIL,171.9,1.52,180165100.0,0.01,,,,,,,,,1184400.0,-92.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.52|OI:0.01|VOL:-92.89|FUT:nan,PDNA_EAB08D4E,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,171.9,,
UNIONBANK,174.01,1.17,119519250.0,0.1,,,,,,,,,703575.0,-93.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,20,SELL,Positive Price Momentum,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:1.17|OI:0.1|VOL:-93.41|FUT:nan,PDNA_4FAE60C3,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,174.01,,
CONCOR,528.7,0.65,21871250.0,0.07,,,,,,,,,101250.0,-89.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.65|OI:0.07|VOL:-89.05|FUT:nan,PDNA_D1556245,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,528.7,,
EICHERMOT,7937.0,0.98,3992100.0,0.4,,,,,,,,,81500.0,-87.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.98|OI:0.4|VOL:-87.84|FUT:nan,PDNA_B212AE87,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,7937.0,,
HINDUNILVR,2116.8,0.51,15016200.0,0.1,,,,,,,,,142200.0,-87.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.51|OI:0.1|VOL:-87.54|FUT:nan,PDNA_C8C7579C,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2116.8,,
VOLTAS,1338.1,0.71,7065000.0,0.29,,,,,,,,,89625.0,-90.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.71|OI:0.29|VOL:-90.59|FUT:nan,PDNA_9C7C7772,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1338.1,,
ETERNAL,306.5,0.79,156587100.0,0.1,,,,,,,,,1013650.0,-97.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.79|OI:0.1|VOL:-97.35|FUT:nan,PDNA_5840893E,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,306.5,,
IEX,133.46,0.41,71883750.0,0.09,,,,,,,,,117450.0,-97.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.41|OI:0.09|VOL:-97.7|FUT:nan,PDNA_6C3AE47B,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,133.46,,
PFC,427.3,0.38,50887200.0,0.06,,,,,,,,,183300.0,-97.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.38|OI:0.06|VOL:-97.46|FUT:nan,PDNA_4AAEE9DF,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,427.3,,
HCLTECH,1353.0,0.41,27332000.0,0.14,,,,,,,,,126800.0,-97.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.41|OI:0.14|VOL:-97.43|FUT:nan,PDNA_939037D7,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1353.0,,
KFINTECH,932.35,0.04,3731175.0,0.23,,,,,,,,,21275.0,-97.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.04|OI:0.23|VOL:-97.34|FUT:nan,PDNA_7E9CB468,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,932.35,,
VBL,445.75,0.26,52946925.0,0.17,,,,,,,,,223125.0,-94.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.26|OI:0.17|VOL:-94.93|FUT:nan,PDNA_6C7ADC10,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,445.75,,
INDHOTEL,747.0,0.74,20918000.0,0.14,,,,,,,,,129000.0,-95.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.74|OI:0.14|VOL:-95.57|FUT:nan,PDNA_499422F7,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,747.0,,
RECLTD,373.75,0.4,44033850.0,0.01,,,,,,,,,146475.0,-95.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.4|OI:0.01|VOL:-95.57|FUT:nan,PDNA_38CB3DD1,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,373.75,,
KOTAKBANK,393.55,0.6,176124000.0,0.01,,,,,,,,,516000.0,-92.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.6|OI:0.01|VOL:-92.9|FUT:nan,PDNA_B6695758,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,393.55,,
TVSMOTOR,4349.9,0.62,9613100.0,0.34,,,,,,,,,129850.0,-92.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.62|OI:0.34|VOL:-92.98|FUT:nan,PDNA_B7364FA5,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,4349.9,,
BEL,392.35,0.65,103053150.0,0.05,,,,,,,,,675450.0,-94.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.65|OI:0.05|VOL:-94.12|FUT:nan,PDNA_F8A6CEBD,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,392.35,,
MAXHEALTH,1110.0,0.54,9731400.0,0.44,,,,,,,,,79800.0,-94.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.54|OI:0.44|VOL:-94.1|FUT:nan,PDNA_B26AA54D,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1110.0,,
RELIANCE,1315.0,0.28,102741000.0,0.03,,,,,,,,,658500.0,-94.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.28|OI:0.03|VOL:-94.21|FUT:nan,PDNA_B77A2C76,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1315.0,,
AXISBANK,1240.5,0.43,80591250.0,0.02,,,,,,,,,265000.0,-94.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.43|OI:0.02|VOL:-94.44|FUT:nan,PDNA_B6E29477,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1240.5,,
SUPREMEIND,3492.0,0.32,2288475.0,0.01,,,,,,,,,8400.0,-94.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.32|OI:0.01|VOL:-94.52|FUT:nan,PDNA_06451672,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,3492.0,,
NBCC,95.94,0.83,99105500.0,0.01,,,,,,,,,416000.0,-94.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.83|OI:0.01|VOL:-94.48|FUT:nan,PDNA_83E3F2AB,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,95.94,,
TATAPOWER,383.0,0.31,62135400.0,0.05,,,,,,,,,282750.0,-94.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.31|OI:0.05|VOL:-94.83|FUT:nan,PDNA_01D0D831,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,383.0,,
ADANIPORTS,1714.7,0.64,20740400.0,0.08,,,,,,,,,230850.0,-94.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.64|OI:0.08|VOL:-94.68|FUT:nan,PDNA_4CCD81EE,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1714.7,,
FEDERALBNK,359.0,0.03,85945000.0,0.03,,,,,,,,,242500.0,-94.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_3_8_2026.xlsx,0,SELL,,Fresh Long Buildup,PAT:Fresh Long Buildup|SCR:|P:0.03|OI:0.03|VOL:-94.55|FUT:nan,PDNA_6291821C,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,359.0,,
