Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Price,Price Chg%,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price chg (%),Volume chg (%),OI chg (%),Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg (%)
TRENT,6.57,3020.0,3044.0,3018.5,3032.6,19,0.63,1.79,5.66,-22.0,-0.05,0.01,1.33,-93.0,-0.91,12.0,0.16,105,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVSMOTOR,5.3,4364.0,4384.9,4339.5,4349.9,27,0.62,1.6,6.41,184.0,0.34,-0.09,-8.65,1532.0,10.86,255.0,1.75,-1277,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULTRACEMCO,3.69,12000.0,12056.0,11954.0,12020.0,94,0.79,1.69,9.41,81.0,0.25,0.03,5.36,-19.0,-0.22,206.0,4.3,225,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIONBANK,6.07,172.98,174.64,172.73,174.01,2.02,1.17,2.03,6.99,26.0,0.1,0.0,0.0,-30.0,-0.49,2.0,0.04,32,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNITDSPR,4.38,1523.9,1528.1,1516.0,1523.6,4.1,0.27,0.96,4.5,-12.0,-0.06,0.0,0.0,-8.0,-0.15,7.0,0.15,15,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNOMINDA,7.73,1198.0,1199.7,1191.2,1198.2,11.3,0.95,1.61,4.63,-25.0,-0.31,0.02,2.41,-46.0,-1.7,9.0,0.4,55,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPL,6.71,607.2,613.9,596.6,612.7,5.15,0.85,2.68,8.48,94.0,0.42,-0.03,-3.57,149.0,4.55,16.0,0.58,-133,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,5.8,446.15,447.3,444.75,445.75,1.15,0.26,1.14,4.17,69.0,0.17,0.0,0.0,32.0,0.18,-16.0,-0.18,-48,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEDL,5.89,268.0,269.65,267.75,267.85,2.35,0.89,1.08,3.79,-27.0,-0.06,0.01,1.69,-321.0,-1.36,-22.0,-0.16,299,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VMM,5.88,107.74,108.49,107.6,108.4,0.72,0.67,2.24,7.91,-4.0,-0.04,0.0,0.0,6.0,0.33,-7.0,-0.69,-13,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOLTAS,7.06,1329.2,1342.0,1319.6,1338.1,9.4,0.71,1.62,4.91,55.0,0.29,0.01,0.83,-2.0,-0.06,1.0,0.03,3,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAAREEENER,6.08,2674.9,2691.3,2667.1,2687.9,33.6,1.27,1.52,5.18,12.0,0.03,0.0,0.0,-125.0,-0.7,-64.0,-0.63,61,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIPRO,5.46,184.8,185.39,184.29,184.9,0.87,0.47,1.46,5.52,82.0,0.11,0.0,0.0,97.0,0.42,7.0,0.05,-90,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YESBANK,5.39,22.94,23.04,22.94,22.98,0.15,0.66,1.17,4.51,-12.0,-0.03,0.0,0.0,-60.0,-0.63,-22.0,-0.37,38,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZYDUSLIFE,5.61,1133.5,1135.1,1122.2,1124.0,-8.7,-0.77,1.63,6.11,2.0,0.02,-0.01,-1.35,10.0,0.64,1.0,0.09,-9,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-03.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,Symbol,Price,Price Chg,Price Chg (%),Total OI,Total OI Chg,Total OI Chg (%),PCR,IV,IV Chg (%),IV Range (1Yr),HV (10/20/30 Days),IVR,IVP,IV/HV10 %,IV/HV20 %,IV/HV30 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,360ONE,1147.3,7.3,0.64,4133500,-1500,-0.04,0.55,31.65,2.49,12.77 - 60.46,34.86 / 40.51 / 37.31,39.59,62.86,-9.21,-21.87,-15.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ABB,7275,-8.5,-0.12,2205375,19875,0.91,0.57,36.17,-12.93,12.82 - 55.54,15.81 / 41.11 / 37.00,54.66,90.61,128.78,-12.02,-2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ABCAPITAL,422.5,16.35,4.03,36347500,570400,1.59,0.75,30.55,6.71,17.61 - 49.88,35.28 / 40.08 / 39.55,40.1,58.37,-13.41,-23.78,-22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ADANIENSOL,1669.4,20.2,1.22,19155150,37800,0.2,0.58,32.85,1.96,15.92 - 70.07,27.40 / 33.05 / 32.36,31.27,32.24,19.89,-0.61,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ADANIENT,3066,40.5,1.34,15904539,-33372,-0.21,0.77,29.25,1.81,13.70 - 55.87,30.65 / 29.76 / 35.57,36.87,40.82,-4.57,-1.71,-17.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ADANIGREEN,1418.4,28.5,2.05,26702400,-85200,-0.32,0.6,38.64,7.18,15.79 - 97.29,50.20 / 45.80 / 42.49,28.04,47.76,-23.03,-15.63,-9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ADANIPORTS,1714.7,10.9,0.64,20740400,16625,0.08,0.58,26.34,4.77,12.26 - 48.61,32.15 / 27.60 / 28.60,38.73,64.9,-18.07,-4.57,-7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ADANIPOWER,214.35,1.99,0.94,154804850,131350,0.08,0.7,34.52,4.35,22.32 - 78.01,30.48 / 35.03 / 30.24,21.91,4.82,13.25,-1.46,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ALKEM,5702,-62.5,-1.08,1389250,-250,-0.02,0.54,28.94,2.05,13.41 - 40.78,23.36 / 23.95 / 22.58,56.74,84.08,23.89,20.84,28.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,AMBER,7481,5,0.07,1230900,500,0.04,1.16,38.51,5.85,16.81 - 64.03,32.32 / 34.30 / 32.64,45.96,74.69,19.15,12.27,17.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,AMBUJACEM,439.45,4.9,1.13,79380000,-92400,-0.12,0.73,24.12,4.24,15.18 - 45.11,26.04 / 27.99 / 31.78,29.87,48.98,-7.37,-13.83,-24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ANGELONE,298.5,-0.35,-0.12,26697500,67500,0.25,0.52,36.59,5.72,17.39 - 57.96,32.22 / 36.98 / 37.22,47.33,40.82,13.56,-1.05,-1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,APLAPOLLO,1850.1,29.3,1.61,4669700,-19950,-0.43,0.86,27.68,-5.43,8.20 - 40.75,29.79 / 27.38 / 23.75,59.85,71.02,-7.08,1.1,16.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,APOLLOHOSP,8933.5,-59,-0.66,1919125,9375,0.49,0.66,22.9,5.63,9.79 - 47.61,11.07 / 12.92 / 14.43,34.66,74.29,106.87,77.24,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ASHOKLEY,172.12,5.47,3.28,148535000,880000,0.6,0.99,34.78,6.65,14.12 - 47.87,36.93 / 38.34 / 39.59,61.21,69.8,-5.82,-9.29,-12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ASIANPAINT,2781.7,30.1,1.09,7484000,5000,0.07,0.62,22.18,0.54,8.53 - 37.24,21.07 / 20.09 / 22.05,47.54,59.59,5.27,10.4,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,ASTRAL,1436.4,11.4,0.8,7263250,-2125,-0.03,0.64,31.05,4.55,13.79 - 52.12,29.56 / 27.80 / 41.25,45.03,75.92,5.04,11.69,-24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,AUBANK,1057.6,4.7,0.45,21849000,3000,0.01,0.79,24.42,4,16.29 - 74.08,46.28 / 37.39 / 36.53,14.07,33.06,-47.23,-34.69,-33.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,AUROPHARMA,1579.5,-4.9,-0.31,9959400,15950,0.16,0.67,29.86,1.43,16.22 - 48.20,30.03 / 26.44 / 31.82,42.65,73.88,-0.57,12.93,-6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,AXISBANK,1240.5,5.3,0.43,80591250,16250,0.02,0.7,19.5,1.67,12.00 - 40.40,34.63 / 29.43 / 26.68,26.41,54.69,-43.69,-33.74,-26.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BAJAJ-AUTO,11503,-43,-0.37,1935900,6150,0.32,1.56,22.25,4.12,13.51 - 35.33,39.02 / 32.19 / 32.09,40.05,49.39,-42.98,-30.88,-30.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BAJAJFINSV,2073.8,37.6,1.85,8701800,18900,0.22,0.77,22.41,8.42,12.73 - 35.42,41.67 / 35.66 / 32.28,42.66,62.86,-46.22,-37.16,-30.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BAJAJHLDNG,11356,-50,-0.44,344175,3525,1.03,0.54,29.04,1.86,21.22 - 61.59,23.67 / 33.07 / 30.48,19.37,39.58,22.69,-12.19,-4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BAJFINANCE,1174,29.2,2.55,60594750,498000,0.83,1.11,25.71,6.5,16.72 - 42.85,59.46 / 46.59 / 39.95,34.4,58.37,-56.76,-44.82,-35.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BANDHANBNK,174.61,1.07,0.62,131652000,-50400,-0.04,0.53,36.21,5.29,12.67 - 79.07,107.92 / 87.97 / 74.48,35.45,66.12,-66.45,-58.84,-51.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BANKBARODA,245.91,2.01,0.82,128284650,90675,0.07,1.01,25.68,3.8,13.00 - 48.13,35.09 / 32.05 / 33.99,36.09,48.57,-26.82,-19.88,-24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BANKINDIA,140.28,1.94,1.4,98025200,-208000,-0.21,0.83,31.36,5.87,14.29 - 59.98,32.15 / 45.11 / 38.64,37.36,53.06,-2.46,-30.48,-18.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BANKNIFTY,57750,324.8,0.57,2132370,17160,0.81,0.86,12.58,0.24,6.65 - 38.76,13.44 / 18.91 / 17.76,18.47,55.1,-6.4,-33.47,-29.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BDL,1250.8,14.7,1.19,7176125,-17850,-0.25,0.79,40.86,5.15,17.11 - 53.54,20.81 / 28.90 / 33.95,65.19,77.96,96.35,41.38,20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BEL,392.35,2.55,0.65,103053150,54150,0.05,0.58,24.14,4.82,15.33 - 59.83,28.21 / 27.63 / 26.39,19.8,38.37,-14.43,-12.63,-8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BHARATFORG,2224.1,12.6,0.57,7637500,15000,0.2,0.86,32.3,4.56,16.12 - 46.76,18.32 / 25.16 / 27.30,52.81,73.06,76.31,28.38,18.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BHARTIARTL,1972.4,-4.1,-0.21,54662050,71250,0.13,0.79,20.57,6.41,8.38 - 28.10,22.85 / 23.62 / 22.99,61.82,80.82,-9.98,-12.91,-10.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BHEL,411.6,2.5,0.61,80311875,15750,0.02,0.6,34.21,4.49,19.15 - 54.97,24.77 / 41.66 / 42.36,42.04,65.71,38.11,-17.88,-19.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BIOCON,426.5,-0.8,-0.19,47437500,47500,0.1,0.73,30.59,6.22,15.85 - 43.30,12.56 / 41.89 / 35.33,53.7,72.65,143.55,-26.98,-13.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BLUESTARCO,1704,25.5,1.52,3117725,325,0.01,1.04,37.85,10.58,13.03 - 50.57,26.59 / 33.77 / 29.84,66.12,84.08,42.35,12.08,26.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BOSCHLTD,41295,265,0.65,209500,-50,-0.02,1.29,29.93,3.82,10.01 - 46.12,21.51 / 18.04 / 18.85,55.16,78.37,39.14,65.91,58.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BPCL,327.8,6.65,2.07,40815350,156025,0.38,0.73,27.62,6.68,15.82 - 56.01,22.88 / 25.68 / 29.20,33.51,46.94,20.72,7.55,-5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BRITANNIA,5439.5,13.5,0.25,1952625,-1500,-0.08,0.6,27.3,7.48,12.58 - 34.32,21.84 / 22.29 / 23.58,67.71,88.98,25,22.48,15.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,BSE,3663,8.3,0.23,8470200,82200,0.98,0.85,39.53,5.47,19.55 - 61.04,34.08 / 32.79 / 30.41,48.16,62.86,15.99,20.56,29.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,CAMS,807.5,9.25,1.16,6996825,2475,0.04,0.67,35.47,6.26,17.15 - 80.12,30.12 / 35.84 / 30.80,47.5,92.24,17.76,-1.03,15.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,CANBK,125.94,0.66,0.53,397818000,337500,0.08,0.7,29.23,3.87,15.88 - 49.71,28.44 / 33.74 / 31.19,39.46,52.65,2.78,-13.37,-6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,CDSL,1350.7,15.6,1.17,10010150,88350,0.89,0.73,31.58,-1.65,18.00 - 52.52,22.08 / 40.03 / 35.44,39.34,60.41,43.03,-21.11,-10.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,CGPOWER,865.55,-2.4,-0.28,19906150,53550,0.27,0.53,32.7,4.84,16.26 - 49.94,42.53 / 37.08 / 43.30,48.81,62.04,-23.11,-11.81,-24.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,CHOLAFIN,1906.5,49.5,2.67,12938750,161875,1.27,0.78,31.37,5.55,15.00 - 65.38,45.48 / 42.73 / 37.93,32.49,72.65,-31.02,-26.59,-17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,CIPLA,1469.7,-6,-0.41,9369975,10200,0.11,0.75,19.72,5.29,7.76 - 46.04,27.01 / 22.77 / 25.23,31.24,37.55,-26.99,-13.39,-21.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,COALINDIA,415.5,0.15,0.04,80264250,-24300,-0.03,0.71,20.54,4.21,9.08 - 45.52,28.47 / 20.88 / 20.65,31.45,53.47,-27.85,-1.63,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,COCHINSHIP,1437,7.6,0.53,5508000,-30000,-0.54,0.91,30.09,5.03,15.66 - 61.29,27.28 / 30.28 / 34.23,31.62,20.48,10.3,-0.63,-12.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,COFORGE,1729.6,4,0.23,13835325,38475,0.28,0.94,34.63,6.69,14.76 - 100.42,70.27 / 57.38 / 56.84,23.2,45.31,-50.72,-39.65,-39.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,COLPAL,2088.1,9.3,0.45,4873000,-6600,-0.14,0.5,23.16,4.56,14.77 - 49.18,38.22 / 33.41 / 31.31,24.38,55.1,-39.4,-30.68,-26.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,CONCOR,528.7,3.4,0.65,21871250,15000,0.07,0.78,24.86,2.52,14.61 - 80.26,49.44 / 50.55 / 42.42,15.61,47.35,-49.72,-50.82,-41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,CROMPTON,264.1,2.5,0.96,58976650,0,0,0.56,39.42,5.23,15.15 - 43.83,49.03 / 38.62 / 33.58,84.62,89.8,-19.6,2.07,17.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,CUMMINSIND,5545,-4,-0.07,3922200,4000,0.1,0.83,34.91,4.77,15.05 - 37.75,28.33 / 27.99 / 29.35,87.49,92.65,23.23,24.72,18.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,DABUR,424.75,2.3,0.54,29910000,-30000,-0.1,0.62,23.17,4.84,13.58 - 33.00,20.85 / 24.44 / 28.75,49.38,62.45,11.13,-5.2,-19.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,DALBHARAT,1820.3,11.4,0.63,3847025,0,0,0.85,-,-,13.87 - 79.50,22.77 / 32.02 / 30.62,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,DELHIVERY,482.9,0.6,0.12,26842200,83000,0.31,0.73,38.2,6.14,18.50 - 49.76,32.31 / 33.79 / 44.78,63.02,94.69,18.23,13.05,-14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,DIVISLAB,8212,127,1.57,3746000,180300,5.06,0.78,29.39,-7.43,6.18 - 50.03,34.19 / 30.04 / 28.62,52.93,84.49,-14.04,-2.16,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,DIXON,13501,-315,-2.28,2504250,30800,1.25,0.6,37.12,-6.43,17.08 - 61.85,33.86 / 51.26 / 46.74,44.76,49.39,9.63,-27.58,-20.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,DLF,663.95,3.2,0.48,46355250,49400,0.11,0.75,35.47,3.53,13.80 - 56.30,31.65 / 42.25 / 41.83,50.99,84.9,12.07,-16.05,-15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,DMART,3933.4,9.8,0.25,5053650,5550,0.11,0.73,24.88,4.19,14.71 - 49.03,31.07 / 26.76 / 30.99,37.47,47.76,-19.92,-7.03,-19.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-08-03.xlsx,DRREDDY,1170,21.5,1.87,13777500,-50000,-0.36,0.63,20.7,8.49,7.63 - 40.88,19.70 / 28.19 / 30.85,39.31,37.14,5.08,-26.57,-32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
