Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason
KAYNES,3770.0,3.2,3676950.0,0.67,,,,,,,,,401100.0,7.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Positive Price Momentum
NAUKRI,1360.7,0.57,14061850.0,5.2,,,,,,,,,1189650.0,-19.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Fresh OI Buildup
SUPREMEIND,3611.0,0.26,2409925.0,3.99,,,,,,,,,174475.0,-20.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Fresh OI Buildup
COFORGE,1807.8,1.74,13645325.0,0.65,,,,,,,,,1638750.0,-6.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Positive Price Momentum
FEDERALBNK,358.1,-0.25,87022500.0,2.22,,,,,,,,,4365000.0,-15.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Fresh OI Buildup
LTM,4548.9,-0.84,3167250.0,2.4,,,,,,,,,406050.0,-30.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Fresh OI Buildup
HEROMOTOCO,5737.0,0.17,4081950.0,3.12,,,,,,,,,295500.0,-38.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Fresh OI Buildup
BRITANNIA,5515.0,0.25,2073875.0,6.69,,,,,,,,,211375.0,-13.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Fresh OI Buildup
AUBANK,1070.0,-0.55,20861000.0,5.28,,,,,,,,,1639000.0,-30.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Fresh OI Buildup
PETRONET,289.45,1.6,29558300.0,0.85,,,,,,,,,2527000.0,-8.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Positive Price Momentum
INDUSINDBK,1008.6,-0.61,33406800.0,3.26,,,,,,,,,1558900.0,24.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Fresh OI Buildup
ONGC,242.26,1.31,51972750.0,-0.72,,,,,,,,,3701250.0,-62.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Positive Price Momentum
BHARTIARTL,1931.7,-0.57,46791775.0,2.12,,,,,,,,,2050575.0,-75.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Fresh OI Buildup
BSE,3377.9,1.77,10136400.0,-0.38,,,,,,,,,1469600.0,-56.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Positive Price Momentum
SENSEX,77190.85,-0.42,48680.0,4.87,,,,,,,,,14420.0,21.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,20,SELL,Fresh OI Buildup
SAIL,171.23,-0.86,161318100.0,0.63,,,,,,,,,3943300.0,163.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,15,SELL,Volume Expansion
NIFTYNXT50,73826.6,-0.53,17275.0,-5.86,,,,,,,,,4450.0,295.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,5,SELL,OI Reduction; Volume Expansion
PFC,375.2,0.24,54602600.0,0.04,,,,,,,,,4618900.0,4.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
SRF,2596.6,-1.36,4605200.0,0.15,,,,,,,,,198200.0,5.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
POWERGRID,263.8,-1.75,53068900.0,0.12,,,,,,,,,3081800.0,0.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
MAZDOCK,2561.8,-1.25,5185575.0,-0.81,,,,,,,,,738900.0,1.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
MANKIND,2398.3,0.08,3102500.0,-0.3,,,,,,,,,204500.0,16.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
CGPOWER,865.0,-2.82,19174300.0,1.85,,,,,,,,,1584400.0,10.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
GVT&D,4123.3,-1.89,2962875.0,3.78,,,,,,,,,348000.0,16.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
NATIONALUM,384.05,-0.61,40078125.0,0.06,,,,,,,,,3804375.0,45.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
RVNL,222.28,-1.0,37133250.0,0.15,,,,,,,,,2727725.0,-10.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
GODFRYPHLP,2125.0,0.67,1734425.0,0.57,,,,,,,,,132275.0,-10.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ADANIGREEN,1288.0,-1.9,25999200.0,-0.6,,,,,,,,,1433400.0,7.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
KALYANKJIL,594.8,-1.7,29712150.0,-1.56,,,,,,,,,2976750.0,5.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
BAJFINANCE,1082.8,-0.97,52503750.0,0.35,,,,,,,,,3108750.0,-2.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
NTPC,335.2,-0.86,96615000.0,0.4,,,,,,,,,6718500.0,-2.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
SHREECEM,24385.0,-1.2,359550.0,0.2,,,,,,,,,27675.0,-18.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
ICICIPRULI,496.7,-0.91,17389075.0,0.13,,,,,,,,,1599325.0,-18.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
GMRAIRPORT,101.46,-0.49,132894675.0,0.47,,,,,,,,,6947100.0,-19.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BANKINDIA,142.1,-0.32,84032000.0,-0.04,,,,,,,,,2771600.0,-19.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
IEX,123.39,-0.26,71822850.0,-0.1,,,,,,,,,2496900.0,-20.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
IREDA,114.2,0.18,87640200.0,0.74,,,,,,,,,6651750.0,-20.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ADANIENSOL,1552.0,-3.28,19217250.0,0.36,,,,,,,,,1084725.0,-20.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
SBIN,1050.1,-0.4,75606750.0,0.02,,,,,,,,,4478250.0,-21.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
CUMMINSIND,5268.0,-2.23,4559800.0,0.43,,,,,,,,,131000.0,-24.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
KFINTECH,939.35,-0.9,5210650.0,1.27,,,,,,,,,1111475.0,-24.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BANDHANBNK,168.56,-1.63,126817200.0,-0.1,,,,,,,,,925200.0,-25.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
ZYDUSLIFE,1123.8,0.36,10825200.0,-0.75,,,,,,,,,661500.0,-25.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
IRFC,85.2,-0.91,93885050.0,0.87,,,,,,,,,8153775.0,-10.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
CONCOR,513.55,-1.33,22153750.0,-0.01,,,,,,,,,1145000.0,-3.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
TCS,2280.1,-0.38,31063950.0,0.32,,,,,,,,,1405350.0,0.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
AMBUJACEM,406.95,-1.26,84997200.0,-0.12,,,,,,,,,2762400.0,-0.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
NESTLEIND,1470.1,0.38,7753500.0,0.56,,,,,,,,,474000.0,-26.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
LICI,413.2,0.57,50225000.0,-0.7,,,,,,,,,649600.0,-25.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
HINDZINC,552.8,-1.06,25892825.0,0.04,,,,,,,,,1750525.0,-25.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
SIEMENS,3906.1,-1.24,3336025.0,-0.42,,,,,,,,,123375.0,-25.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
LAURUSLABS,1794.6,-1.18,15266850.0,0.21,,,,,,,,,1337050.0,-29.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
NYKAA,324.7,0.87,48306250.0,-0.1,,,,,,,,,1628125.0,-30.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
MOTILALOFS,942.4,0.03,6255025.0,-0.53,,,,,,,,,982700.0,-31.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
UNOMINDA,1279.9,0.16,5735400.0,0.1,,,,,,,,,309650.0,-26.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ADANIENT,2986.1,-0.83,15334434.0,0.07,,,,,,,,,535497.0,-32.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
PNBHOUSING,1155.6,1.0,7986550.0,-0.22,,,,,,,,,378300.0,-32.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
TITAN,5060.4,-0.05,4721500.0,-0.56,,,,,,,,,197225.0,-33.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
GRASIM,3244.3,-0.88,10864500.0,0.82,,,,,,,,,886750.0,-33.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
SBILIFE,1763.7,-0.94,5883000.0,1.1,,,,,,,,,232125.0,-33.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
GODREJPROP,1991.5,-1.03,8523775.0,1.87,,,,,,,,,525525.0,-33.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
ETERNAL,318.3,0.36,140994350.0,0.36,,,,,,,,,6770600.0,-35.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
VEDL,262.85,-1.0,59226150.0,1.38,,,,,,,,,2837050.0,-32.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ABB,7451.0,-1.78,2070375.0,-0.93,,,,,,,,,124625.0,-35.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
COALINDIA,401.2,-1.73,76470750.0,0.14,,,,,,,,,3044250.0,-35.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
OFSS,11740.0,0.91,1207500.0,0.39,,,,,,,,,71600.0,-36.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
MCX,2984.7,-1.72,7868025.0,4.49,,,,,,,,,1467900.0,-35.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
PIIND,2510.5,0.21,3945900.0,0.96,,,,,,,,,236950.0,-36.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
PERSISTENT,5515.0,0.88,3289625.0,1.45,,,,,,,,,296250.0,-37.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
NBCC,87.4,-0.66,98501000.0,-0.16,,,,,,,,,4108000.0,-37.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
360ONE,1177.5,0.67,3906500.0,-1.5,,,,,,,,,373500.0,-36.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
WAAREEENER,2667.2,-1.34,7093100.0,0.8,,,,,,,,,335300.0,-37.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
INDIANB,871.3,-0.76,11357000.0,-0.25,,,,,,,,,536000.0,-37.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
HINDALCO,1034.4,-0.69,43536500.0,-0.45,,,,,,,,,1377600.0,-38.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BAJAJ-AUTO,11675.0,0.38,1787325.0,0.85,,,,,,,,,79650.0,-38.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
MOTHERSON,170.96,0.51,120669150.0,1.5,,,,,,,,,13456200.0,-11.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
SWIGGY,272.75,-0.62,73177025.0,-0.04,,,,,,,,,10324025.0,-16.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
POWERINDIA,33725.0,-4.45,542900.0,-0.39,,,,,,,,,61500.0,71.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Volume Expansion
GLENMARK,2232.7,-3.63,11263125.0,-0.43,,,,,,,,,712125.0,112.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Volume Expansion
SUZLON,47.14,-1.28,453326500.0,-0.42,,,,,,,,,22745700.0,-41.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
HINDPETRO,368.25,0.08,39491550.0,0.38,,,,,,,,,2344950.0,-39.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
SHRIRAMFIN,1105.1,-0.3,23114025.0,-1.38,,,,,,,,,1688775.0,-39.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
CROMPTON,244.2,-0.25,64175350.0,-0.12,,,,,,,,,2620850.0,-39.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
TATAPOWER,376.15,-0.99,58037700.0,0.14,,,,,,,,,1555850.0,-42.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
VBL,436.1,-0.63,52122000.0,0.23,,,,,,,,,2320500.0,-43.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
LODHA,1200.2,-1.26,11512500.0,0.73,,,,,,,,,945625.0,-41.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
NIFTY,24116.0,-0.47,13182130.0,1.15,,,,,,,,,1277705.0,-42.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BHARATFORG,2068.9,-1.03,8383000.0,0.48,,,,,,,,,393500.0,-45.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
GODREJCP,937.1,0.25,15884000.0,1.69,,,,,,,,,731500.0,-45.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
INFY,1125.5,0.51,78906400.0,-0.29,,,,,,,,,4266000.0,-45.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
HDFCAMC,2539.4,0.96,7194600.0,0.0,,,,,,,,,363300.0,-45.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
FINNIFTY,26054.6,-0.48,41160.0,-0.15,,,,,,,,,2820.0,-45.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
VOLTAS,1220.0,-2.4,10170375.0,5.83,,,,,,,,,1170375.0,-45.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
HDFCLIFE,535.25,-0.73,46597100.0,0.04,,,,,,,,,1602700.0,-42.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BHEL,417.0,-1.91,70006125.0,0.57,,,,,,,,,4935000.0,-42.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
HDFCBANK,718.9,-0.72,301297100.0,-0.06,,,,,,,,,11399050.0,-47.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
HYUNDAI,2215.0,0.84,3363800.0,0.0,,,,,,,,,167750.0,-47.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
HINDUNILVR,2022.1,-0.96,13963500.0,1.94,,,,,,,,,730500.0,-47.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BANKBARODA,244.16,0.02,128313900.0,0.43,,,,,,,,,3972150.0,-48.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
CDSL,1340.9,-0.32,10206800.0,-0.9,,,,,,,,,361950.0,-48.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ALKEM,5444.0,-0.5,1458750.0,1.23,,,,,,,,,101000.0,-48.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
FORCEMOT,17795.0,-2.23,246550.0,2.2,,,,,,,,,23450.0,-48.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
SOLARINDS,19765.0,-1.64,775100.0,1.03,,,,,,,,,84500.0,-48.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
WIPRO,179.61,0.48,203052000.0,-0.48,,,,,,,,,8199000.0,-49.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
JIOFIN,244.0,-0.57,185433800.0,0.27,,,,,,,,,8586900.0,-49.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
KPITTECH,592.15,-1.23,12535625.0,-0.22,,,,,,,,,681225.0,-50.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
CHOLAFIN,1862.5,-0.7,12458125.0,-0.23,,,,,,,,,233125.0,-50.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
JSWSTEEL,1277.1,0.5,39897900.0,0.12,,,,,,,,,751275.0,-50.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
TATAELXSI,3653.7,-0.07,2119875.0,-1.31,,,,,,,,,105375.0,-50.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
TECHM,1589.6,-0.58,18840600.0,0.6,,,,,,,,,807000.0,-44.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
CIPLA,1428.3,-0.08,9026575.0,1.29,,,,,,,,,476850.0,-44.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
ICICIBANK,1403.1,-0.86,82033000.0,-0.03,,,,,,,,,4602500.0,-52.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
POLYCAB,9145.0,0.15,2220250.0,-0.06,,,,,,,,,278250.0,-51.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
LUPIN,2220.2,-0.43,8037600.0,0.04,,,,,,,,,233750.0,-52.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
TRENT,2964.2,0.31,10833525.0,-0.93,,,,,,,,,313875.0,-52.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
APOLLOHOSP,8822.5,-0.09,2139375.0,-0.37,,,,,,,,,125375.0,-52.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
TATASTEEL,184.69,-0.21,172515750.0,-0.12,,,,,,,,,6732000.0,-53.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
TATACONSUM,1067.5,0.14,15099150.0,0.15,,,,,,,,,208450.0,-53.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
BANKNIFTY,57227.0,-0.36,2109120.0,1.43,,,,,,,,,190620.0,-52.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
PAGEIND,35605.0,-2.13,253580.0,-0.88,,,,,,,,,19080.0,-53.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum
DELHIVERY,448.7,-0.62,24514050.0,-0.72,,,,,,,,,1029200.0,-54.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,
