Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID
SBIN,1050.1,-0.4,75606750.0,0.02,,,,,,,,,4478250.0,-21.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_9DD87968
CUMMINSIND,5268.0,-2.23,4559800.0,0.43,,,,,,,,,131000.0,-24.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_STRONG_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_8987142F
KFINTECH,939.35,-0.9,5210650.0,1.27,,,,,,,,,1111475.0,-24.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
BANDHANBNK,168.56,-1.63,126817200.0,-0.1,,,,,,,,,925200.0,-25.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_BED87E66
ZYDUSLIFE,1123.8,0.36,10825200.0,-0.75,,,,,,,,,661500.0,-25.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_7222809C
IRFC,85.2,-0.91,93885050.0,0.87,,,,,,,,,8153775.0,-10.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
CONCOR,513.55,-1.33,22153750.0,-0.01,,,,,,,,,1145000.0,-3.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_BED87E66
TCS,2280.1,-0.38,31063950.0,0.32,,,,,,,,,1405350.0,0.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_9DD87968
AMBUJACEM,406.95,-1.26,84997200.0,-0.12,,,,,,,,,2762400.0,-0.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_BED87E66
NESTLEIND,1470.1,0.38,7753500.0,0.56,,,,,,,,,474000.0,-26.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_EA3015CF
LICI,413.2,0.57,50225000.0,-0.7,,,,,,,,,649600.0,-25.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_38B6A5BF
HINDZINC,552.8,-1.06,25892825.0,0.04,,,,,,,,,1750525.0,-25.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
SIEMENS,3906.1,-1.24,3336025.0,-0.42,,,,,,,,,123375.0,-25.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_BED87E66
LAURUSLABS,1794.6,-1.18,15266850.0,0.21,,,,,,,,,1337050.0,-29.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
NYKAA,324.7,0.87,48306250.0,-0.1,,,,,,,,,1628125.0,-30.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_38B6A5BF
MOTILALOFS,942.4,0.03,6255025.0,-0.53,,,,,,,,,982700.0,-31.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_7222809C
UNOMINDA,1279.9,0.16,5735400.0,0.1,,,,,,,,,309650.0,-26.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_EA3015CF
ADANIENT,2986.1,-0.83,15334434.0,0.07,,,,,,,,,535497.0,-32.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
PNBHOUSING,1155.6,1.0,7986550.0,-0.22,,,,,,,,,378300.0,-32.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_38B6A5BF
TITAN,5060.4,-0.05,4721500.0,-0.56,,,,,,,,,197225.0,-33.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_1D3127C4
GRASIM,3244.3,-0.88,10864500.0,0.82,,,,,,,,,886750.0,-33.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
SBILIFE,1763.7,-0.94,5883000.0,1.1,,,,,,,,,232125.0,-33.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
GODREJPROP,1991.5,-1.03,8523775.0,1.87,,,,,,,,,525525.0,-33.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_ACCUMULATION|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_4D1929E9
ETERNAL,318.3,0.36,140994350.0,0.36,,,,,,,,,6770600.0,-35.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_EA3015CF
VEDL,262.85,-1.0,59226150.0,1.38,,,,,,,,,2837050.0,-32.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
ABB,7451.0,-1.78,2070375.0,-0.93,,,,,,,,,124625.0,-35.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_BED87E66
COALINDIA,401.2,-1.73,76470750.0,0.14,,,,,,,,,3044250.0,-35.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
OFSS,11740.0,0.91,1207500.0,0.39,,,,,,,,,71600.0,-36.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_22F47283
MCX,2984.7,-1.72,7868025.0,4.49,,,,,,,,,1467900.0,-35.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_ACCUMULATION|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_4D1929E9
PIIND,2510.5,0.21,3945900.0,0.96,,,,,,,,,236950.0,-36.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_EA3015CF
PERSISTENT,5515.0,0.88,3289625.0,1.45,,,,,,,,,296250.0,-37.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_22F47283
NBCC,87.4,-0.66,98501000.0,-0.16,,,,,,,,,4108000.0,-37.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_BED87E66
360ONE,1177.5,0.67,3906500.0,-1.5,,,,,,,,,373500.0,-36.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_LIQUIDATION|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_4DA08593
WAAREEENER,2667.2,-1.34,7093100.0,0.8,,,,,,,,,335300.0,-37.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
INDIANB,871.3,-0.76,11357000.0,-0.25,,,,,,,,,536000.0,-37.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_BED87E66
HINDALCO,1034.4,-0.69,43536500.0,-0.45,,,,,,,,,1377600.0,-38.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_BED87E66
BAJAJ-AUTO,11675.0,0.38,1787325.0,0.85,,,,,,,,,79650.0,-38.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_EA3015CF
MOTHERSON,170.96,0.51,120669150.0,1.5,,,,,,,,,13456200.0,-11.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_ACCUMULATION|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_10659BEF
SWIGGY,272.75,-0.62,73177025.0,-0.04,,,,,,,,,10324025.0,-16.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_BED87E66
POWERINDIA,33725.0,-4.45,542900.0,-0.39,,,,,,,,,61500.0,71.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Volume Expansion,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_STRONG_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_EXPANSION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_C59D1116
GLENMARK,2232.7,-3.63,11263125.0,-0.43,,,,,,,,,712125.0,112.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum; Volume Expansion,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_STRONG_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_SURGE|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_B615580D
SUZLON,47.14,-1.28,453326500.0,-0.42,,,,,,,,,22745700.0,-41.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_BED87E66
HINDPETRO,368.25,0.08,39491550.0,0.38,,,,,,,,,2344950.0,-39.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_EA3015CF
SHRIRAMFIN,1105.1,-0.3,23114025.0,-1.38,,,,,,,,,1688775.0,-39.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_1D3127C4
CROMPTON,244.2,-0.25,64175350.0,-0.12,,,,,,,,,2620850.0,-39.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Long Unwinding,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:LONG UNWINDING|DIRECTION:UNKNOWN,PDNA_1D3127C4
TATAPOWER,376.15,-0.99,58037700.0,0.14,,,,,,,,,1555850.0,-42.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
VBL,436.1,-0.63,52122000.0,0.23,,,,,,,,,2320500.0,-43.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
LODHA,1200.2,-1.26,11512500.0,0.73,,,,,,,,,945625.0,-41.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
NIFTY,24116.0,-0.47,13182130.0,1.15,,,,,,,,,1277705.0,-42.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_9DD87968
BHARATFORG,2068.9,-1.03,8383000.0,0.48,,,,,,,,,393500.0,-45.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_FB34F77E
GODREJCP,937.1,0.25,15884000.0,1.69,,,,,,,,,731500.0,-45.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_19_8_2026_112906.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_ACCUMULATION|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_13BE845F
