Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason
GVT&D,4116.4,-0.45,2645250.0,0.22,,,,,,,,,22125.0,-98.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BEL,390.55,0.17,99456450.0,0.41,,,,,,,,,775200.0,-98.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
CANBK,125.85,0.7,403582500.0,0.02,,,,,,,,,1485000.0,-98.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ITC,287.15,0.49,157437300.0,0.02,,,,,,,,,759000.0,-98.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
APLAPOLLO,1871.1,0.82,4396350.0,0.1,,,,,,,,,15400.0,-98.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
SUPREMEIND,3435.8,0.59,2266950.0,0.15,,,,,,,,,29225.0,-98.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
CONCOR,526.7,0.43,22096250.0,0.08,,,,,,,,,171250.0,-98.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
INDIANB,841.55,0.52,12509000.0,0.13,,,,,,,,,68000.0,-97.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
JUBLFOOD,436.55,0.37,17235000.0,0.15,,,,,,,,,107500.0,-97.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
DELHIVERY,475.75,0.22,23356200.0,0.3,,,,,,,,,205425.0,-97.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
HDFCAMC,2561.3,0.65,6127500.0,0.05,,,,,,,,,25200.0,-97.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
FINNIFTY,26262.1,0.26,25980.0,0.0,,,,,,,,,420.0,-97.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PRESTIGE,1684.4,-0.44,5021550.0,0.29,,,,,,,,,40050.0,-97.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
JIOFIN,239.62,0.68,168645400.0,-0.13,,,,,,,,,740250.0,-98.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
SBICARD,656.0,-0.24,21728000.0,0.1,,,,,,,,,95200.0,-98.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PNBHOUSING,1072.3,0.67,7515300.0,-0.01,,,,,,,,,52000.0,-98.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ADANIENSOL,1667.2,0.66,19828800.0,0.1,,,,,,,,,108000.0,-98.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
VOLTAS,1319.6,0.09,7268250.0,0.07,,,,,,,,,26250.0,-98.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
HINDALCO,948.0,0.6,52157700.0,-0.02,,,,,,,,,169400.0,-98.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ONGC,239.98,0.04,53514000.0,0.13,,,,,,,,,317250.0,-98.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
FORTIS,956.7,0.57,9039600.0,0.09,,,,,,,,,32550.0,-98.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
GODFRYPHLP,1975.4,0.4,2253625.0,0.47,,,,,,,,,34100.0,-98.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ANGELONE,304.75,0.23,26390000.0,-0.05,,,,,,,,,147500.0,-98.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
DMART,3820.2,-0.47,5151000.0,0.35,,,,,,,,,53550.0,-98.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BDL,1235.9,0.77,7106000.0,0.25,,,,,,,,,38675.0,-98.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
TRENT,2930.3,-0.29,11288925.0,0.06,,,,,,,,,18675.0,-98.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
RBLBANK,368.05,0.51,45361225.0,0.15,,,,,,,,,200025.0,-98.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
NAM-INDIA,1151.8,0.92,6958750.0,0.03,,,,,,,,,13125.0,-98.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PIDILITIND,1636.6,0.34,7634500.0,0.08,,,,,,,,,27500.0,-98.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
OBEROIRLTY,1840.1,0.04,5502350.0,0.06,,,,,,,,,15400.0,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
DABUR,430.5,0.73,29900000.0,0.01,,,,,,,,,112500.0,-98.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BLUESTARCO,1660.0,0.76,3124550.0,0.03,,,,,,,,,9750.0,-98.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
NYKAA,331.6,0.23,43715625.0,0.05,,,,,,,,,78125.0,-98.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PATANJALI,345.25,0.25,30197825.0,0.03,,,,,,,,,198875.0,-98.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
INDUSINDBK,1003.0,0.69,35220500.0,0.05,,,,,,,,,81900.0,-98.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BOSCHLTD,41520.0,0.51,197875.0,0.08,,,,,,,,,550.0,-98.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
TATAPOWER,374.15,0.36,64422050.0,0.13,,,,,,,,,424850.0,-98.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
IEX,132.85,-0.02,70635300.0,0.02,,,,,,,,,382800.0,-98.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
SHREECEM,26850.0,0.3,313275.0,0.28,,,,,,,,,1175.0,-98.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
LICI,424.5,0.37,18153800.0,0.14,,,,,,,,,56000.0,-98.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
NBCC,95.45,0.58,100997000.0,0.12,,,,,,,,,377000.0,-98.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
MAZDOCK,2310.0,0.57,4910625.0,0.13,,,,,,,,,20925.0,-98.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
HINDZINC,532.0,0.66,28054950.0,-0.07,,,,,,,,,99225.0,-98.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
MOTHERSON,149.03,0.21,128473500.0,0.0,,,,,,,,,448950.0,-98.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
COALINDIA,405.75,-0.38,74035350.0,0.1,,,,,,,,,338850.0,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
SUNPHARMA,1992.8,0.4,14204400.0,-0.03,,,,,,,,,30450.0,-98.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
VMM,110.56,0.59,41040700.0,0.0,,,,,,,,,77600.0,-98.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
KEI,4895.0,0.82,2034550.0,-0.02,,,,,,,,,3675.0,-98.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
JSWSTEEL,1262.9,0.85,39112875.0,0.05,,,,,,,,,50625.0,-98.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
HAVELLS,1237.9,0.28,9506500.0,0.09,,,,,,,,,23500.0,-98.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
NTPC,346.25,0.28,99696000.0,0.06,,,,,,,,,303000.0,-98.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
UNIONBANK,169.45,0.14,120329025.0,0.08,,,,,,,,,336300.0,-98.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
DALBHARAT,1832.0,0.69,3850600.0,0.0,,,,,,,,,12025.0,-98.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ADANIGREEN,1388.0,0.33,26125800.0,0.09,,,,,,,,,69600.0,-98.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
LICHSGFIN,541.85,0.57,23257000.0,-0.01,,,,,,,,,35000.0,-98.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
KOTAKBANK,389.1,0.46,179570000.0,0.01,,,,,,,,,232000.0,-98.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
GMRAIRPORT,108.5,-0.09,125898750.0,0.02,,,,,,,,,369675.0,-98.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
NESTLEIND,1503.1,0.58,9857500.0,0.15,,,,,,,,,46500.0,-98.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
YESBANK,22.99,0.44,1198749500.0,0.06,,,,,,,,,3918600.0,-99.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PETRONET,277.7,-0.56,31179000.0,0.05,,,,,,,,,96900.0,-98.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
VEDL,262.8,0.94,49678850.0,-0.06,,,,,,,,,157550.0,-98.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BAJAJHLDNG,10866.0,0.13,323175.0,0.05,,,,,,,,,300.0,-99.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
OIL,446.0,0.34,15894200.0,0.13,,,,,,,,,53200.0,-99.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
HAL,4614.0,0.21,5031150.0,0.07,,,,,,,,,10500.0,-99.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
NHPC,78.63,0.55,124995750.0,0.05,,,,,,,,,166800.0,-99.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
JSWENERGY,551.9,0.73,24809925.0,0.05,,,,,,,,,38700.0,-99.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PAGEIND,40430.0,-0.17,245900.0,0.02,,,,,,,,,580.0,-99.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
CROMPTON,250.6,0.66,57665150.0,0.03,,,,,,,,,90300.0,-99.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PFC,418.7,0.3,46335900.0,0.05,,,,,,,,,83200.0,-99.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
NMDC,84.9,0.81,341988750.0,-0.02,,,,,,,,,472500.0,-99.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
TIINDIA,2853.7,0.4,1908200.0,0.06,,,,,,,,,3000.0,-99.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
PIIND,2724.9,0.51,2752400.0,0.01,,,,,,,,,3500.0,-99.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
MFSL,1513.5,0.05,9236400.0,0.04,,,,,,,,,10400.0,-99.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
ICICIGI,1690.8,0.06,5074550.0,0.03,,,,,,,,,3250.0,-99.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
GODREJCP,1076.5,0.66,10142000.0,0.01,,,,,,,,,6000.0,-99.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
HYUNDAI,2005.7,0.26,3945700.0,0.06,,,,,,,,,4125.0,-99.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,
