Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target,Replay Eligible,Filter Reason,High,Low,Close,Outcome,Outcome Reason,Exit Price,Points,Return %
EICHERMOT,7732.0,-0.17,4065000.0,2.94,,,,,,,,,353200.0,-34.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,20,SELL,Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,7732.0,7886.64,7422.719999999999,True,Eligible,7896.0,7672.5,7869.5,STOP LOSS HIT,Stop loss breached during replay range,7886.64,-154.64000000000033,-2.000000000000004
AMBUJACEM,434.65,-0.79,79564800.0,0.08,,,,,,,,,232800.0,-98.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,434.65,443.343,417.264,True,Eligible,437.3,428.2,436.0,EOD EXIT,Neither target nor stop reached; exited at close,436.0,-1.3500000000000227,-0.31059473139308014
BANDHANBNK,172.19,-0.53,129949200.0,0.03,,,,,,,,,464400.0,-98.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,172.19,175.6338,165.3024,True,Eligible,173.75,170.76,172.24,EOD EXIT,Neither target nor stop reached; exited at close,172.24,-0.05000000000001137,-0.02903769092282442
SHREECEM,26550.0,-0.17,320800.0,0.03,,,,,,,,,950.0,-97.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,26550.0,27081.0,25488.0,True,Eligible,26565.0,26140.0,26295.0,EOD EXIT,Neither target nor stop reached; exited at close,26295.0,255.0,0.96045197740113
CUMMINSIND,5378.0,-0.66,3983800.0,0.09,,,,,,,,,18600.0,-97.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,5378.0,5485.56,5162.88,True,Eligible,5448.0,5341.5,5414.0,EOD EXIT,Neither target nor stop reached; exited at close,5414.0,-36.0,-0.669393826701376
KEI,4809.0,-1.05,2023525.0,0.05,,,,,,,,,5075.0,-97.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,4809.0,4905.18,4616.639999999999,True,Eligible,4858.5,4750.0,4815.0,EOD EXIT,Neither target nor stop reached; exited at close,4815.0,-6.0,-0.12476606363069245
IRFC,89.22,-0.38,80865050.0,0.32,,,,,,,,,721525.0,-93.89,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,89.22,91.0044,85.65119999999999,True,Eligible,89.8,87.3,88.71,EOD EXIT,Neither target nor stop reached; exited at close,88.71,0.5100000000000051,0.5716207128446593
PNB,111.34,-0.38,293512000.0,0.04,,,,,,,,,1016000.0,-94.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,111.34,113.5668,106.8864,True,Eligible,112.22,110.75,111.99,EOD EXIT,Neither target nor stop reached; exited at close,111.99,-0.6499999999999915,-0.583797377402543
DABUR,419.4,-3.72,29977500.0,2.05,,,,,,,,,2886250.0,-39.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,419.4,427.788,402.624,True,Eligible,433.0,416.85,428.0,STOP LOSS HIT,Stop loss breached during replay range,427.788,-8.388000000000034,-2.000000000000008
ADANIENSOL,1642.0,-1.84,19190925.0,0.2,,,,,,,,,143775.0,-93.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1642.0,1674.84,1576.32,True,Eligible,1680.0,1637.0,1662.8,STOP LOSS HIT,Stop loss breached during replay range,1674.84,-32.83999999999992,-1.9999999999999951
BAJFINANCE,1054.6,-0.27,65808750.0,0.23,,,,,,,,,453000.0,-93.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1054.6,1075.692,1012.4159999999998,True,Eligible,1071.0,1039.1,1058.2,EOD EXIT,Neither target nor stop reached; exited at close,1058.2,-3.6000000000001364,-0.3413616537075798
IDFCFIRSTB,84.32,-0.86,353767050.0,0.14,,,,,,,,,1864275.0,-93.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,84.32,86.0064,80.9472,True,Eligible,85.08,83.81,84.76,EOD EXIT,Neither target nor stop reached; exited at close,84.76,-0.44000000000001194,-0.521821631878572
BSE,3540.0,-0.37,8271200.0,0.09,,,,,,,,,96600.0,-92.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3540.0,3610.8,3398.4,True,Eligible,3554.0,3512.6,3538.9,EOD EXIT,Neither target nor stop reached; exited at close,3538.9,1.099999999999909,0.031073446327681047
SUZLON,46.66,-2.0,459676500.0,0.06,,,,,,,,,7861300.0,-93.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,46.66,47.5932,44.7936,True,Eligible,47.99,46.37,47.49,STOP LOSS HIT,Stop loss breached during replay range,47.5932,-0.9332000000000065,-2.0000000000000138
ADANIGREEN,1358.6,-1.68,26299200.0,0.2,,,,,,,,,157200.0,-93.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1358.6,1385.772,1304.256,True,Eligible,1380.0,1357.3,1366.4,EOD EXIT,Neither target nor stop reached; exited at close,1366.4,-7.800000000000182,-0.5741204180774461
PREMIERENE,998.2,-3.14,6583200.0,2.48,,,,,,,,,358800.0,-53.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,998.2,1018.164,958.272,True,Eligible,1010.1,971.8,986.6,EOD EXIT,Neither target nor stop reached; exited at close,986.6,11.600000000000023,1.1620917651773213
WAAREEENER,2553.7,-6.53,7435050.0,5.01,,,,,,,,,1126650.0,-15.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2553.7,2604.774,2451.552,True,Eligible,2650.0,2540.0,2588.4,STOP LOSS HIT,Stop loss breached during replay range,2604.774,-51.07400000000007,-2.0000000000000027
GMRAIRPORT,106.01,-1.54,128123775.0,0.2,,,,,,,,,920700.0,-92.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,106.01,108.1302,101.7696,True,Eligible,107.23,103.5,104.22,EOD EXIT,Neither target nor stop reached; exited at close,104.22,1.7900000000000063,1.6885199509480295
HDFCBANK,750.6,-0.02,297941800.0,0.1,,,,,,,,,1482000.0,-92.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,750.6,765.6120000000001,720.576,True,Eligible,759.1,747.5,756.85,EOD EXIT,Neither target nor stop reached; exited at close,756.85,-6.25,-0.8326671995736744
TRENT,3008.0,-0.17,11171925.0,0.12,,,,,,,,,90225.0,-89.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3008.0,3068.16,2887.68,True,Eligible,3055.0,2996.0,3011.6,EOD EXIT,Neither target nor stop reached; exited at close,3011.6,-3.599999999999909,-0.11968085106382677
KPITTECH,601.25,-5.71,12883600.0,4.7,,,,,,,,,2615625.0,-90.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,601.25,613.275,577.1999999999999,True,Eligible,618.25,573.9,584.4,TARGET HIT,Target reached during replay range,577.1999999999999,24.050000000000068,4.0000000000000115
360ONE,1154.8,-0.85,4433500.0,0.48,,,,,,,,,153000.0,-79.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1154.8,1177.896,1108.608,True,Eligible,1165.2,1128.7,1145.5,EOD EXIT,Neither target nor stop reached; exited at close,1145.5,9.299999999999955,0.8053342570141977
HINDPETRO,392.9,-0.56,42091650.0,0.3,,,,,,,,,295650.0,-91.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,392.9,400.758,377.184,True,Eligible,395.0,388.35,390.65,EOD EXIT,Neither target nor stop reached; exited at close,390.65,2.25,0.5726648002036142
LICHSGFIN,538.5,-1.58,23691000.0,0.54,,,,,,,,,251000.0,-90.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,538.5,549.27,516.96,True,Eligible,546.75,528.0,532.35,EOD EXIT,Neither target nor stop reached; exited at close,532.35,6.149999999999977,1.1420612813370432
MAZDOCK,2294.1,-0.75,4916925.0,0.22,,,,,,,,,21600.0,-90.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2294.1,2339.982,2202.336,True,Eligible,2338.4,2263.6,2315.0,EOD EXIT,Neither target nor stop reached; exited at close,2315.0,-20.90000000000009,-0.9110326489690986
BANKNIFTY,57083.6,-0.45,2091390.0,0.27,,,,,,,,,56580.0,-89.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,57083.6,58225.272,54800.256,True,Eligible,57350.0,56925.0,57294.6,EOD EXIT,Neither target nor stop reached; exited at close,57294.6,-211.0,-0.36963330974220265
SENSEX,77650.0,-0.07,25220.0,0.56,,,,,,,,,2500.0,-91.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,77650.0,79203.0,74544.0,True,Eligible,77971.7,77423.0,77965.45,EOD EXIT,Neither target nor stop reached; exited at close,77965.45,-315.4499999999971,-0.40624597553122616
INDIANB,828.5,-0.43,12391000.0,0.12,,,,,,,,,108000.0,-91.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,828.5,845.07,795.36,True,Eligible,836.9,822.4,831.65,EOD EXIT,Neither target nor stop reached; exited at close,831.65,-3.1499999999999773,-0.3802051901025923
BPCL,318.75,-0.17,38692225.0,0.16,,,,,,,,,240950.0,-91.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,318.75,325.125,306.0,True,Eligible,319.95,314.7,317.5,EOD EXIT,Neither target nor stop reached; exited at close,317.5,1.25,0.39215686274509803
NBCC,93.52,-1.37,100295000.0,0.1,,,,,,,,,533000.0,-89.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,93.52,95.3904,89.77919999999999,True,Eligible,94.35,93.11,93.71,EOD EXIT,Neither target nor stop reached; exited at close,93.71,-0.18999999999999773,-0.2031650983746768
INOXWIND,75.32,-2.31,106176000.0,0.75,,,,,,,,,1708800.0,-91.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,75.32,76.82639999999999,72.3072,True,Eligible,76.82,73.98,75.29,EOD EXIT,Neither target nor stop reached; exited at close,75.29,0.029999999999986926,0.039830058417401656
ASIANPAINT,2684.0,-3.1,7979750.0,1.63,,,,,,,,,597250.0,-93.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2684.0,2737.68,2576.64,True,Eligible,2772.5,2675.0,2757.2,STOP LOSS HIT,Stop loss breached during replay range,2737.68,-53.679999999999836,-1.9999999999999938
SBIN,1017.4,-0.24,80880000.0,0.02,,,,,,,,,280500.0,-92.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1017.4,1037.748,976.704,True,Eligible,1032.9,1011.4,1028.8,EOD EXIT,Neither target nor stop reached; exited at close,1028.8,-11.399999999999977,-1.1205032435620186
INDIGO,5242.0,-0.98,5638200.0,0.24,,,,,,,,,64200.0,-88.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,5242.0,5346.84,5032.32,True,Eligible,5277.0,5215.0,5243.5,EOD EXIT,Neither target nor stop reached; exited at close,5243.5,-1.5,-0.028615032430370085
ADANIPORTS,1679.1,-2.88,20870550.0,1.42,,,,,,,,,1140000.0,-87.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1679.1,1712.682,1611.936,True,Eligible,1730.0,1664.1,1670.8,STOP LOSS HIT,Stop loss breached during replay range,1712.682,-33.58200000000011,-2.0000000000000067
YESBANK,22.81,-0.7,1192996000.0,0.15,,,,,,,,,7339600.0,-86.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,22.81,23.2662,21.8976,True,Eligible,22.97,22.51,22.6,EOD EXIT,Neither target nor stop reached; exited at close,22.6,0.2099999999999973,0.9206488382288353
ULTRACEMCO,11840.0,-1.77,1761050.0,0.08,,,,,,,,,20100.0,-85.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,11840.0,12076.8,11366.4,True,Eligible,11889.0,11780.0,11878.0,EOD EXIT,Neither target nor stop reached; exited at close,11878.0,-38.0,-0.32094594594594594
UNOMINDA,1170.7,-0.39,4519900.0,0.97,,,,,,,,,76450.0,-90.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1170.7,1194.114,1123.872,True,Eligible,1189.5,1168.6,1178.8,EOD EXIT,Neither target nor stop reached; exited at close,1178.8,-8.099999999999909,-0.691893738788751
SHRIRAMFIN,1040.6,-0.67,27173850.0,0.52,,,,,,,,,300300.0,-89.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1040.6,1061.412,998.976,True,Eligible,1045.5,1022.0,1029.8,EOD EXIT,Neither target nor stop reached; exited at close,1029.8,10.799999999999955,1.037862771477989
MCX,2715.0,-0.63,7017075.0,0.19,,,,,,,,,89325.0,-89.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2715.0,2769.3,2606.4,True,Eligible,2738.7,2670.0,2687.1,EOD EXIT,Neither target nor stop reached; exited at close,2687.1,27.90000000000009,1.0276243093922686
JSWENERGY,544.75,-0.78,24969025.0,0.08,,,,,,,,,74175.0,-94.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,544.75,555.645,522.96,True,Eligible,549.8,543.1,546.85,EOD EXIT,Neither target nor stop reached; exited at close,546.85,-2.1000000000000227,-0.38549793483249617
PGEL,615.65,-0.14,10454750.0,0.47,,,,,,,,,217550.0,-94.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,615.65,627.963,591.024,True,Eligible,626.3,609.0,616.75,EOD EXIT,Neither target nor stop reached; exited at close,616.75,-1.1000000000000227,-0.17867294729148425
OBEROIRLTY,1826.1,-0.75,5493600.0,0.1,,,,,,,,,24500.0,-94.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1826.1,1862.622,1753.0559999999998,True,Eligible,1849.7,1812.1,1819.0,EOD EXIT,Neither target nor stop reached; exited at close,1819.0,7.099999999999909,0.3888067466184716
PIDILITIND,1634.5,-0.1,7645500.0,0.21,,,,,,,,,51000.0,-95.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1634.5,1667.19,1569.12,True,Eligible,1645.9,1626.3,1636.5,EOD EXIT,Neither target nor stop reached; exited at close,1636.5,-2.0,-0.1223615784643622
POLICYBZR,1608.7,-0.52,9336950.0,0.02,,,,,,,,,24150.0,-95.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1608.7,1640.874,1544.352,True,Eligible,1614.6,1585.0,1598.1,EOD EXIT,Neither target nor stop reached; exited at close,1598.1,10.600000000000136,0.6589171380617975
NIFTYNXT50,72650.0,-0.01,15825.0,0.48,,,,,,,,,125.0,-95.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,72650.0,74103.0,69744.0,True,Eligible,72800.0,72330.0,72718.4,EOD EXIT,Neither target nor stop reached; exited at close,72718.4,-68.39999999999418,-0.09415003441155427
CANBK,124.88,-0.46,402509250.0,0.01,,,,,,,,,870750.0,-95.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,124.88,127.3776,119.88479999999998,True,Eligible,125.64,124.2,124.92,EOD EXIT,Neither target nor stop reached; exited at close,124.92,-0.04000000000000625,-0.032030749519543766
APOLLOHOSP,8956.5,-0.08,1921000.0,0.01,,,,,,,,,4750.0,-95.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,8956.5,9135.63,8598.24,True,Eligible,9024.0,8910.5,9001.0,EOD EXIT,Neither target nor stop reached; exited at close,9001.0,-44.5,-0.496845866130743
GLENMARK,2260.0,-0.56,11598375.0,0.04,,,,,,,,,60000.0,-95.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2260.0,2305.2,2169.6,True,Eligible,2279.9,2187.2,2198.9,EOD EXIT,Neither target nor stop reached; exited at close,2198.9,61.09999999999991,2.703539823008845
NHPC,77.75,-0.49,121458200.0,0.03,,,,,,,,,326650.0,-96.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,77.75,79.305,74.64,True,Eligible,78.54,77.36,78.36,EOD EXIT,Neither target nor stop reached; exited at close,78.36,-0.6099999999999994,-0.7845659163987131
DLF,669.05,-0.48,46986050.0,0.08,,,,,,,,,169100.0,-96.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,669.05,682.4309999999999,642.2879999999999,True,Eligible,671.6,654.3,657.75,EOD EXIT,Neither target nor stop reached; exited at close,657.75,11.299999999999955,1.688961960989456
ABCAPITAL,397.0,-0.77,33935700.0,0.03,,,,,,,,,300700.0,-95.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,397.0,404.94,381.12,True,Eligible,400.5,393.3,395.85,EOD EXIT,Neither target nor stop reached; exited at close,395.85,1.1499999999999773,0.28967254408059884
MOTHERSON,145.71,-0.52,127624800.0,0.37,,,,,,,,,744150.0,-95.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,145.71,148.6242,139.8816,True,Eligible,147.95,145.4,147.13,EOD EXIT,Neither target nor stop reached; exited at close,147.13,-1.4199999999999875,-0.9745384668176429
MOTILALOFS,850.65,-1.13,6960275.0,0.16,,,,,,,,,38750.0,-95.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,850.65,867.663,816.6239999999999,True,Eligible,860.05,839.3,841.45,EOD EXIT,Neither target nor stop reached; exited at close,841.45,9.199999999999932,1.08152589196496
