Symbol,Price,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,Price Chg %,OI,OI Chg %,OI Chg %,OI Chg %,OI Chg %,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Volume Chg %,Report_Type,Source_File
CROMPTON,244.5,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,66970350,0.04,0.04,0.04,0.04,0.04,,,,,,,,,107500,-96.37,-96.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
SUNPHARMA,1948,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,14277900,0.1,0.1,0.1,0.1,0.1,,,,,,,,,34300,-96.44,-96.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
JIOFIN,251.85,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,183504450,0.05,0.05,0.05,0.05,0.05,,,,,,,,,343100,-96.49,-96.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
MAXHEALTH,"1,032.9",-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,10905300,0.16,0.16,0.16,0.16,0.16,,,,,,,,,57225,-96.52,-96.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
SBIN,"1,072.9",0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,82275000,0.02,0.02,0.02,0.02,0.02,,,,,,,,,279750,-96.52,-96.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BOSCHLTD,45720,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,206575,1.09,1.09,1.09,1.09,1.09,,,,,,,,,6275,-96.53,-96.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
CANBK,130.5,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,375570000,0.03,0.03,0.03,0.03,0.03,,,,,,,,,472500,-96.53,-96.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
APLAPOLLO,2026,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,6097350,0.43,0.43,0.43,0.43,0.43,,,,,,,,,49350,-96.54,-96.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
SRF,"2,594.1",0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,4850400,-0.03,-0.03,-0.03,-0.03,-0.03,,,,,,,,,15400,-96.59,-96.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
UPL,570.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,35952215,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,58265,-96.66,-96.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BEL,403.35,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,99400875,0.04,0.04,0.04,0.04,0.04,,,,,,,,,183825,-96.67,-96.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ITC,278.95,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,157639125,0.06,0.06,0.06,0.06,0.06,,,,,,,,,232875,-96.68,-96.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BAJFINANCE,"1,091.4",-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,54303000,0.07,0.07,0.07,0.07,0.07,,,,,,,,,116250,-96.7,-96.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
TRENT,"3,008.9",-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,10870425,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,14175,-96.7,-96.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
IOC,140.42,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,155376000,0.04,0.04,0.04,0.04,0.04,,,,,,,,,390000,-96.77,-96.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
MUTHOOTFIN,"2,928.1",-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,7318575,0.26,0.26,0.26,0.26,0.26,,,,,,,,,42625,-96.8,-96.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
MPHASIS,"2,514.2",-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,4263325,0.17,0.17,0.17,0.17,0.17,,,,,,,,,17325,-96.84,-96.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
SHREECEM,25425,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,379825,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,900,-96.84,-96.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
TATACONSUM,"1,075.9",-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,15529800,0.09,0.09,0.09,0.09,0.09,,,,,,,,,42900,-96.85,-96.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
PREMIERENE,"1,051.1",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,7460700,-0.04,-0.04,-0.04,-0.04,-0.04,,,,,,,,,12350,-96.88,-96.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
MARICO,851.25,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,17442000,0.07,0.07,0.07,0.07,0.07,,,,,,,,,33600,-96.9,-96.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
LUPIN,"2,274.9",-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,7996800,-0.04,-0.04,-0.04,-0.04,-0.04,,,,,,,,,23375,-96.97,-96.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
AMBUJACEM,424.4,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,83162400,0.05,0.05,0.05,0.05,0.05,,,,,,,,,98400,-97.0,-97.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
HYUNDAI,"2,211.7",-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,3444650,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,,,,,15400,-97.01,-97.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
POWERGRID,266.75,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,54872000,0.06,0.06,0.06,0.06,0.06,,,,,,,,,89300,-97.03,-97.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
NTPC,339.8,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,99738000,0.02,0.02,0.02,0.02,0.02,,,,,,,,,130500,-97.08,-97.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
TORNTPHARM,"4,881.5",-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,3798250,0.04,0.04,0.04,0.04,0.04,,,,,,,,,6875,-97.13,-97.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BANKNIFTY,"57,560.2",-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,2068530,0.06,0.06,0.06,0.06,0.06,,,,,,,,,12000,-97.22,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
TVSMOTOR,4420,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,8065575,0.02,0.02,0.02,0.02,0.02,,,,,,,,,19250,-97.22,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
NHPC,75.99,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,127838300,0.05,0.05,0.05,0.05,0.05,,,,,,,,,201550,-97.23,-97.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ONGC,240.99,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,52445250,0.09,0.09,0.09,0.09,0.09,,,,,,,,,186750,-97.26,-97.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
INDIGO,"5,253.5",-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,5379900,0.07,0.07,0.07,0.07,0.07,,,,,,,,,12750,-97.32,-97.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
HAL,4896,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,5719650,-0.02,-0.02,-0.02,-0.02,-0.02,,,,,,,,,13050,-97.33,-97.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
CUMMINSIND,"5,381.5",-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,4321800,0.05,0.05,0.05,0.05,0.05,,,,,,,,,8400,-97.35,-97.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
M&M,"3,451.6",-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,11312400,0.02,0.02,0.02,0.02,0.02,,,,,,,,,32400,-97.35,-97.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ICICIPRULI,496.4,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,18009750,0.09,0.09,0.09,0.09,0.09,,,,,,,,,47175,-97.39,-97.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
MFSL,"1,508.1",0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,9424800,0.1,0.1,0.1,0.1,0.1,,,,,,,,,35200,-97.41,-97.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
KFINTECH,925.05,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,4333200,0.04,0.04,0.04,0.04,0.04,,,,,,,,,11500,-97.43,-97.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
LT,4029,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,10871000,0.03,0.03,0.03,0.03,0.03,,,,,,,,,21350,-97.43,-97.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
VMM,109.76,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,46768550,0.07,0.07,0.07,0.07,0.07,,,,,,,,,97000,-97.43,-97.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
UNIONBANK,183.88,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,108049650,0.08,0.08,0.08,0.08,0.08,,,,,,,,,349575,-97.44,-97.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BHEL,406.3,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,80293500,-0.02,-0.02,-0.02,-0.02,-0.02,,,,,,,,,136500,-97.46,-97.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ICICIBANK,"1,425.7",-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,96489400,0,0,0,0,0,,,,,,,,,107100,-97.48,-97.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ABCAPITAL,406.65,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,40008600,0.04,0.04,0.04,0.04,0.04,,,,,,,,,108500,-97.51,-97.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
GLENMARK,"2,282.5",-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,11628000,0.05,0.05,0.05,0.05,0.05,,,,,,,,,16875,-97.51,-97.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
MOTHERSON,170.54,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,127920000,0.05,0.05,0.05,0.05,0.05,,,,,,,,,313650,-97.51,-97.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
TATAPOWER,379,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,61192900,0.03,0.03,0.03,0.03,0.03,,,,,,,,,56550,-97.53,-97.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ADANIENT,2994,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,16065528,0.09,0.09,0.09,0.09,0.09,,,,,,,,,41097,-97.55,-97.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
UNOMINDA,"1,273.4",-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,4875750,0.08,0.08,0.08,0.08,0.08,,,,,,,,,10450,-97.57,-97.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
LICHSGFIN,494.7,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,32137000,0.07,0.07,0.07,0.07,0.07,,,,,,,,,50000,-97.6,-97.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
PGEL,616.35,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,12920950,0.07,0.07,0.07,0.07,0.07,,,,,,,,,38950,-97.67,-97.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
DRREDDY,"1,199.7",-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,13155625,0.05,0.05,0.05,0.05,0.05,,,,,,,,,98750,-97.68,-97.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
JSWENERGY,560.75,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,25308725,0.02,0.02,0.02,0.02,0.02,,,,,,,,,56975,-97.69,-97.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ASIANPAINT,"2,746.9",0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,7412000,0.03,0.03,0.03,0.03,0.03,,,,,,,,,12000,-97.76,-97.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
MARUTI,13995,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,1901200,0.09,0.09,0.09,0.09,0.09,,,,,,,,,5250,-97.76,-97.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
POLYCAB,"9,113.5",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,2336375,0.06,0.06,0.06,0.06,0.06,,,,,,,,,10750,-97.78,-97.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
SAIL,172.5,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,169195300,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,61100,-97.79,-97.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
FORCEMOT,18388,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,230950,-0.11,-0.11,-0.11,-0.11,-0.11,,,,,,,,,500,-97.83,-97.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
LTM,4809,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,3184950,0,0,0,0,0,,,,,,,,,10350,-97.83,-97.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
MAZDOCK,"2,546.3",-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,5144175,0.04,0.04,0.04,0.04,0.04,,,,,,,,,8775,-97.85,-97.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
INDIANB,879.4,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,11549000,0.02,0.02,0.02,0.02,0.02,,,,,,,,,34000,-97.91,-97.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BAJAJFINSV,"2,012.2",-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,7534800,0.05,0.05,0.05,0.05,0.05,,,,,,,,,13500,-97.92,-97.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
KPITTECH,625.75,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,12524000,0.06,0.06,0.06,0.06,0.06,,,,,,,,,28675,-97.95,-97.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ADANIGREEN,"1,359.9",-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,27342600,0.06,0.06,0.06,0.06,0.06,,,,,,,,,50400,-97.96,-97.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
JSWSTEEL,"1,288.6",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40329225,-0.02,-0.02,-0.02,-0.02,-0.02,,,,,,,,,28350,-97.97,-97.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
SBICARD,643.6,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,23318400,0.02,0.02,0.02,0.02,0.02,,,,,,,,,32000,-97.98,-97.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BRITANNIA,5604,0,0,0,0,0,0,0,0,0,0,0,1843500,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,4125,-98.01,-98.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
DELHIVERY,472,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,25910525,-0.06,-0.06,-0.06,-0.06,-0.06,,,,,,,,,112050,-98.02,-98.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
OBEROIRLTY,1784,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,5405750,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,6650,-98.02,-98.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ICICIGI,"1,638.6",-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,5446350,0.02,0.02,0.02,0.02,0.02,,,,,,,,,5850,-98.03,-98.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
BLUESTARCO,"1,486.1",-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,4891900,0.13,0.13,0.13,0.13,0.13,,,,,,,,,13975,-98.04,-98.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
RBLBANK,387,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,41643300,0.02,0.02,0.02,0.02,0.02,,,,,,,,,60325,-98.05,-98.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
VOLTAS,"1,278.2",-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,7212750,0.1,0.1,0.1,0.1,0.1,,,,,,,,,19875,-98.05,-98.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
HDFCLIFE,536.5,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,48808100,0.06,0.06,0.06,0.06,0.06,,,,,,,,,57200,-98.06,-98.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
SWIGGY,277.95,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,76675550,0.19,0.19,0.19,0.19,0.19,,,,,,,,,341275,-98.06,-98.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
HDFCAMC,"2,512.1",-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,6853200,0.03,0.03,0.03,0.03,0.03,,,,,,,,,17100,-98.08,-98.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
KEI,5608,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,1606325,0.07,0.07,0.07,0.07,0.07,,,,,,,,,7525,-98.08,-98.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
ANGELONE,288.95,-0.91,-0.91,-0.91,-0.91,-0.91,-0.91,-0.91,-0.91,-0.91,-0.91,-0.91,30515000,0.11,0.11,0.11,0.11,0.11,,,,,,,,,150000,-98.13,-98.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
AXISBANK,"1,231.9",-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,80048125,0.03,0.03,0.03,0.03,0.03,,,,,,,,,75625,-98.13,-98.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
VBL,436.4,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,54879825,0.04,0.04,0.04,0.04,0.04,,,,,,,,,104550,-98.14,-98.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
WAAREEENER,"2,704.3",-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,7194600,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,4725,-98.16,-98.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
RECLTD,339.25,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,42762825,0.06,0.06,0.06,0.06,0.06,,,,,,,,,118125,-98.19,-98.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
AUBANK,"1,066.5",-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,21753000,0.06,0.06,0.06,0.06,0.06,,,,,,,,,25000,-98.21,-98.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
COCHINSHIP,"1,510.4",0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,5275200,-0.02,-0.02,-0.02,-0.02,-0.02,,,,,,,,,7200,-98.24,-98.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
CAMS,784.6,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,7349100,0.04,0.04,0.04,0.04,0.04,,,,,,,,,13200,-98.26,-98.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
PAYTM,"1,607.8",0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,16535800,0.27,0.27,0.27,0.27,0.27,,,,,,,,,110200,-98.26,-98.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
CHOLAFIN,1899,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,12656875,0,0,0,0,0,,,,,,,,,15625,-98.27,-98.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
GAIL,174.35,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,88064850,0.11,0.11,0.11,0.11,0.11,,,,,,,,,202350,-98.27,-98.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
INFY,"1,185.5",-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,81492400,0.03,0.03,0.03,0.03,0.03,,,,,,,,,148000,-98.3,-98.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx
