Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason
IEX,125.83,-0.53,72144750.0,-0.22,,,,,,,,,482850.0,-84.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
FINNIFTY,26418.4,-0.39,40860.0,0.59,,,,,,,,,1140.0,-80.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
AMBER,6996.0,-1.0,1397600.0,1.71,,,,,,,,,48600.0,-85.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BIOCON,427.5,0.61,48687500.0,0.17,,,,,,,,,282500.0,-87.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
KOTAKBANK,390.55,-0.59,165342000.0,-0.09,,,,,,,,,462000.0,-83.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TIINDIA,2762.5,0.05,2257800.0,0.02,,,,,,,,,23800.0,-86.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MCX,2928.3,0.82,9239850.0,0.65,,,,,,,,,609075.0,-87.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
YESBANK,22.76,0.49,1145070900.0,0.14,,,,,,,,,3638700.0,-89.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
RVNL,229.75,0.03,36956150.0,-0.25,,,,,,,,,866250.0,-89.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
DIVISLAB,8638.0,0.81,3049500.0,0.36,,,,,,,,,69800.0,-88.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
HDFCBANK,728.7,-0.53,314875600.0,0.1,,,,,,,,,1171300.0,-90.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TECHM,1659.0,0.48,17692200.0,-0.18,,,,,,,,,78600.0,-91.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
LTF,312.45,-0.65,44095500.0,0.31,,,,,,,,,355500.0,-86.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MANKIND,2407.8,-0.97,3138500.0,0.14,,,,,,,,,30750.0,-78.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PIIND,2621.2,-2.64,3164175.0,2.16,,,,,,,,,326900.0,-51.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup
GMRAIRPORT,104.4,-1.19,128061000.0,0.08,,,,,,,,,516150.0,-91.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
SOLARINDS,18754.0,0.02,749300.0,0.67,,,,,,,,,7300.0,-91.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PERSISTENT,5471.5,-1.33,3479250.0,0.24,,,,,,,,,30000.0,-91.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
AUROPHARMA,1665.6,0.6,10657900.0,0.19,,,,,,,,,61600.0,-92.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TCS,2432.3,-0.49,31082850.0,0.06,,,,,,,,,60075.0,-92.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
CONCOR,513.4,0.44,22217500.0,0.1,,,,,,,,,120000.0,-92.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
DIXON,13899.0,-0.84,2574450.0,0.15,,,,,,,,,10550.0,-92.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
HAVELLS,1275.0,-0.47,8411000.0,0.18,,,,,,,,,28000.0,-91.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
COLPAL,2003.5,-0.25,5155150.0,0.12,,,,,,,,,14575.0,-92.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BDL,1316.6,0.41,6882450.0,-0.09,,,,,,,,,50575.0,-92.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
IDFCFIRSTB,84.58,0.18,351429750.0,0.02,,,,,,,,,742000.0,-92.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
NIFTY,24496.9,-0.18,12131665.0,0.06,,,,,,,,,112710.0,-93.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
GRASIM,3360.4,0.79,11448500.0,0.23,,,,,,,,,121250.0,-93.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BPCL,317.1,-0.02,39103025.0,-0.06,,,,,,,,,150100.0,-93.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PNB,114.82,0.74,282952000.0,0.05,,,,,,,,,1312000.0,-93.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
HINDUNILVR,2068.8,-0.31,14703000.0,0.11,,,,,,,,,51000.0,-91.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
FORTIS,928.5,-1.05,10925175.0,0.3,,,,,,,,,137175.0,-93.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
LAURUSLABS,1854.0,-0.15,16406700.0,0.07,,,,,,,,,77350.0,-93.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SUPREMEIND,3398.0,-1.05,2235275.0,0.13,,,,,,,,,8575.0,-94.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
PIDILITIND,1685.8,0.58,6315000.0,0.18,,,,,,,,,43000.0,-94.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
UNITDSPR,1527.6,-0.53,7378000.0,0.14,,,,,,,,,21200.0,-94.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TMPV,350.75,0.67,74817600.0,0.07,,,,,,,,,288000.0,-94.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
IRFC,87.74,-0.35,91487200.0,-0.07,,,,,,,,,189875.0,-94.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PETRONET,280.55,0.47,31450700.0,0.09,,,,,,,,,76000.0,-94.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BHARTIARTL,1916.1,-0.66,52018200.0,0.12,,,,,,,,,181925.0,-94.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
INDHOTEL,722.5,-0.39,20886000.0,0.07,,,,,,,,,42000.0,-94.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TATASTEEL,189.35,0.53,181148000.0,-0.02,,,,,,,,,668250.0,-94.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BAJAJ-AUTO,11803.0,0.83,1845000.0,0.15,,,,,,,,,12675.0,-94.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BANKINDIA,143.05,0.71,89029200.0,0.09,,,,,,,,,457600.0,-94.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PAGEIND,37995.0,-1.22,220720.0,0.89,,,,,,,,,2980.0,-94.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
ABB,7649.5,0.27,2017750.0,0.05,,,,,,,,,10125.0,-94.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BSE,3571.4,-1.34,8971200.0,0.13,,,,,,,,,158600.0,-94.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
DABUR,410.7,-0.32,27753750.0,0.13,,,,,,,,,73750.0,-94.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
HINDPETRO,391.45,0.23,42942150.0,0.11,,,,,,,,,263250.0,-95.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
NESTLEIND,1512.0,0.65,7843500.0,0.22,,,,,,,,,64000.0,-95.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TATAELXSI,3780.3,-0.69,2191500.0,-0.04,,,,,,,,,8125.0,-95.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PHOENIXLTD,1892.4,-1.03,3682350.0,0.09,,,,,,,,,7000.0,-95.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
KALYANKJIL,605.3,-0.03,27546750.0,-0.02,,,,,,,,,178200.0,-95.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
CDSL,1340.9,-0.95,10505100.0,0.39,,,,,,,,,56050.0,-95.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ASTRAL,1423.0,0.3,6964050.0,0.06,,,,,,,,,25925.0,-95.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SENSEX,78284.75,-0.28,44120.0,0.55,,,,,,,,,780.0,-95.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BANDHANBNK,171.5,-0.71,131295600.0,-0.01,,,,,,,,,39600.0,-95.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
IREDA,115.23,-0.54,84400300.0,0.07,,,,,,,,,253400.0,-95.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PFC,379.55,-0.63,63445200.0,0.29,,,,,,,,,361400.0,-95.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SUZLON,47.31,-0.08,463219800.0,-0.01,,,,,,,,,774700.0,-95.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
JUBLFOOD,479.75,-0.6,22191250.0,0.12,,,,,,,,,163750.0,-95.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
HCLTECH,1366.7,-0.1,26286000.0,0.03,,,,,,,,,47600.0,-95.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
LODHA,1202.3,-0.33,11221250.0,0.09,,,,,,,,,35000.0,-95.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SHRIRAMFIN,1126.8,0.37,25210350.0,0.23,,,,,,,,,127875.0,-95.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
CGPOWER,878.0,0.46,19441200.0,0.04,,,,,,,,,48450.0,-95.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
COFORGE,1814.7,-0.45,13776900.0,0.09,,,,,,,,,57950.0,-95.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
APOLLOHOSP,8719.5,-1.03,2111625.0,0.43,,,,,,,,,25375.0,-95.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
DALBHARAT,1830.8,-0.07,3558100.0,0.01,,,,,,,,,9100.0,-95.86,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SIEMENS,4048.4,0.17,3521700.0,0.25,,,,,,,,,119175.0,-95.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
RELIANCE,1322.8,-0.11,106408500.0,0.05,,,,,,,,,210500.0,-95.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
JINDALSTEL,1101.0,0.25,14313125.0,0.06,,,,,,,,,34375.0,-95.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
360ONE,1147.5,-0.55,4091500.0,0.05,,,,,,,,,20500.0,-95.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ETERNAL,317.3,0.02,148599150.0,0.13,,,,,,,,,805100.0,-95.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
DLF,650.05,-0.69,48661850.0,0.05,,,,,,,,,112100.0,-96.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
NBCC,93.01,-0.72,102407500.0,0.1,,,,,,,,,325000.0,-96.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
GODREJPROP,2022.5,-1.02,8370375.0,0.15,,,,,,,,,39975.0,-96.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
CIPLA,1468.1,0.02,8990875.0,0.05,,,,,,,,,16575.0,-96.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ZYDUSLIFE,1177.2,-1.91,10575000.0,-0.63,,,,,,,,,474300.0,-96.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
CROMPTON,244.5,-0.87,66970350.0,0.04,,,,,,,,,107500.0,-96.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SUNPHARMA,1948.0,-0.07,14277900.0,0.1,,,,,,,,,34300.0,-96.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
JIOFIN,251.85,-0.43,183504450.0,0.05,,,,,,,,,343100.0,-96.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MAXHEALTH,1032.9,-1.12,10905300.0,0.16,,,,,,,,,57225.0,-96.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
SBIN,1072.9,0.12,82275000.0,0.02,,,,,,,,,279750.0,-96.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BOSCHLTD,45720.0,0.89,206575.0,1.09,,,,,,,,,6275.0,-96.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
CANBK,130.5,0.42,375570000.0,0.03,,,,,,,,,472500.0,-96.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
APLAPOLLO,2026.0,0.67,6097350.0,0.43,,,,,,,,,49350.0,-96.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SRF,2594.1,0.41,4850400.0,-0.03,,,,,,,,,15400.0,-96.59,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
UPL,570.5,0.1,35952215.0,-0.01,,,,,,,,,58265.0,-96.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BEL,403.35,-0.15,99400875.0,0.04,,,,,,,,,183825.0,-96.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ITC,278.95,-0.41,157639125.0,0.06,,,,,,,,,232875.0,-96.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BAJFINANCE,1091.4,-0.56,54303000.0,0.07,,,,,,,,,116250.0,-96.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TRENT,3008.9,-0.34,10870425.0,-0.01,,,,,,,,,14175.0,-96.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
IOC,140.42,0.31,155376000.0,0.04,,,,,,,,,390000.0,-96.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MUTHOOTFIN,2928.1,-0.26,7318575.0,0.26,,,,,,,,,42625.0,-96.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MPHASIS,2514.2,-0.69,4263325.0,0.17,,,,,,,,,17325.0,-96.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
SHREECEM,25425.0,-0.31,379825.0,-0.01,,,,,,,,,900.0,-96.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TATACONSUM,1075.9,-0.48,15529800.0,0.09,,,,,,,,,42900.0,-96.85,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PREMIERENE,1051.1,0.15,7460700.0,-0.04,,,,,,,,,12350.0,-96.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MARICO,851.25,-0.45,17442000.0,0.07,,,,,,,,,33600.0,-96.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
LUPIN,2274.9,-0.37,7996800.0,-0.04,,,,,,,,,23375.0,-96.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
AMBUJACEM,424.4,-0.35,83162400.0,0.05,,,,,,,,,98400.0,-97.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
HYUNDAI,2211.7,-0.14,3444650.0,-0.1,,,,,,,,,15400.0,-97.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
POWERGRID,266.75,-0.24,54872000.0,0.06,,,,,,,,,89300.0,-97.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
NTPC,339.8,-0.16,99738000.0,0.02,,,,,,,,,130500.0,-97.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TORNTPHARM,4881.5,-0.34,3798250.0,0.04,,,,,,,,,6875.0,-97.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BANKNIFTY,57560.2,-0.03,2068530.0,0.06,,,,,,,,,12000.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TVSMOTOR,4420.0,0.15,8065575.0,0.02,,,,,,,,,19250.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
NHPC,75.99,-0.35,127838300.0,0.05,,,,,,,,,201550.0,-97.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ONGC,240.99,0.17,52445250.0,0.09,,,,,,,,,186750.0,-97.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
INDIGO,5253.5,-0.45,5379900.0,0.07,,,,,,,,,12750.0,-97.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
HAL,4896.0,-0.08,5719650.0,-0.02,,,,,,,,,13050.0,-97.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
CUMMINSIND,5381.5,-0.47,4321800.0,0.05,,,,,,,,,8400.0,-97.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
M&M,3451.6,-0.54,11312400.0,0.02,,,,,,,,,32400.0,-97.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ICICIPRULI,496.4,-0.39,18009750.0,0.09,,,,,,,,,47175.0,-97.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MFSL,1508.1,0.07,9424800.0,0.1,,,,,,,,,35200.0,-97.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
KFINTECH,925.05,-1.15,4333200.0,0.04,,,,,,,,,11500.0,-97.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,Negative Price Momentum
LT,4029.0,-0.45,10871000.0,0.03,,,,,,,,,21350.0,-97.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
VMM,109.76,-0.35,46768550.0,0.07,,,,,,,,,97000.0,-97.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
UNIONBANK,183.88,0.86,108049650.0,0.08,,,,,,,,,349575.0,-97.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
BHEL,406.3,0.49,80293500.0,-0.02,,,,,,,,,136500.0,-97.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ICICIBANK,1425.7,-0.34,96489400.0,0.0,,,,,,,,,107100.0,-97.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ABCAPITAL,406.65,-0.29,40008600.0,0.04,,,,,,,,,108500.0,-97.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
GLENMARK,2282.5,-0.14,11628000.0,0.05,,,,,,,,,16875.0,-97.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
MOTHERSON,170.54,0.31,127920000.0,0.05,,,,,,,,,313650.0,-97.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
TATAPOWER,379.0,-0.39,61192900.0,0.03,,,,,,,,,56550.0,-97.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
ADANIENT,2994.0,-0.01,16065528.0,0.09,,,,,,,,,41097.0,-97.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
UNOMINDA,1273.4,-0.13,4875750.0,0.08,,,,,,,,,10450.0,-97.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
LICHSGFIN,494.7,-0.36,32137000.0,0.07,,,,,,,,,50000.0,-97.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
PGEL,616.35,-0.34,12920950.0,0.07,,,,,,,,,38950.0,-97.67,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
DRREDDY,1199.7,-0.64,13155625.0,0.05,,,,,,,,,98750.0,-97.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
JSWENERGY,560.75,-0.84,25308725.0,0.02,,,,,,,,,56975.0,-97.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_12_8_2026.xlsx,0,SELL,
